candidate_id,domain,mode,stress_type,scenario,holdout_precision,holdout_recall,holdout_specificity,holdout_balanced_accuracy,holdout_f1,holdout_roc_auc,holdout_pr_auc,holdout_brier,delta_precision_vs_baseline,delta_recall_vs_baseline,delta_balanced_accuracy_vs_baseline,delta_pr_auc_vs_baseline,delta_brier_vs_baseline
elimination__caregiver_2_3,elimination,caregiver_2_3,threshold_sensitivity,threshold_shift_+0.10,0.9615384615384616,0.9615384615384616,0.9953271028037384,0.9784327821711,0.9615384615384616,0.9983824586628325,0.9745323800251808,0.00600145350535929,0.0,0.0,0.0,0.0,0.0
elimination__caregiver_2_3,elimination,caregiver_2_3,threshold_sensitivity,threshold_shift_-0.05,0.9285714285714286,1.0,0.9906542056074766,0.9953271028037383,0.9629629629629629,0.9983824586628325,0.9745323800251808,0.00600145350535929,-0.03296703296703296,0.038461538461538436,0.016894320632638293,0.0,0.0
elimination__caregiver_2_3,elimination,caregiver_2_3,threshold_sensitivity,threshold_shift_-0.10,0.9122807017543859,1.0,0.9883177570093458,0.9941588785046729,0.9541284403669725,0.9983824586628325,0.9745323800251808,0.00600145350535929,-0.04925775978407565,0.038461538461538436,0.015726096333572914,0.0,0.0
elimination__caregiver_full,elimination,caregiver_full,missingness,missing_ratio_0.05,0.9583333333333334,0.8846153846153846,0.9953271028037384,0.9399712437095615,0.92,0.9869024083393242,0.9363460582744264,0.013590537811445588,-0.002450980392156854,-0.05769230769230771,-0.028846153846153744,-0.02355384574312469,0.005536784847251524
elimination__caregiver_full,elimination,caregiver_full,missingness,missing_ratio_0.10,0.9761904761904762,0.7884615384615384,0.9976635514018691,0.8930625449317038,0.8723404255319149,0.9774442846872754,0.9281119147507442,0.02013744342950857,0.01540616246498594,-0.15384615384615385,-0.07575485262401149,-0.031787989266806926,0.012083690465314505
elimination__caregiver_full,elimination,caregiver_full,missingness,missing_ratio_0.20,0.9743589743589743,0.7307692307692307,0.9976635514018691,0.8642163910855499,0.8351648351648352,0.9678289000718907,0.9088261668334612,0.024968571854916657,0.013574660633484115,-0.21153846153846156,-0.10460100647016535,-0.05107373718408992,0.01691481889072259
elimination__caregiver_full,elimination,caregiver_full,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,1.0,0.5,0.0,0.6885334291876347,0.39431981062415844,0.10259999386340657,-0.9607843137254902,-0.9423076923076923,-0.4688173975557153,-0.5655800933933927,0.0945462408992125
elimination__caregiver_full,elimination,caregiver_full,mode_shortening,truncate_to_caregiver_2_3,0.9795918367346939,0.9230769230769231,0.9976635514018691,0.9603702372393961,0.9504950495049505,0.9983599928109274,0.9743486060880846,0.008030316606884486,0.01880752300920363,-0.019230769230769162,-0.008447160316319202,0.014448702070533503,-2.34363573095777e-05
elimination__caregiver_full,elimination,caregiver_full,threshold_sensitivity,threshold_shift_+0.05,0.9607843137254902,0.9423076923076923,0.9953271028037384,0.9688173975557153,0.9514563106796117,0.9974613587347233,0.9598999040175511,0.008053752964194064,0.0,0.0,0.0,0.0,0.0
elimination__caregiver_full,elimination,caregiver_full,threshold_sensitivity,threshold_shift_+0.10,0.9607843137254902,0.9423076923076923,0.9953271028037384,0.9688173975557153,0.9514563106796117,0.9974613587347233,0.9598999040175511,0.008053752964194064,0.0,0.0,0.0,0.0,0.0
elimination__caregiver_full,elimination,caregiver_full,threshold_sensitivity,threshold_shift_-0.05,0.9454545454545454,1.0,0.9929906542056075,0.9964953271028038,0.9719626168224299,0.9974613587347233,0.9598999040175511,0.008053752964194064,-0.015329768270944788,0.05769230769230771,0.027677929547088476,0.0,0.0
elimination__caregiver_full,elimination,caregiver_full,threshold_sensitivity,threshold_shift_-0.10,0.9285714285714286,1.0,0.9906542056074766,0.9953271028037383,0.9629629629629629,0.9974613587347233,0.9598999040175511,0.008053752964194064,-0.03221288515406162,0.05769230769230771,0.026509705248022986,0.0,0.0
elimination__psychologist_full,elimination,psychologist_full,missingness,missing_ratio_0.05,0.9545454545454546,0.8076923076923077,0.9953271028037384,0.901509705248023,0.875,0.9865654205607478,0.9298079207244726,0.015909880777934062,-0.0029013539651837617,-0.05769230769230771,-0.028846153846153966,-0.022467635174944434,0.00448660387887408
elimination__psychologist_full,elimination,psychologist_full,missingness,missing_ratio_0.10,1.0,0.75,1.0,0.875,0.8571428571428571,0.9786574406901511,0.9469214281004801,0.018510662043225126,0.04255319148936165,-0.11538461538461542,-0.05535585909417695,-0.0053541277989369584,0.007087385144165143
elimination__psychologist_full,elimination,psychologist_full,missingness,missing_ratio_0.20,0.9714285714285714,0.6538461538461539,0.9976635514018691,0.8257548526240115,0.7816091954022989,0.9084291876347952,0.798067909230804,0.03541992343003965,0.013981762917933072,-0.21153846153846156,-0.10460100647016546,-0.15420764666861309,0.023996646530979666
elimination__psychologist_full,elimination,psychologist_full,mode_shortening,truncate_to_psychologist_1_3,0.0,0.0,1.0,0.5,0.0,0.5938623292595255,0.25096153846153846,0.10311608014500792,-0.9574468085106383,-0.8653846153846154,-0.43035585909417695,-0.7013140174378786,0.09169280324594795
elimination__psychologist_full,elimination,psychologist_full,mode_shortening,truncate_to_psychologist_2_3,0.9761904761904762,0.7884615384615384,0.9976635514018691,0.8930625449317038,0.8723404255319149,0.9982925952552121,0.9727631681031239,0.013612466296129732,0.018743667679837817,-0.07692307692307698,-0.03729331416247317,0.020487612203706873,0.0021891893970697497
elimination__psychologist_full,elimination,psychologist_full,threshold_sensitivity,threshold_shift_+0.05,0.9574468085106383,0.8653846153846154,0.9953271028037384,0.930355859094177,0.9090909090909091,0.9968997124370956,0.952275555899417,0.011423276899059982,0.0,0.0,0.0,0.0,0.0
elimination__psychologist_full,elimination,psychologist_full,threshold_sensitivity,threshold_shift_+0.10,0.9574468085106383,0.8653846153846154,0.9953271028037384,0.930355859094177,0.9090909090909091,0.9968997124370956,0.952275555899417,0.011423276899059982,0.0,0.0,0.0,0.0,0.0
elimination__psychologist_full,elimination,psychologist_full,threshold_sensitivity,threshold_shift_-0.05,0.9444444444444444,0.9807692307692307,0.9929906542056075,0.9868799424874191,0.9622641509433962,0.9968997124370956,0.952275555899417,0.011423276899059982,-0.013002364066193928,0.11538461538461531,0.05652408339324211,0.0,0.0
elimination__psychologist_full,elimination,psychologist_full,threshold_sensitivity,threshold_shift_-0.10,0.9444444444444444,0.9807692307692307,0.9929906542056075,0.9868799424874191,0.9622641509433962,0.9968997124370956,0.952275555899417,0.011423276899059982,-0.013002364066193928,0.11538461538461531,0.05652408339324211,0.0,0.0
