precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,objective,round_id,mode,domain,family,feature_variant,threshold_policy,threshold,abstention_band,calibration,target_variant,seed,status,error,n_features,abstention_coverage,high_conf_precision,input_missing_ratio
0.8516483516483516,0.9627329192546584,0.784,0.8733664596273292,0.9037900874635568,0.9519254658385095,0.9535152283128951,0.08284373443449453,0.9102639709153976,1,psychologist,adhd,rf,engineered,recall_guarded,0.16999999999999998,0.03,isotonic,baseline,11,ok,,47,0.972027972027972,0.8516483516483516,0.29378068739770863
0.9241379310344827,0.8322981366459627,0.912,0.8721490683229813,0.8758169934640523,0.9446459627329191,0.944961326838192,0.08820496499538422,0.8822538517979348,1,psychologist,adhd,xgboost,base,balanced,0.445,0.15,isotonic,baseline,11,ok,,35,0.7867132867132867,0.9481481481481482,0.36333666333666326
0.9481481481481482,0.7950310559006211,0.944,0.8695155279503105,0.8648648648648649,0.9446459627329191,0.944961326838192,0.08820496499538422,0.8746055045429907,1,psychologist,adhd,xgboost,base,precision_guarded,0.585,0.15,isotonic,baseline,11,ok,,35,0.7902097902097902,0.9672131147540983,0.36333666333666326
0.7839195979899497,0.968944099378882,0.656,0.8124720496894411,0.8666666666666667,0.9446459627329191,0.944961326838192,0.08820496499538422,0.8801052350797325,1,psychologist,adhd,xgboost,base,recall_guarded,0.12,0.03,isotonic,baseline,11,ok,,35,0.9825174825174825,0.7878787878787878,0.36333666333666326
0.9621212121212122,0.7888198757763976,0.96,0.8744099378881988,0.8668941979522184,0.9462857142857142,0.9439501707077139,0.08644935488700867,0.8767798472774219,1,psychologist,adhd,xgboost,compact,balanced,0.505,0.03,isotonic,baseline,11,ok,,41,0.8461538461538461,0.9621212121212122,0.3101654443117858
0.9621212121212122,0.7888198757763976,0.96,0.8744099378881988,0.8668941979522184,0.9462857142857142,0.9439501707077139,0.08644935488700867,0.8767798472774219,1,psychologist,adhd,xgboost,compact,precision_guarded,0.505,0.03,isotonic,baseline,11,ok,,41,0.8461538461538461,0.9621212121212122,0.3101654443117858
0.7878787878787878,0.968944099378882,0.664,0.8164720496894411,0.8690807799442897,0.9462857142857142,0.9439501707077139,0.08644935488700867,0.8820721115349036,1,psychologist,adhd,xgboost,compact,recall_guarded,0.255,0.08,isotonic,baseline,11,ok,,41,0.9230769230769231,0.8531073446327684,0.3101654443117858
0.9121621621621622,0.8385093167701864,0.896,0.8672546583850932,0.8737864077669902,0.949167701863354,0.9525717074496824,0.08964574337005615,0.8812624122927293,1,psychologist,adhd,xgboost,engineered,balanced,0.505,0.12,isotonic,baseline,11,ok,,47,0.8566433566433567,0.9121621621621622,0.29378068739770863
0.9121621621621622,0.8385093167701864,0.896,0.8672546583850932,0.8737864077669902,0.949167701863354,0.9525717074496824,0.08964574337005615,0.8812624122927293,1,psychologist,adhd,xgboost,engineered,precision_guarded,0.505,0.12,isotonic,baseline,11,ok,,47,0.8566433566433567,0.9121621621621622,0.29378068739770863
0.8201058201058201,0.9627329192546584,0.728,0.8453664596273291,0.8857142857142857,0.949167701863354,0.9525717074496824,0.08964574337005615,0.8953928918406001,1,psychologist,adhd,xgboost,engineered,recall_guarded,0.195,0.03,isotonic,baseline,11,ok,,47,0.916083916083916,0.8201058201058201,0.29378068739770863
0.8516483516483516,0.9627329192546584,0.784,0.8733664596273292,0.9037900874635568,0.9519254658385095,0.9535152283128951,0.08284373443449453,0.9102639709153976,2,psychologist,adhd,rf,engineered,recall_guarded,0.16999999999999998,0.03,isotonic,baseline,11,ok,,47,0.972027972027972,0.8516483516483516,0.29378068739770863
0.8547486033519553,0.9503105590062112,0.792,0.8711552795031057,0.9,0.9490186335403727,0.9520664156186015,0.08477134149050337,0.9060653358813288,2,psychologist,adhd,rf,engineered,recall_guarded,0.135,0.03,isotonic,baseline,29,ok,,47,0.8216783216783217,0.8547486033519553,0.29378068739770863
0.8595505617977528,0.9503105590062112,0.8,0.8751552795031057,0.9026548672566371,0.9535155279503106,0.9538918436022485,0.08244050939224787,0.9085818229694357,2,psychologist,adhd,rf,compact,recall_guarded,0.24,0.03,isotonic,baseline,11,ok,,41,0.9685314685314685,0.8595505617977528,0.3101654443117858
0.8387096774193549,0.968944099378882,0.76,0.864472049689441,0.899135446685879,0.9491677018633542,0.9529626477165541,0.08449585994901714,0.9068985183870657,2,psychologist,adhd,rf,compact,recall_guarded,0.185,0.03,isotonic,baseline,29,ok,,41,0.972027972027972,0.8387096774193549,0.3101654443117858
0.860655737704918,0.9130434782608695,0.9005847953216374,0.9068141367912534,0.8860759493670886,0.9766844647851513,0.9563676139830255,0.06377912278089326,0.9083950359879527,1,psychologist,depression,catboost,compact,balanced,0.12,0.03,isotonic,baseline,11,ok,,22,1.0,0.860655737704918,0.05499046408137318
0.9591836734693877,0.8173913043478261,0.9766081871345029,0.8969997457411645,0.8826291079812206,0.9766844647851513,0.9563676139830255,0.06377912278089326,0.8925770514583568,1,psychologist,depression,catboost,compact,precision_guarded,0.505,0.03,isotonic,baseline,11,ok,,22,0.916083916083916,0.9591836734693877,0.05499046408137318
0.860655737704918,0.9130434782608695,0.9005847953216374,0.9068141367912534,0.8860759493670886,0.9766844647851513,0.9563676139830255,0.06377912278089326,0.9083950359879527,1,psychologist,depression,catboost,compact,recall_guarded,0.12,0.03,isotonic,baseline,11,ok,,22,1.0,0.860655737704918,0.05499046408137318
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9177645649469632,1,psychologist,depression,catboost,engineered,balanced,0.16999999999999998,0.03,isotonic,baseline,11,ok,,29,0.972027972027972,0.8629032258064516,0.045936821798890776
0.9345794392523364,0.8695652173913043,0.9590643274853801,0.9143147724383422,0.9009009009009009,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.91082951753961,1,psychologist,depression,catboost,engineered,precision_guarded,0.38,0.03,isotonic,baseline,11,ok,,29,0.9475524475524476,0.9345794392523364,0.045936821798890776
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9177645649469632,1,psychologist,depression,catboost,engineered,recall_guarded,0.16999999999999998,0.03,isotonic,baseline,11,ok,,29,0.972027972027972,0.8629032258064516,0.045936821798890776
0.8928571428571429,0.8695652173913043,0.9298245614035088,0.8996948893974066,0.8810572687224669,0.973302822273074,0.9515678109594191,0.07151956856250763,0.8968884463384162,1,psychologist,depression,xgboost,compact,balanced,0.20500000000000002,0.03,isotonic,baseline,11,ok,,22,0.958041958041958,0.8928571428571429,0.05499046408137318
0.9150943396226415,0.8434782608695652,0.9473684210526315,0.8954233409610983,0.8778280542986425,0.973302822273074,0.9515678109594191,0.07151956856250763,0.891261851138357,1,psychologist,depression,xgboost,compact,precision_guarded,0.505,0.03,isotonic,baseline,11,ok,,22,0.993006993006993,0.9150943396226415,0.05499046408137318
0.8928571428571429,0.8695652173913043,0.9298245614035088,0.8996948893974066,0.8810572687224669,0.973302822273074,0.9515678109594191,0.07151956856250763,0.8968884463384162,1,psychologist,depression,xgboost,compact,recall_guarded,0.20500000000000002,0.03,isotonic,baseline,11,ok,,22,0.958041958041958,0.8928571428571429,0.05499046408137318
0.9252336448598131,0.8608695652173913,0.9532163742690059,0.9070429697431985,0.8918918918918919,0.9761505212306127,0.9582882887043942,0.06352254003286362,0.9036097827344441,1,psychologist,depression,xgboost,engineered,balanced,0.255,0.08,isotonic,baseline,11,ok,,29,0.9125874125874126,0.9252336448598131,0.045936821798890776
0.9252336448598131,0.8608695652173913,0.9532163742690059,0.9070429697431985,0.8918918918918919,0.9761505212306127,0.9582882887043942,0.06352254003286362,0.9036097827344441,1,psychologist,depression,xgboost,engineered,precision_guarded,0.255,0.08,isotonic,baseline,11,ok,,29,0.9125874125874126,0.9252336448598131,0.045936821798890776
0.8823529411764706,0.9130434782608695,0.9181286549707602,0.9155860666158149,0.8974358974358975,0.9761505212306127,0.9582882887043942,0.06352254003286362,0.9151498373071405,1,psychologist,depression,xgboost,engineered,recall_guarded,0.20500000000000002,0.05,isotonic,baseline,11,ok,,29,0.9125874125874126,0.9252336448598131,0.045936821798890776
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9177645649469632,2,psychologist,depression,catboost,engineered,balanced,0.16999999999999998,0.03,isotonic,baseline,11,ok,,29,0.972027972027972,0.8629032258064516,0.045936821798890776
0.9339622641509434,0.8608695652173913,0.9590643274853801,0.9099669463513858,0.8959276018099548,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.907150760319537,2,psychologist,depression,catboost,engineered,balanced,0.27,0.03,isotonic,baseline,29,ok,,29,0.916083916083916,0.9339622641509434,0.045936821798890776
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9177645649469632,2,psychologist,depression,catboost,engineered,recall_guarded,0.16999999999999998,0.03,isotonic,baseline,11,ok,,29,0.972027972027972,0.8629032258064516,0.045936821798890776
0.8538461538461538,0.9652173913043478,0.8888888888888888,0.9270531400966183,0.9061224489795918,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9312470229360705,2,psychologist,depression,catboost,engineered,recall_guarded,0.12,0.03,isotonic,baseline,29,ok,,29,1.0,0.8538461538461538,0.045936821798890776
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9372051243875227,3,psychologist,depression,catboost,engineered,balanced,0.16999999999999998,0.03,isotonic,baseline,11,ok,,29,0.972027972027972,0.8629032258064516,0.045936821798890776
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9371351943175926,3,psychologist,depression,catboost,engineered,balanced,0.16999999999999998,0.05,isotonic,baseline,11,ok,,29,0.9685314685314685,0.8617886178861789,0.045936821798890776
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9370652642476626,3,psychologist,depression,catboost,engineered,balanced,0.16999999999999998,0.08,isotonic,baseline,11,ok,,29,0.965034965034965,0.8617886178861789,0.045936821798890776
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9369953341777325,3,psychologist,depression,catboost,engineered,balanced,0.16999999999999998,0.1,isotonic,baseline,11,ok,,29,0.9615384615384616,0.8688524590163934,0.045936821798890776
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9369953341777325,3,psychologist,depression,catboost,engineered,balanced,0.16999999999999998,0.12,isotonic,baseline,11,ok,,29,0.9615384615384616,0.8688524590163934,0.045936821798890776
0.9345794392523364,0.8695652173913043,0.9590643274853801,0.9143147724383422,0.9009009009009009,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9297805664906589,3,psychologist,depression,catboost,engineered,precision_guarded,0.38,0.03,isotonic,baseline,11,ok,,29,0.9475524475524476,0.9345794392523364,0.045936821798890776
0.9345794392523364,0.8695652173913043,0.9590643274853801,0.9143147724383422,0.9009009009009009,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9297805664906589,3,psychologist,depression,catboost,engineered,precision_guarded,0.38,0.05,isotonic,baseline,11,ok,,29,0.9475524475524476,0.9345794392523364,0.045936821798890776
0.9345794392523364,0.8695652173913043,0.9590643274853801,0.9143147724383422,0.9009009009009009,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9297805664906589,3,psychologist,depression,catboost,engineered,precision_guarded,0.38,0.08,isotonic,baseline,11,ok,,29,0.9475524475524476,0.9345794392523364,0.045936821798890776
0.9345794392523364,0.8695652173913043,0.9590643274853801,0.9143147724383422,0.9009009009009009,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9297805664906589,3,psychologist,depression,catboost,engineered,precision_guarded,0.38,0.1,isotonic,baseline,11,ok,,29,0.9475524475524476,0.9345794392523364,0.045936821798890776
0.9345794392523364,0.8695652173913043,0.9590643274853801,0.9143147724383422,0.9009009009009009,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9297805664906589,3,psychologist,depression,catboost,engineered,precision_guarded,0.38,0.12,isotonic,baseline,11,ok,,29,0.9475524475524476,0.9345794392523364,0.045936821798890776
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9372051243875227,3,psychologist,depression,catboost,engineered,recall_guarded,0.16999999999999998,0.03,isotonic,baseline,11,ok,,29,0.972027972027972,0.8629032258064516,0.045936821798890776
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9371351943175926,3,psychologist,depression,catboost,engineered,recall_guarded,0.16999999999999998,0.05,isotonic,baseline,11,ok,,29,0.9685314685314685,0.8617886178861789,0.045936821798890776
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9370652642476626,3,psychologist,depression,catboost,engineered,recall_guarded,0.16999999999999998,0.08,isotonic,baseline,11,ok,,29,0.965034965034965,0.8617886178861789,0.045936821798890776
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9369953341777325,3,psychologist,depression,catboost,engineered,recall_guarded,0.16999999999999998,0.1,isotonic,baseline,11,ok,,29,0.9615384615384616,0.8688524590163934,0.045936821798890776
0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9782354436816679,0.9591369712178661,0.05863779944317288,0.9369953341777325,3,psychologist,depression,catboost,engineered,recall_guarded,0.16999999999999998,0.12,isotonic,baseline,11,ok,,29,0.9615384615384616,0.8688524590163934,0.045936821798890776
0.9339622641509434,0.8608695652173913,0.9590643274853801,0.9099669463513858,0.8959276018099548,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9254724386412153,3,psychologist,depression,catboost,engineered,balanced,0.27,0.03,isotonic,baseline,29,ok,,29,0.916083916083916,0.9339622641509434,0.045936821798890776
0.9339622641509434,0.8608695652173913,0.9590643274853801,0.9099669463513858,0.8959276018099548,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9254724386412153,3,psychologist,depression,catboost,engineered,balanced,0.27,0.05,isotonic,baseline,29,ok,,29,0.916083916083916,0.9339622641509434,0.045936821798890776
0.9339622641509434,0.8608695652173913,0.9590643274853801,0.9099669463513858,0.8959276018099548,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9254724386412153,3,psychologist,depression,catboost,engineered,balanced,0.27,0.08,isotonic,baseline,29,ok,,29,0.916083916083916,0.9339622641509434,0.045936821798890776
0.9339622641509434,0.8608695652173913,0.9590643274853801,0.9099669463513858,0.8959276018099548,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9254724386412153,3,psychologist,depression,catboost,engineered,balanced,0.27,0.1,isotonic,baseline,29,ok,,29,0.916083916083916,0.9339622641509434,0.045936821798890776
0.9339622641509434,0.8608695652173913,0.9590643274853801,0.9099669463513858,0.8959276018099548,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9254724386412153,3,psychologist,depression,catboost,engineered,balanced,0.27,0.12,isotonic,baseline,29,ok,,29,0.916083916083916,0.9339622641509434,0.045936821798890776
0.9339622641509434,0.8608695652173913,0.9590643274853801,0.9099669463513858,0.8959276018099548,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9254724386412153,3,psychologist,depression,catboost,engineered,precision_guarded,0.27,0.03,isotonic,baseline,29,ok,,29,0.916083916083916,0.9339622641509434,0.045936821798890776
0.9339622641509434,0.8608695652173913,0.9590643274853801,0.9099669463513858,0.8959276018099548,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9254724386412153,3,psychologist,depression,catboost,engineered,precision_guarded,0.27,0.05,isotonic,baseline,29,ok,,29,0.916083916083916,0.9339622641509434,0.045936821798890776
0.9339622641509434,0.8608695652173913,0.9590643274853801,0.9099669463513858,0.8959276018099548,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9254724386412153,3,psychologist,depression,catboost,engineered,precision_guarded,0.27,0.08,isotonic,baseline,29,ok,,29,0.916083916083916,0.9339622641509434,0.045936821798890776
0.9339622641509434,0.8608695652173913,0.9590643274853801,0.9099669463513858,0.8959276018099548,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9254724386412153,3,psychologist,depression,catboost,engineered,precision_guarded,0.27,0.1,isotonic,baseline,29,ok,,29,0.916083916083916,0.9339622641509434,0.045936821798890776
0.9339622641509434,0.8608695652173913,0.9590643274853801,0.9099669463513858,0.8959276018099548,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9254724386412153,3,psychologist,depression,catboost,engineered,precision_guarded,0.27,0.12,isotonic,baseline,29,ok,,29,0.916083916083916,0.9339622641509434,0.045936821798890776
0.8538461538461538,0.9652173913043478,0.8888888888888888,0.9270531400966183,0.9061224489795918,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9512470229360706,3,psychologist,depression,catboost,engineered,recall_guarded,0.12,0.03,isotonic,baseline,29,ok,,29,1.0,0.8538461538461538,0.045936821798890776
0.8538461538461538,0.9652173913043478,0.8888888888888888,0.9270531400966183,0.9061224489795918,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9512470229360706,3,psychologist,depression,catboost,engineered,recall_guarded,0.12,0.05,isotonic,baseline,29,ok,,29,1.0,0.8538461538461538,0.045936821798890776
0.8538461538461538,0.9652173913043478,0.8888888888888888,0.9270531400966183,0.9061224489795918,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9494987711878188,3,psychologist,depression,catboost,engineered,recall_guarded,0.12,0.08,isotonic,baseline,29,ok,,29,0.9125874125874126,0.8538461538461538,0.045936821798890776
0.8538461538461538,0.9652173913043478,0.8888888888888888,0.9270531400966183,0.9061224489795918,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9463519180409656,3,psychologist,depression,catboost,engineered,recall_guarded,0.12,0.1,isotonic,baseline,29,ok,,29,0.7552447552447552,0.8538461538461538,0.045936821798890776
0.8538461538461538,0.9652173913043478,0.8888888888888888,0.9270531400966183,0.9061224489795918,0.9807526061530638,0.9626756147329618,0.056983534759100604,0.9462120579011055,3,psychologist,depression,catboost,engineered,recall_guarded,0.12,0.12,isotonic,baseline,29,ok,,29,0.7482517482517482,0.8538461538461538,0.045936821798890776
0.8776978417266187,0.7577639751552795,0.864,0.8108819875776397,0.8133333333333334,0.8633788819875776,0.8752855692947126,0.1490765349028044,0.8157804651084668,1,psychologist,elimination,lightgbm,compact,balanced,0.405,0.1,isotonic,elimination_any_baseline,11,ok,,21,0.6293706293706294,0.9304347826086956,0.025807525807525808
0.9304347826086956,0.6645962732919255,0.936,0.8002981366459627,0.7753623188405797,0.8633788819875776,0.8752855692947126,0.1490765349028044,0.7906326175728308,1,psychologist,elimination,lightgbm,compact,precision_guarded,0.505,0.15,isotonic,elimination_any_baseline,11,ok,,21,0.6293706293706294,0.9304347826086956,0.025807525807525808
0.6787330316742082,0.9316770186335404,0.432,0.6818385093167701,0.7853403141361257,0.8633788819875776,0.8752855692947126,0.1490765349028044,0.8029650601685981,1,psychologist,elimination,lightgbm,compact,recall_guarded,0.145,0.03,isotonic,elimination_any_baseline,11,ok,,21,0.8356643356643356,0.6787330316742082,0.025807525807525808
0.7461139896373057,0.8944099378881988,0.608,0.7512049689440994,0.8135593220338984,0.8799006211180124,0.8998706446315464,0.1356692469342928,0.8258682259220926,1,psychologist,elimination,lightgbm,engineered,balanced,0.25,0.03,isotonic,elimination_any_baseline,11,ok,,28,0.8356643356643356,0.7461139896373057,0.022352647352647352
0.9416666666666667,0.7018633540372671,0.944,0.8229316770186335,0.8042704626334519,0.8799006211180124,0.8998706446315464,0.1356692469342928,0.8156853475389303,1,psychologist,elimination,lightgbm,engineered,precision_guarded,0.505,0.1,isotonic,elimination_any_baseline,11,ok,,28,0.7482517482517482,0.9411764705882353,0.022352647352647352
0.7461139896373057,0.8944099378881988,0.608,0.7512049689440994,0.8135593220338984,0.8799006211180124,0.8998706446315464,0.1356692469342928,0.8258682259220926,1,psychologist,elimination,lightgbm,engineered,recall_guarded,0.25,0.03,isotonic,elimination_any_baseline,11,ok,,28,0.8356643356643356,0.7461139896373057,0.022352647352647352
0.83125,0.8260869565217391,0.784,0.8050434782608695,0.8286604361370716,0.8718012422360248,0.8857631522719636,0.14851093292236328,0.8303174427692813,1,psychologist,elimination,xgboost,compact,balanced,0.31,0.03,isotonic,elimination_any_baseline,11,ok,,21,0.8076923076923077,0.83125,0.025807525807525808
0.9263157894736842,0.546583850931677,0.944,0.7452919254658386,0.6875,0.8718012422360248,0.8857631522719636,0.14851093292236328,0.7356677941913147,1,psychologist,elimination,xgboost,compact,precision_guarded,0.585,0.1,isotonic,elimination_any_baseline,11,ok,,21,0.7762237762237763,0.9263157894736842,0.025807525807525808
0.6898148148148148,0.9254658385093167,0.464,0.6947329192546584,0.7904509283819628,0.8718012422360248,0.8857631522719636,0.14851093292236328,0.8077609727899853,1,psychologist,elimination,xgboost,compact,recall_guarded,0.255,0.08,isotonic,elimination_any_baseline,11,ok,,21,0.7237762237762237,0.83125,0.025807525807525808
0.92,0.7142857142857143,0.92,0.8171428571428572,0.8041958041958042,0.8768447204968943,0.8970835325442905,0.13679489493370056,0.8139635751677616,1,psychologist,elimination,xgboost,engineered,balanced,0.38,0.08,isotonic,elimination_any_baseline,11,ok,,28,0.6678321678321678,0.92,0.022352647352647352
0.92,0.7142857142857143,0.92,0.8171428571428572,0.8041958041958042,0.8768447204968943,0.8970835325442905,0.13679489493370056,0.8139635751677616,1,psychologist,elimination,xgboost,engineered,precision_guarded,0.38,0.08,isotonic,elimination_any_baseline,11,ok,,28,0.6678321678321678,0.92,0.022352647352647352
0.6787330316742082,0.9316770186335404,0.432,0.6818385093167701,0.7853403141361257,0.8768447204968943,0.8970835325442905,0.13679489493370056,0.8065633469560757,1,psychologist,elimination,xgboost,engineered,recall_guarded,0.20500000000000002,0.1,isotonic,elimination_any_baseline,11,ok,,28,0.7937062937062938,0.7692307692307693,0.022352647352647352
0.83125,0.8260869565217391,0.784,0.8050434782608695,0.8286604361370716,0.8718012422360248,0.8857631522719636,0.14851093292236328,0.8303174427692813,2,psychologist,elimination,xgboost,compact,balanced,0.31,0.03,isotonic,elimination_any_baseline,11,ok,,21,0.8076923076923077,0.83125,0.025807525807525808
0.8333333333333334,0.8385093167701864,0.784,0.8112546583850933,0.8359133126934984,0.8773416149068323,0.8874527937844482,0.1435355842113495,0.8372559605669153,2,psychologist,elimination,xgboost,compact,balanced,0.325,0.03,isotonic,elimination_any_baseline,29,ok,,21,0.8391608391608392,0.8333333333333334,0.025807525807525808
0.7461139896373057,0.8944099378881988,0.608,0.7512049689440994,0.8135593220338984,0.8799006211180124,0.8998706446315464,0.1356692469342928,0.8258682259220926,2,psychologist,elimination,lightgbm,engineered,balanced,0.25,0.03,isotonic,elimination_any_baseline,11,ok,,28,0.8356643356643356,0.7461139896373057,0.022352647352647352
0.7777777777777778,0.8695652173913043,0.68,0.7747826086956522,0.8211143695014663,0.8757018633540372,0.8971343038610146,0.13758054565060793,0.8292409771590992,2,psychologist,elimination,lightgbm,engineered,balanced,0.29500000000000004,0.03,isotonic,elimination_any_baseline,29,ok,,28,0.9405594405594405,0.776536312849162,0.022352647352647352
0.9375,0.6521739130434783,0.944,0.7980869565217391,0.7692307692307693,0.8663105590062112,0.8795182306325515,0.15187836572489588,0.787345396678784,2,psychologist,elimination,ensemble_xgboost_lightgbm,compact,balanced,0.44,0.08,isotonic,elimination_any_baseline,11,ok,,21,0.6468531468531469,0.9369369369369369,0.025807525807525808
0.8648648648648649,0.7950310559006211,0.84,0.8175155279503106,0.8284789644012945,0.8666583850931677,0.8781930684096029,0.1447732757689766,0.828691888655608,2,psychologist,elimination,ensemble_xgboost_lightgbm,compact,balanced,0.405,0.15,isotonic,elimination_any_baseline,29,ok,,21,0.6713286713286714,0.9186991869918699,0.025807525807525808
