mode,route,variant,domain,config_id,seed,n_features,calibration,threshold,val_objective,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,missingness_sensitivity,partial_questionnaire_sensitivity,direct_fill_pct,derived_fill_pct,imputed_fill_pct,remaining_missing_pct
psychologist,P,professional_structured_coverage,adhd,rf_compact_350,11,35,isotonic,0.405,0.8980005025238468,0.8930817610062893,0.8819875776397516,0.864,0.8729937888198758,0.8875,0.9518509316770186,0.9547938388260733,0.08443028173270613,-0.013739130434782587,-0.008186335403726652,1.0,0.0,0.0,0.36333666333666326
psychologist,P,professional_structured_coverage,adhd,rf_compact_350,29,35,isotonic,0.505,0.8985650936721126,0.9183673469387755,0.8385093167701864,0.904,0.8712546583850932,0.8766233766233766,0.9526211180124223,0.9576121494525442,0.08599321779497145,-0.0022111801242236107,-0.003975155279503095,1.0,0.0,0.0,0.36333666333666326
psychologist,P,professional_structured_coverage,adhd,rf_compact_350,47,35,isotonic,0.405,0.8990546004106141,0.9375,0.8385093167701864,0.928,0.8832546583850932,0.8852459016393442,0.9518509316770185,0.9511335373582388,0.08233986220483822,0.006732919254658465,0.007180124223602591,1.0,0.0,0.0,0.36333666333666326
psychologist,P,professional_structured_coverage,adhd,rf_compact_350,83,35,isotonic,0.505,0.8957679488402501,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.95272049689441,0.9577570964921476,0.08164768245561457,0.0004720496894410342,0.0013664596273292862,1.0,0.0,0.0,0.36333666333666326
psychologist,P,professional_structured_coverage,adhd,rf_stability_500,11,35,isotonic,0.45499999999999996,0.8993363426260292,0.9507042253521126,0.8385093167701864,0.944,0.8912546583850931,0.8910891089108911,0.9556770186335404,0.9602475379897819,0.07998861529931549,0.012049689440993716,0.012496894409937842,1.0,0.0,0.0,0.36333666333666326
psychologist,P,professional_structured_coverage,adhd,rf_stability_500,29,35,isotonic,0.505,0.8957679488402501,0.9436619718309859,0.8322981366459627,0.936,0.8841490683229813,0.8844884488448845,0.953888198757764,0.9584366074309877,0.08100091611808251,0.007577639751552789,0.010919254658385058,1.0,0.0,0.0,0.36333666333666326
psychologist,P,professional_structured_coverage,adhd,rf_stability_500,47,35,isotonic,0.505,0.8957679488402501,0.9375,0.8385093167701864,0.928,0.8832546583850932,0.8852459016393442,0.9547826086956522,0.9587324761533749,0.0824232709353663,0.01647204968944105,0.007366459627329236,1.0,0.0,0.0,0.36333666333666326
psychologist,P,professional_structured_coverage,adhd,rf_stability_500,83,35,isotonic,0.44499999999999995,0.8990546004106141,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9554534161490683,0.9614737154523307,0.08118505385735098,0.008049689440993824,-0.0015031055900620593,1.0,0.0,0.0,0.36333666333666326
psychologist,P,professional_structured_coverage,adhd,rf_deep_650,11,35,isotonic,0.42000000000000004,0.9026166003131408,0.9361702127659575,0.8198757763975155,0.928,0.8739378881987578,0.8741721854304636,0.9537639751552794,0.9563611578687051,0.08418945483146316,-0.010583850931676908,-0.0056894409937887636,1.0,0.0,0.0,0.36333666333666326
psychologist,P,professional_structured_coverage,adhd,rf_deep_650,29,35,isotonic,0.47,0.8987978761497472,0.9246575342465754,0.8385093167701864,0.912,0.8752546583850932,0.8794788273615635,0.9528944099378882,0.9566467017606379,0.08383981574996104,-0.00705590062111805,-0.007055900621117939,1.0,0.0,0.0,0.36333666333666326
