mode,role,domain,winner_feature_set_id,winner_config_id,winner_seed,calibration,threshold_policy,threshold,policy_score,is_selected_policy,val_precision,val_recall,val_balanced_accuracy,val_pr_auc,val_brier,holdout_precision,holdout_recall,holdout_balanced_accuracy,holdout_pr_auc,holdout_brier
caregiver_full,caregiver,elimination,engineered_compact,rf_baseline,20261101,isotonic,precision_min_recall,0.5049999999999999,0.9867751479289941,yes,1.0,0.9230769230769231,0.9615384615384616,0.9908284023668639,0.00560897435993894,0.9615384615384616,0.9615384615384616,0.9784327821711,0.9582613967229352,0.008133726547462859
caregiver_full,caregiver,elimination,engineered_compact,rf_baseline,20261101,isotonic,recall_constrained,0.5049999999999999,0.9752366863905326,no,1.0,0.9230769230769231,0.9615384615384616,0.9908284023668639,0.00560897435993894,0.9615384615384616,0.9615384615384616,0.9784327821711,0.9582613967229352,0.008133726547462859
caregiver_full,caregiver,anxiety,precision_oriented_subset,rf_precision_push,20261101,isotonic,default_0_5,0.5,0.8629084854788003,no,0.95,0.8837209302325582,0.9367843229842994,0.9532175511826675,0.023387553419593,0.9166666666666666,0.8953488372093024,0.9387911698736867,0.9465380549682876,0.027443504875430833
caregiver_full,caregiver,anxiety,precision_oriented_subset,rf_precision_push,20261101,isotonic,balanced,0.295,0.9265828311475153,yes,0.95,0.8837209302325582,0.9367843229842994,0.9532175511826675,0.023387553419593,0.9166666666666666,0.8953488372093024,0.9387911698736867,0.9465380549682876,0.027443504875430833
caregiver_full,caregiver,anxiety,precision_oriented_subset,rf_precision_push,20261101,isotonic,precision_oriented,0.295,0.9437662265527335,no,0.95,0.8837209302325582,0.9367843229842994,0.9532175511826675,0.023387553419593,0.9166666666666666,0.8953488372093024,0.9387911698736867,0.9465380549682876,0.027443504875430833
caregiver_full,caregiver,anxiety,precision_oriented_subset,rf_precision_push,20261101,isotonic,recall_guard,0.295,0.9282631885356476,no,0.95,0.8837209302325582,0.9367843229842994,0.9532175511826675,0.023387553419593,0.9166666666666666,0.8953488372093024,0.9387911698736867,0.9465380549682876,0.027443504875430833
caregiver_full,caregiver,anxiety,precision_oriented_subset,rf_precision_push,20261101,isotonic,precision_min_recall,0.295,0.9429049212143593,no,0.95,0.8837209302325582,0.9367843229842994,0.9532175511826675,0.023387553419593,0.9166666666666666,0.8953488372093024,0.9387911698736867,0.9465380549682876,0.027443504875430833
caregiver_full,caregiver,anxiety,precision_oriented_subset,rf_precision_push,20261101,isotonic,recall_constrained,0.295,0.9341584922213243,no,0.95,0.8837209302325582,0.9367843229842994,0.9532175511826675,0.023387553419593,0.9166666666666666,0.8953488372093024,0.9387911698736867,0.9465380549682876,0.027443504875430833
caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,isotonic,default_0_5,0.5,0.8258723094686682,no,0.8888888888888888,0.8780487804878049,0.9277178575805858,0.9029936072461492,0.03349074074144074,0.8375,0.8170731707317073,0.8922049270743964,0.8665383358161101,0.04603331333776021
caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,isotonic,balanced,0.16999999999999998,0.9055866957612141,no,0.8888888888888888,0.8780487804878049,0.9277178575805858,0.9029936072461492,0.03349074074144074,0.8375,0.8170731707317073,0.8922049270743964,0.8665383358161101,0.04603331333776021
caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,isotonic,precision_oriented,0.5049999999999999,0.9021009578575531,no,0.8987341772151899,0.8658536585365854,0.9228765780120113,0.9029936072461492,0.03349074074144074,0.8481012658227848,0.8170731707317073,0.8934612084814315,0.8665383358161101,0.04603331333776021
