domain,mode,pass_name,model_family,config_id,feature_set_id,weight_policy,trials,best_val_score,best_holdout_ba,best_holdout_f1,best_holdout_pr_auc
anxiety,caregiver_2_3,pass_b,hgb,hgb_conservative_v3,dsm5_core_only,mode_fragile,2,0.9078695134051644,0.9726124424507142,0.9042553191489362,0.9634069443782147
anxiety,caregiver_2_3,pass_a,logreg,logreg_regularized_v3,engineered_pruned,none,1,0.9077561674178283,0.9084523668988314,0.8674698795180723,0.932991604273002
anxiety,caregiver_2_3,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_plus_context,none,2,0.9076629045565499,0.9756817376933066,0.9333333333333333,0.960752952550581
anxiety,caregiver_2_3,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_only,none,2,0.907582708575589,0.976419549049699,0.918918918918919,0.9620400058596847
anxiety,caregiver_2_3,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_plus_context,mode_fragile,2,0.9075477967010953,0.9756817376933066,0.9333333333333333,0.9588690138048488
anxiety,caregiver_2_3,pass_a,extra_trees,extra_regularized_v3,full_eligible,class_minor_boost,1,0.9065492608637075,0.975150513516704,0.9139784946236559,0.9534850612922965
anxiety,caregiver_2_3,pass_c,rf,rf_precision_guard_v4,full_eligible,none,2,0.9063910406567777,0.9796954314720812,0.9148936170212766,0.9593139294477403
anxiety,caregiver_2_3,pass_c,hgb,hgb_regularized_v3,engineered_pruned_no_eng_v1,combined_aggressive,2,0.9060515628319268,0.9758883248730965,0.9162011173184358,0.9659816455117917
anxiety,caregiver_2_3,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_only,mode_fragile,2,0.9055809809298274,0.9582398772281904,0.9152542372881356,0.9582807672466073
anxiety,caregiver_2_3,pass_b,rf,rf_recall_guard_v4,dsm5_core_plus_context,none,2,0.9055687650646161,0.9544327706292055,0.9005847953216374,0.9563745175948299
anxiety,caregiver_2_3,pass_a,hgb,hgb_regularized_v3,full_eligible,none,1,0.9055298335526142,0.9698677842049346,0.9273743016759777,0.9640089417739293
