disorder,model_version,split,threshold,method,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier_score,fpr,fnr
elimination,rf_elimination_v1_baseline,test,0.1,grid,0.17613636363636365,0.9117647058823529,0.4246031746031746,0.6681839402427637,0.29523809523809524,0.717436974789916,0.23536478010520942,0.10101400764872075,0.5753968253968254,0.08823529411764708
elimination,rf_elimination_v1_baseline,test,0.125,grid,0.20224719101123595,0.5294117647058824,0.7182539682539683,0.6238328664799253,0.2926829268292683,0.717436974789916,0.23536478010520942,0.10101400764872075,0.28174603174603174,0.47058823529411764
elimination,rf_elimination_v1_baseline,test,0.15,grid,0.21739130434782608,0.29411764705882354,0.8571428571428571,0.5756302521008403,0.25,0.717436974789916,0.23536478010520942,0.10101400764872075,0.1428571428571429,0.7058823529411764
elimination,rf_elimination_v1_baseline,test,0.175,grid,0.2,0.11764705882352941,0.9365079365079365,0.527077497665733,0.14814814814814814,0.717436974789916,0.23536478010520942,0.10101400764872075,0.06349206349206349,0.8823529411764706
elimination,rf_elimination_v1_baseline,test,0.2,grid,0.2222222222222222,0.058823529411764705,0.9722222222222222,0.5155228758169934,0.09302325581395349,0.717436974789916,0.23536478010520942,0.10101400764872075,0.02777777777777779,0.9411764705882353
elimination,rf_elimination_v1_baseline,test,0.22499999999999998,grid,0.3333333333333333,0.029411764705882353,0.9920634920634921,0.5107376283846872,0.05405405405405406,0.717436974789916,0.23536478010520942,0.10101400764872075,0.007936507936507908,0.9705882352941176
elimination,rf_elimination_v1_baseline,test,0.25,grid,0.5,0.029411764705882353,0.996031746031746,0.5127217553688141,0.05555555555555555,0.717436974789916,0.23536478010520942,0.10101400764872075,0.003968253968253954,0.9705882352941176
elimination,rf_elimination_v1_baseline,test,0.27499999999999997,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.3,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.32499999999999996,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.35,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.37499999999999994,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.39999999999999997,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.42499999999999993,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.44999999999999996,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.475,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.49999999999999994,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.525,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.5499999999999999,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.575,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.6,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.625,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.65,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.675,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.7,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.725,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.75,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.775,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.7999999999999999,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.825,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.85,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.875,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.9,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.9249999999999999,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.95,grid,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.5,fixed_0_5,0.0,0.0,1.0,0.5,0.0,0.717436974789916,0.23536478010520942,0.10101400764872075,0.0,1.0
elimination,rf_elimination_v1_baseline,test,0.11516576454869411,youden_j,0.22033898305084745,0.7647058823529411,0.6349206349206349,0.699813258636788,0.34210526315789475,0.717436974789916,0.23536478010520942,0.10101400764872075,0.3650793650793651,0.23529411764705888
elimination,rf_elimination_v1_baseline,test,0.115037,best_f1,0.22033898305084745,0.7647058823529411,0.6349206349206349,0.699813258636788,0.34210526315789475,0.717436974789916,0.23536478010520942,0.10101400764872075,0.3650793650793651,0.23529411764705888
elimination,rf_elimination_v1_baseline,test,0.088097,sensitivity_priority,0.14285714285714285,0.9117647058823529,0.2619047619047619,0.5868347338935574,0.24701195219123506,0.717436974789916,0.23536478010520942,0.10101400764872075,0.7380952380952381,0.08823529411764708
elimination,rf_elimination_v1_baseline,test,0.123896,precision_constrained,0.2087912087912088,0.5588235294117647,0.7142857142857143,0.6365546218487395,0.304,0.717436974789916,0.23536478010520942,0.10101400764872075,0.2857142857142857,0.4411764705882353
