mode,role,domain,winner_feature_set_id,winner_config_id,winner_seed,calibration,threshold_policy,threshold,policy_score,is_selected_policy,val_precision,val_recall,val_balanced_accuracy,val_pr_auc,val_brier,holdout_precision,holdout_recall,holdout_balanced_accuracy,holdout_pr_auc,holdout_brier
caregiver_2_3,caregiver,anxiety,top_importance_filtered,rf_regularized,20260429,isotonic,balanced,0.20499999999999996,0.964548096989237,no,0.9230769230769231,0.9767441860465116,0.9794888442922913,0.9789312838627469,0.014704861111984024,0.8913043478260869,0.9534883720930233,0.9640538307165625,0.9296925029139941,0.021602992451955513
caregiver_2_3,caregiver,anxiety,top_importance_filtered,rf_regularized,20260429,isotonic,default_0_5,0.5,0.9558427881408667,yes,0.9230769230769231,0.9767441860465116,0.9794888442922913,0.9789312838627469,0.014704861111984024,0.8913043478260869,0.9534883720930233,0.9640538307165625,0.9296925029139941,0.021602992451955513
caregiver_2_3,caregiver,anxiety,top_importance_filtered,rf_regularized,20260429,isotonic,precision_oriented,0.7549999999999999,0.953474729217779,no,0.9620253164556962,0.8837209302325582,0.9380533585172943,0.9789312838627469,0.014704861111984024,0.9518072289156626,0.9186046511627907,0.9542261834494157,0.9296925029139941,0.021602992451955513
caregiver_2_3,caregiver,anxiety,top_importance_filtered,rf_regularized,20260429,isotonic,recall_constrained,0.20499999999999996,0.9518064344168042,no,0.9230769230769231,0.9767441860465116,0.9794888442922913,0.9789312838627469,0.014704861111984024,0.8913043478260869,0.9534883720930233,0.9640538307165625,0.9296925029139941,0.021602992451955513
caregiver_2_3,caregiver,conduct,precision_oriented_subset,rf_precision_push,20260412,isotonic,balanced,0.05,1.0,yes,1.0,1.0,1.0,1.0,1.0000000000383407e-12,0.9814814814814815,1.0,0.9953271028037383,1.0,0.001195853073814591
caregiver_2_3,caregiver,conduct,precision_oriented_subset,rf_precision_push,20260412,isotonic,default_0_5,0.5,0.99999999999994,no,1.0,1.0,1.0,1.0,1.0000000000383407e-12,0.99375,1.0,0.9984423676012462,1.0,0.001195853073814591
caregiver_2_3,caregiver,conduct,precision_oriented_subset,rf_precision_push,20260412,isotonic,precision_oriented,0.05,1.0,no,1.0,1.0,1.0,1.0,1.0000000000383407e-12,0.9814814814814815,1.0,0.9953271028037383,1.0,0.001195853073814591
caregiver_2_3,caregiver,conduct,precision_oriented_subset,rf_precision_push,20260412,isotonic,recall_constrained,0.05,0.9999999999999999,no,1.0,1.0,1.0,1.0,1.0000000000383407e-12,0.9814814814814815,1.0,0.9953271028037383,1.0,0.001195853073814591
caregiver_2_3,caregiver,depression,balanced_subset,rf_precision_push,20260513,none,balanced,0.31999999999999995,0.9215659112407543,no,0.8823529411764706,0.9146341463414634,0.9447542591003799,0.9510934340485115,0.027791822106823273,0.7441860465116279,0.7804878048780488,0.8626057114842505,0.8629559860945878,0.05200483241107459
caregiver_2_3,caregiver,depression,balanced_subset,rf_precision_push,20260513,none,default_0_5,0.5,0.9252995578917764,no,0.9444444444444444,0.8292682926829268,0.9096090207133227,0.9510934340485115,0.027791822106823273,0.8378378378378378,0.7560975609756098,0.8629734036033827,0.8629559860945878,0.05200483241107459
caregiver_2_3,caregiver,depression,balanced_subset,rf_precision_push,20260513,none,precision_oriented,0.59,0.9469402748211007,yes,0.9714285714285714,0.8292682926829268,0.912121583527393,0.9510934340485115,0.027791822106823273,0.8472222222222222,0.7439024390243902,0.8581321240348082,0.8629559860945878,0.05200483241107459
caregiver_2_3,caregiver,depression,balanced_subset,rf_precision_push,20260513,none,recall_constrained,0.59,0.9279154646031773,no,0.9714285714285714,0.8292682926829268,0.912121583527393,0.9510934340485115,0.027791822106823273,0.8472222222222222,0.7439024390243902,0.8581321240348082,0.8629559860945878,0.05200483241107459
caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_recall_guard,20260513,isotonic,balanced,0.25499999999999995,0.9849928109273902,yes,0.9807692307692307,0.9807692307692307,0.9892163910855499,0.9952979712595097,0.003437500000970833,0.9615384615384616,0.9615384615384616,0.9784327821711,0.9745323800251808,0.00600145350535929
caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_recall_guard,20260513,isotonic,default_0_5,0.5,0.9862664433741447,no,0.9807692307692307,0.9807692307692307,0.9892163910855499,0.9952979712595097,0.003437500000970833,0.9803921568627451,0.9615384615384616,0.9796010064701653,0.9745323800251808,0.00600145350535929
