trial_id,candidate_id,stage,domain,mode,role,feature_set_id,config_id,config_hash,seed,calibration,threshold_policy,threshold,n_features,selected_for_stage2,val_objective,overfit_gap_ba
1841,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,none,precision_oriented,0.44499999999999995,75,yes,0.9198727919610534,-0.0027237354085603016
1842,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,none,recall_guard,0.44499999999999995,75,yes,0.9198727919610534,-0.0027237354085603016
1843,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,none,recall_constrained,0.44499999999999995,75,yes,0.9198727919610534,-0.0027237354085603016
1844,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,none,precision_min_recall,0.44499999999999995,75,yes,0.9198727919610534,-0.0027237354085603016
1845,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,sigmoid,default_0_5,0.5,75,yes,0.9197589248030021,-0.0019455252918287869
1846,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,sigmoid,balanced,0.21999999999999997,75,yes,0.9197589248030021,-0.0027237354085603016
1847,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,sigmoid,precision_oriented,0.21999999999999997,75,yes,0.9197589248030021,-0.0027237354085603016
1848,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,sigmoid,recall_guard,0.21999999999999997,75,yes,0.9197589248030021,-0.0027237354085603016
1849,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,sigmoid,recall_constrained,0.21999999999999997,75,yes,0.9197589248030021,-0.0027237354085603016
1850,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,sigmoid,precision_min_recall,0.21999999999999997,75,yes,0.9197589248030021,-0.0027237354085603016
1851,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,isotonic,default_0_5,0.5,75,yes,0.91999999999992,-0.0019455252918287869
1852,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,isotonic,balanced,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1853,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,isotonic,precision_oriented,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1854,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,isotonic,recall_guard,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1855,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,isotonic,recall_constrained,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1856,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong__trees_plus,eb7d519807e8,20260729,isotonic,precision_min_recall,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1857,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,none,default_0_5,0.5,75,yes,0.9198734564303531,-0.0023346303501945442
1858,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,none,balanced,0.42499999999999993,75,yes,0.9198734564303531,-0.0027237354085603016
1859,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,none,precision_oriented,0.42499999999999993,75,yes,0.9198734564303531,-0.0027237354085603016
1860,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,none,recall_guard,0.42499999999999993,75,yes,0.9198734564303531,-0.0027237354085603016
1861,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,none,recall_constrained,0.42499999999999993,75,yes,0.9198734564303531,-0.0027237354085603016
1862,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,none,precision_min_recall,0.42499999999999993,75,yes,0.9198734564303531,-0.0027237354085603016
1863,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,sigmoid,default_0_5,0.5,75,yes,0.9197588552528043,-0.0019455252918287869
1864,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,sigmoid,balanced,0.19999999999999996,75,yes,0.9197588552528043,-0.0027237354085603016
1865,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,sigmoid,precision_oriented,0.19999999999999996,75,yes,0.9197588552528043,-0.0027237354085603016
1866,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,sigmoid,recall_guard,0.19999999999999996,75,yes,0.9197588552528043,-0.0027237354085603016
1867,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,sigmoid,recall_constrained,0.19999999999999996,75,yes,0.9197588552528043,-0.0027237354085603016
1868,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,sigmoid,precision_min_recall,0.19999999999999996,75,yes,0.9197588552528043,-0.0027237354085603016
1869,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,default_0_5,0.5,75,yes,0.91999999999992,-0.0019455252918287869
1870,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,balanced,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1871,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,precision_oriented,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1872,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,recall_guard,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1873,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,recall_constrained,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1874,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,precision_min_recall,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1875,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,default_0_5,0.5,75,yes,0.9198736155047234,-0.0027237354085603016
1876,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,balanced,0.42999999999999994,75,yes,0.9198736155047234,-0.0027237354085603016
1877,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,precision_oriented,0.42999999999999994,75,yes,0.9198736155047234,-0.0027237354085603016
1878,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,recall_guard,0.42999999999999994,75,yes,0.9198736155047234,-0.0027237354085603016
1879,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,recall_constrained,0.42999999999999994,75,yes,0.9198736155047234,-0.0027237354085603016
1880,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,precision_min_recall,0.42999999999999994,75,yes,0.9198736155047234,-0.0027237354085603016
1881,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,default_0_5,0.5,75,yes,0.9197587514728214,-0.0019455252918287869
1882,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,balanced,0.19999999999999996,75,yes,0.9197587514728214,-0.0027237354085603016
1883,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,precision_oriented,0.19999999999999996,75,yes,0.9197587514728214,-0.0027237354085603016
1884,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,recall_guard,0.19999999999999996,75,yes,0.9197587514728214,-0.0027237354085603016
1885,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,recall_constrained,0.19999999999999996,75,yes,0.9197587514728214,-0.0027237354085603016
1886,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,precision_min_recall,0.19999999999999996,75,yes,0.9197587514728214,-0.0027237354085603016
1887,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,default_0_5,0.5,75,yes,0.91999999999992,-0.0019455252918287869
1888,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,balanced,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1889,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,precision_oriented,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1890,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,recall_guard,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1891,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,recall_constrained,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1892,elimination__psychologist_2_3,stage2_focused,elimination,psychologist_2_3,psychologist,balanced_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,precision_min_recall,0.05,75,yes,0.91999999999992,-0.0027237354085603016
1893,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,none,default_0_5,0.5,27,yes,0.8037059681253563,0.080942824538622
1894,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard__trees_plus,8bc7f573cd23,20260712,none,default_0_5,0.5,27,no,0.7954741660846344,0.08844882540432064
1895,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard__regularized,acc5f35fda2b,20260712,none,default_0_5,0.5,27,no,0.7721563902827446,0.06748514539802475
1896,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard__balanced_subsample,69e54e5f5a46,20260712,none,default_0_5,0.5,27,no,0.7881433775116025,0.11286546255853303
1897,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard__pos_weight_low,7c10311ff699,20260712,none,default_0_5,0.5,27,no,0.7958397850693774,0.08305788376028012
1898,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard__pos_weight_mid,f3e7b345c56b,20260712,none,default_0_5,0.5,27,no,0.7802376336539122,0.08577302955180421
1899,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard__pos_weight_high,9dd94d190e5b,20260712,none,default_0_5,0.5,27,no,0.7861976507849033,0.0890489119741864
1900,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard__shallow_precision,c1b9c4dcb7f3,20260712,none,default_0_5,0.5,27,no,0.7903092458864444,0.04345217014913616
1901,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,full_eligible,rf_recall_guard,ff359d03bdfa,20260712,none,default_0_5,0.5,59,no,0.7928673280485057,0.09753866131507505
1902,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,full_eligible,rf_recall_guard__trees_plus,8bc7f573cd23,20260712,none,default_0_5,0.5,59,no,0.7928396613669016,0.09560067681895101
1903,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,full_eligible,rf_recall_guard__regularized,acc5f35fda2b,20260712,none,default_0_5,0.5,59,no,0.7660623707859681,0.08686499035926487
1904,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,full_eligible,rf_recall_guard__balanced_subsample,69e54e5f5a46,20260712,none,default_0_5,0.5,59,no,0.7794459334372985,0.11776452996497866
1905,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,full_eligible,rf_recall_guard__pos_weight_low,7c10311ff699,20260712,none,default_0_5,0.5,59,yes,0.7991603136539056,0.0928166686341636
1906,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,full_eligible,rf_recall_guard__pos_weight_mid,f3e7b345c56b,20260712,none,default_0_5,0.5,59,no,0.7730686579545136,0.09673198756541934
1907,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,full_eligible,rf_recall_guard__pos_weight_high,9dd94d190e5b,20260712,none,default_0_5,0.5,59,no,0.7897074555040787,0.09165584543343963
1908,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,full_eligible,rf_recall_guard__shallow_precision,c1b9c4dcb7f3,20260712,none,default_0_5,0.5,59,no,0.7724252301232626,0.06427812536890576
1909,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard,ff359d03bdfa,20260712,none,default_0_5,0.5,24,no,0.7931508742789198,0.08591075433833084
1910,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard__trees_plus,8bc7f573cd23,20260712,none,default_0_5,0.5,24,no,0.7892170152759238,0.09020973517491049
1911,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard__regularized,acc5f35fda2b,20260712,none,default_0_5,0.5,24,no,0.763894774741705,0.06875418093101948
1912,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard__balanced_subsample,69e54e5f5a46,20260712,none,default_0_5,0.5,24,no,0.788769239656636,0.1020835792704522
1913,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard__pos_weight_low,7c10311ff699,20260712,none,default_0_5,0.5,24,no,0.7972645424392939,0.07748986739070562
1914,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard__pos_weight_mid,f3e7b345c56b,20260712,none,default_0_5,0.5,24,no,0.7761942805600027,0.0831660960925511
1915,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard__pos_weight_high,9dd94d190e5b,20260712,none,default_0_5,0.5,24,no,0.7862115172865366,0.09165584543343963
1916,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,precision_oriented_subset,rf_recall_guard__shallow_precision,c1b9c4dcb7f3,20260712,none,default_0_5,0.5,24,no,0.7650558256163885,0.054342265769487974
1917,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,balanced_subset,rf_recall_guard,ff359d03bdfa,20260712,none,default_0_5,0.5,32,no,0.7809082349450336,0.09528587730689009
1918,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,balanced_subset,rf_recall_guard__trees_plus,8bc7f573cd23,20260712,none,default_0_5,0.5,32,no,0.7773659300874678,0.10109983079526219
1919,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,balanced_subset,rf_recall_guard__regularized,acc5f35fda2b,20260712,none,default_0_5,0.5,32,no,0.76038493278907,0.07929012710030303
1920,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,balanced_subset,rf_recall_guard__balanced_subsample,69e54e5f5a46,20260712,none,default_0_5,0.5,32,no,0.7833018682252337,0.11455750993585967
1921,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,balanced_subset,rf_recall_guard__pos_weight_low,7c10311ff699,20260712,none,default_0_5,0.5,32,no,0.7911517569343505,0.08693385275252818
1922,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,balanced_subset,rf_recall_guard__pos_weight_mid,f3e7b345c56b,20260712,none,default_0_5,0.5,32,no,0.7797872443110572,0.08964899854405228
1923,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,balanced_subset,rf_recall_guard__pos_weight_high,9dd94d190e5b,20260712,none,default_0_5,0.5,32,no,0.7763801043368824,0.10000786998780153
1924,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,balanced_subset,rf_recall_guard__shallow_precision,c1b9c4dcb7f3,20260712,none,default_0_5,0.5,32,no,0.7759897461279646,0.054588202888285586
1925,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,stability_pruned_subset,rf_recall_guard,ff359d03bdfa,20260712,none,default_0_5,0.5,30,no,0.7880830648093139,0.10268366584031807
1926,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,stability_pruned_subset,rf_recall_guard__trees_plus,8bc7f573cd23,20260712,none,default_0_5,0.5,30,no,0.7921574001440966,0.09686971235194597
1927,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,stability_pruned_subset,rf_recall_guard__regularized,acc5f35fda2b,20260712,none,default_0_5,0.5,30,no,0.7664539540167298,0.07523708338252089
1928,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,stability_pruned_subset,rf_recall_guard__balanced_subsample,69e54e5f5a46,20260712,none,default_0_5,0.5,30,no,0.7856199139478849,0.10377562664777862
1929,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,stability_pruned_subset,rf_recall_guard__pos_weight_low,7c10311ff699,20260712,none,default_0_5,0.5,30,no,0.7843026396574441,0.10049974422539643
1930,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,stability_pruned_subset,rf_recall_guard__pos_weight_mid,f3e7b345c56b,20260712,none,default_0_5,0.5,30,no,0.7806734499507194,0.08341203321134849
1931,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,stability_pruned_subset,rf_recall_guard__pos_weight_high,9dd94d190e5b,20260712,none,default_0_5,0.5,30,no,0.7809061856037832,0.0922559320033054
1932,anxiety__caregiver_1_3,stage1_local_search,anxiety,caregiver_1_3,caregiver,stability_pruned_subset,rf_recall_guard__shallow_precision,c1b9c4dcb7f3,20260712,none,default_0_5,0.5,30,no,0.7774431993973412,0.04962027308857675
1933,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,none,default_0_5,0.5,27,yes,0.8053248246161288,0.080942824538622
1934,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,none,balanced,0.36499999999999994,27,yes,0.7743484030783692,0.06322551450045255
1935,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,none,precision_oriented,0.6449999999999999,27,yes,0.8023071811552274,0.11427222287805439
1936,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,none,recall_guard,0.49499999999999994,27,yes,0.8053248246161288,0.080942824538622
1937,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,none,recall_constrained,0.49499999999999994,27,yes,0.8053248246161288,0.080942824538622
1938,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,none,precision_min_recall,0.6449999999999999,27,yes,0.8023071811552274,0.11427222287805439
1939,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,sigmoid,default_0_5,0.5,27,yes,0.7892281423875537,0.10183764215165458
1940,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,sigmoid,balanced,0.20999999999999996,27,yes,0.7745346745073197,0.06322551450045255
1941,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,sigmoid,precision_oriented,0.61,27,yes,0.8091448029217625,0.10264431590131018
1942,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,sigmoid,recall_guard,0.37999999999999995,27,yes,0.8055110960450793,0.080942824538622
1943,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,sigmoid,recall_constrained,0.37999999999999995,27,yes,0.8055110960450793,0.080942824538622
1944,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,sigmoid,precision_min_recall,0.61,27,yes,0.8091448029217625,0.10264431590131018
1945,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,isotonic,default_0_5,0.5,27,yes,0.8061355418491515,0.080942824538622
1946,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,isotonic,balanced,0.105,27,yes,0.7751591203113921,0.06322551450045255
1947,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,isotonic,precision_oriented,0.605,27,yes,0.8096142099661447,0.10458230039743421
1948,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,isotonic,recall_guard,0.31999999999999995,27,yes,0.8061355418491515,0.080942824538622
1949,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,isotonic,recall_constrained,0.31999999999999995,27,yes,0.8061355418491515,0.080942824538622
1950,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260712,isotonic,precision_min_recall,0.605,27,yes,0.8096142099661447,0.10458230039743421
1951,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260729,none,default_0_5,0.5,27,yes,0.7969274740021312,0.0865108409081966
1952,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260729,none,balanced,0.4699999999999999,27,yes,0.7991654426613585,0.08584189194506764
1953,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260729,none,precision_oriented,0.7749999999999999,27,yes,0.7875495322930429,0.09041632235470032
1954,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260729,none,recall_guard,0.4699999999999999,27,yes,0.7991654426613585,0.08584189194506764
1955,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260729,none,recall_constrained,0.4699999999999999,27,yes,0.7991654426613585,0.08584189194506764
1956,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260729,none,precision_min_recall,0.725,27,yes,0.7857162425749578,0.11881714083343176
1957,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260729,sigmoid,default_0_5,0.5,27,yes,0.7905229707401186,0.10250659111478377
1958,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260729,sigmoid,balanced,0.33999999999999997,27,yes,0.7993667148461082,0.08541888010073595
1959,anxiety__caregiver_1_3,stage2_focused,anxiety,caregiver_1_3,caregiver,compact_robust_subset,rf_recall_guard,ff359d03bdfa,20260729,sigmoid,precision_oriented,0.7799999999999999,27,yes,0.7877169635302461,0.09041632235470032
