domain,mode,metric,value
anxiety,caregiver_full,balanced_accuracy,0.9433141316337788
anxiety,caregiver_full,pr_auc,0.9608132865147353
anxiety,caregiver_full,balanced_accuracy,0.9484043056914675
anxiety,caregiver_full,pr_auc,0.9674531939165066
anxiety,caregiver_full,balanced_accuracy,0.935
anxiety,caregiver_full,pr_auc,0.9643301929939952
anxiety,caregiver_full,balanced_accuracy,0.9388888888888889
anxiety,caregiver_full,pr_auc,0.9608428736560407
anxiety,caregiver_full,balanced_accuracy,0.9635226065399599
anxiety,caregiver_full,pr_auc,0.9774141326323694
anxiety,caregiver_full,balanced_accuracy,0.9487897803675482
anxiety,caregiver_full,pr_auc,0.9645511324592096
anxiety,caregiver_full,balanced_accuracy,0.9457080563107318
anxiety,caregiver_full,pr_auc,0.9692545302391244
anxiety,caregiver_full,balanced_accuracy,0.9475
anxiety,caregiver_full,pr_auc,0.9631073624159106
anxiety,caregiver_full,balanced_accuracy,0.9452368668629176
anxiety,caregiver_full,pr_auc,0.961417268755229
anxiety,caregiver_full,balanced_accuracy,0.965
anxiety,caregiver_full,pr_auc,0.9760701399144878
anxiety,caregiver_full,balanced_accuracy,0.9602469135802469
anxiety,caregiver_full,pr_auc,0.9804096918180399
anxiety,caregiver_full,balanced_accuracy,0.960461177696717
anxiety,caregiver_full,pr_auc,0.9728693176889867
anxiety,caregiver_full,balanced_accuracy,0.9430970902532906
anxiety,caregiver_full,pr_auc,0.9537569182758622
anxiety,caregiver_full,balanced_accuracy,0.9483392572619194
anxiety,caregiver_full,pr_auc,0.9527109964110586
anxiety,caregiver_full,balanced_accuracy,0.9693332524050864
anxiety,caregiver_full,pr_auc,0.9837067057385228
anxiety,caregiver_full,balanced_accuracy,0.9573621694307486
anxiety,caregiver_full,pr_auc,0.9860980809427693
anxiety,caregiver_full,balanced_accuracy,0.9663510628422909
anxiety,caregiver_full,pr_auc,0.981800318687386
anxiety,caregiver_full,balanced_accuracy,0.955
anxiety,caregiver_full,pr_auc,0.9523553506760358
anxiety,caregiver_full,balanced_accuracy,0.9614903725931483
anxiety,caregiver_full,pr_auc,0.9841963646412437
anxiety,caregiver_full,balanced_accuracy,0.9425
anxiety,caregiver_full,pr_auc,0.9801902088876909
anxiety,caregiver_full,balanced_accuracy,0.9277663210825164
anxiety,caregiver_full,pr_auc,0.955151714543871
anxiety,caregiver_full,balanced_accuracy,0.9596740020904545
anxiety,caregiver_full,pr_auc,0.9833499457650502
anxiety,caregiver_full,balanced_accuracy,0.96375
anxiety,caregiver_full,pr_auc,0.9683431930297425
anxiety,caregiver_full,balanced_accuracy,0.9384728520652041
anxiety,caregiver_full,pr_auc,0.9559230246673049
anxiety,caregiver_full,balanced_accuracy,0.9510114099155195
anxiety,caregiver_full,pr_auc,0.966511324469888
anxiety,caregiver_full,balanced_accuracy,0.9622395833333334
anxiety,caregiver_full,pr_auc,0.9875603146995878
anxiety,caregiver_full,balanced_accuracy,0.9478715728715729
anxiety,caregiver_full,pr_auc,0.9809404282321926
anxiety,caregiver_full,balanced_accuracy,0.9306697824041759
anxiety,caregiver_full,pr_auc,0.9710782532648607
anxiety,caregiver_full,balanced_accuracy,0.9610862507677459
anxiety,caregiver_full,pr_auc,0.9687491558910403
anxiety,caregiver_full,balanced_accuracy,0.9389013920146703
anxiety,caregiver_full,pr_auc,0.9617070050041349
anxiety,caregiver_full,balanced_accuracy,0.9615241808224264
anxiety,caregiver_full,pr_auc,0.983748935412191
anxiety,caregiver_full,balanced_accuracy,0.9436456400742115
anxiety,caregiver_full,pr_auc,0.9797065239985063
anxiety,caregiver_full,balanced_accuracy,0.9617443186803545
anxiety,caregiver_full,pr_auc,0.9696280632731407
anxiety,caregiver_full,balanced_accuracy,0.94125
anxiety,caregiver_full,pr_auc,0.9717527242064357
anxiety,caregiver_full,balanced_accuracy,0.9348118048142153
anxiety,caregiver_full,pr_auc,0.9679219271327689
anxiety,caregiver_full,balanced_accuracy,0.9542529721779629
anxiety,caregiver_full,pr_auc,0.9567761606210061
anxiety,caregiver_full,balanced_accuracy,0.9515231050664121
anxiety,caregiver_full,pr_auc,0.9811552365205887
anxiety,caregiver_full,balanced_accuracy,0.978207976303819
anxiety,caregiver_full,pr_auc,0.9869031690012373
anxiety,caregiver_full,balanced_accuracy,0.954179496595949
anxiety,caregiver_full,pr_auc,0.9771520914899193
anxiety,caregiver_full,balanced_accuracy,0.9712235133287765
anxiety,caregiver_full,pr_auc,0.9785116078435891
anxiety,caregiver_full,balanced_accuracy,0.9243943191311612
anxiety,caregiver_full,pr_auc,0.9601252306404173
anxiety,caregiver_full,balanced_accuracy,0.9638831605412583
anxiety,caregiver_full,pr_auc,0.9783824068669509
anxiety,caregiver_full,balanced_accuracy,0.9294425087108014
anxiety,caregiver_full,pr_auc,0.9563103435031969
anxiety,caregiver_full,balanced_accuracy,0.9362112836711416
anxiety,caregiver_full,pr_auc,0.9386742441252858
anxiety,caregiver_full,balanced_accuracy,0.9545326139156474
anxiety,caregiver_full,pr_auc,0.977711827098025
anxiety,caregiver_full,balanced_accuracy,0.9643032234342443
anxiety,caregiver_full,pr_auc,0.9772514344273316
anxiety,caregiver_full,balanced_accuracy,0.9620997766195085
anxiety,caregiver_full,pr_auc,0.9854435551923597
anxiety,caregiver_full,balanced_accuracy,0.926876617773943
anxiety,caregiver_full,pr_auc,0.9625247980415561
anxiety,caregiver_full,balanced_accuracy,0.9466130884041333
anxiety,caregiver_full,pr_auc,0.9626237572508689
anxiety,caregiver_full,balanced_accuracy,0.9470474686320962
anxiety,caregiver_full,pr_auc,0.9673583817462181
anxiety,caregiver_full,balanced_accuracy,0.9146814563636887
anxiety,caregiver_full,pr_auc,0.9516563301559979
anxiety,caregiver_full,balanced_accuracy,0.939712918660287
anxiety,caregiver_full,pr_auc,0.9557732415784093
anxiety,caregiver_full,balanced_accuracy,0.9461653015636634
anxiety,caregiver_full,pr_auc,0.9662734029168433
anxiety,caregiver_full,balanced_accuracy,0.9216788394870586
anxiety,caregiver_full,pr_auc,0.9550260381480618
anxiety,caregiver_full,balanced_accuracy,0.9364854802680567
anxiety,caregiver_full,pr_auc,0.9499304922818635
anxiety,caregiver_full,balanced_accuracy,0.9568010936431989
anxiety,caregiver_full,pr_auc,0.9828084407137783
anxiety,caregiver_full,balanced_accuracy,0.9684288905435592
anxiety,caregiver_full,pr_auc,0.9793043782597004
anxiety,caregiver_full,balanced_accuracy,0.9812020581457748
anxiety,caregiver_full,pr_auc,0.9880104801392475
anxiety,caregiver_full,balanced_accuracy,0.9257556362496409
anxiety,caregiver_full,pr_auc,0.9597615947707074
anxiety,caregiver_full,balanced_accuracy,0.9554285714285714
anxiety,caregiver_full,pr_auc,0.9769923304600191
anxiety,caregiver_full,balanced_accuracy,0.9243725531850323
anxiety,caregiver_full,pr_auc,0.970618813741757
anxiety,caregiver_full,balanced_accuracy,0.9502500658067912
anxiety,caregiver_full,pr_auc,0.9818905292633123
anxiety,caregiver_full,balanced_accuracy,0.97125
anxiety,caregiver_full,pr_auc,0.9850183463711798
anxiety,caregiver_full,balanced_accuracy,0.9534961900493053
anxiety,caregiver_full,pr_auc,0.9807053149775168
anxiety,caregiver_full,balanced_accuracy,0.9732337071668691
anxiety,caregiver_full,pr_auc,0.9875595755596299
anxiety,caregiver_full,balanced_accuracy,0.9511967090501122
anxiety,caregiver_full,pr_auc,0.9844375350080699
anxiety,caregiver_full,balanced_accuracy,0.9079211427222287
anxiety,caregiver_full,pr_auc,0.9532559418395193
anxiety,caregiver_full,balanced_accuracy,0.9325396825396826
anxiety,caregiver_full,pr_auc,0.9423423402397149
anxiety,caregiver_full,balanced_accuracy,0.9444372068785826
anxiety,caregiver_full,pr_auc,0.9615901181172561
anxiety,caregiver_full,balanced_accuracy,0.9637832204273058
anxiety,caregiver_full,pr_auc,0.9689129441835198
anxiety,caregiver_full,balanced_accuracy,0.9625168086060063
anxiety,caregiver_full,pr_auc,0.9733297197562407
anxiety,caregiver_full,balanced_accuracy,0.9343343792021515
anxiety,caregiver_full,pr_auc,0.9550938347923075
anxiety,caregiver_full,balanced_accuracy,0.9451851851851851
anxiety,caregiver_full,pr_auc,0.9513613531370088
anxiety,caregiver_full,balanced_accuracy,0.9243589743589744
anxiety,caregiver_full,pr_auc,0.9756127422549917
anxiety,caregiver_full,balanced_accuracy,0.9530228758169934
anxiety,caregiver_full,pr_auc,0.9743736118009416
anxiety,caregiver_full,balanced_accuracy,0.95204765450484
anxiety,caregiver_full,pr_auc,0.9815187645274276
anxiety,caregiver_full,balanced_accuracy,0.9340929337049915
anxiety,caregiver_full,pr_auc,0.9652673414261073
anxiety,caregiver_full,balanced_accuracy,0.9556930996445643
anxiety,caregiver_full,pr_auc,0.9638472494488521
anxiety,caregiver_full,balanced_accuracy,0.9285714285714286
anxiety,caregiver_full,pr_auc,0.9738892252821949
anxiety,caregiver_full,balanced_accuracy,0.9381937112101156
anxiety,caregiver_full,pr_auc,0.9732366688247097
anxiety,caregiver_full,balanced_accuracy,0.9602710479903462
anxiety,caregiver_full,pr_auc,0.9549615222595058
anxiety,caregiver_full,balanced_accuracy,0.94
anxiety,caregiver_full,pr_auc,0.9525893070430205
anxiety,caregiver_full,balanced_accuracy,0.9527568180062321
anxiety,caregiver_full,pr_auc,0.9862860177385739
anxiety,caregiver_full,balanced_accuracy,0.9522472762586871
anxiety,caregiver_full,pr_auc,0.9705358657426555
anxiety,caregiver_full,balanced_accuracy,0.9323991479163893
anxiety,caregiver_full,pr_auc,0.9630780129772318
anxiety,caregiver_full,balanced_accuracy,0.9761198270147415
anxiety,caregiver_full,pr_auc,0.9927301337191541
anxiety,caregiver_full,balanced_accuracy,0.9225
anxiety,caregiver_full,pr_auc,0.9608544886500435
anxiety,caregiver_full,balanced_accuracy,0.9459126614299028
anxiety,caregiver_full,pr_auc,0.960696302152885
anxiety,caregiver_full,balanced_accuracy,0.9587490692479523
anxiety,caregiver_full,pr_auc,0.9761400073386937
anxiety,caregiver_full,balanced_accuracy,0.9362745098039216
anxiety,caregiver_full,pr_auc,0.9484119349711473
anxiety,caregiver_full,balanced_accuracy,0.9585137085137085
anxiety,caregiver_full,pr_auc,0.9700627016580954
anxiety,caregiver_full,balanced_accuracy,0.9540072990603179
anxiety,caregiver_full,pr_auc,0.9725707140942682
anxiety,caregiver_full,balanced_accuracy,0.9439775910364145
anxiety,caregiver_full,pr_auc,0.9727169492841594
anxiety,caregiver_full,balanced_accuracy,0.95875
anxiety,caregiver_full,pr_auc,0.9769403726849826
anxiety,caregiver_full,balanced_accuracy,0.954132539091586
anxiety,caregiver_full,pr_auc,0.9818745758000244
anxiety,caregiver_full,balanced_accuracy,0.9356801093643199
anxiety,caregiver_full,pr_auc,0.9729783387593779
anxiety,caregiver_full,balanced_accuracy,0.9617443186803545
anxiety,caregiver_full,pr_auc,0.9833666175684358
anxiety,caregiver_full,balanced_accuracy,0.9496540801867133
anxiety,caregiver_full,pr_auc,0.9769164554120505
anxiety,caregiver_full,balanced_accuracy,0.9484126984126984
anxiety,caregiver_full,pr_auc,0.9568416933171644
anxiety,caregiver_full,balanced_accuracy,0.9657931354359925
anxiety,caregiver_full,pr_auc,0.9779996863760304
anxiety,psychologist_full,balanced_accuracy,0.9370327245986028
anxiety,psychologist_full,pr_auc,0.9626057576237403
anxiety,psychologist_full,balanced_accuracy,0.9459105401054326
anxiety,psychologist_full,pr_auc,0.956003784698966
anxiety,psychologist_full,balanced_accuracy,0.935
anxiety,psychologist_full,pr_auc,0.9482916601093976
anxiety,psychologist_full,balanced_accuracy,0.9299145299145299
anxiety,psychologist_full,pr_auc,0.9543079248027743
anxiety,psychologist_full,balanced_accuracy,0.9597154999409752
anxiety,psychologist_full,pr_auc,0.9764454992373383
anxiety,psychologist_full,balanced_accuracy,0.9436351411922904
anxiety,psychologist_full,pr_auc,0.9472561232434681
anxiety,psychologist_full,balanced_accuracy,0.94179160722457
anxiety,psychologist_full,pr_auc,0.962331503815717
anxiety,psychologist_full,balanced_accuracy,0.94125
anxiety,psychologist_full,pr_auc,0.9331989281296873
anxiety,psychologist_full,balanced_accuracy,0.9401990834876028
anxiety,psychologist_full,pr_auc,0.9389882259175698
anxiety,psychologist_full,balanced_accuracy,0.95625
anxiety,psychologist_full,pr_auc,0.9647358824012602
anxiety,psychologist_full,balanced_accuracy,0.9577777777777778
anxiety,psychologist_full,pr_auc,0.9775473785040277
anxiety,psychologist_full,balanced_accuracy,0.9542730588848358
anxiety,psychologist_full,pr_auc,0.9628629909114303
anxiety,psychologist_full,balanced_accuracy,0.9404861241958493
anxiety,psychologist_full,pr_auc,0.9052904699827783
anxiety,psychologist_full,balanced_accuracy,0.9470829758548842
anxiety,psychologist_full,pr_auc,0.9236674518950787
anxiety,psychologist_full,balanced_accuracy,0.9680738065612576
anxiety,psychologist_full,pr_auc,0.9702969580429455
anxiety,psychologist_full,balanced_accuracy,0.9522075302554909
anxiety,psychologist_full,pr_auc,0.9856949802439814
anxiety,psychologist_full,balanced_accuracy,0.9638447971781305
anxiety,psychologist_full,pr_auc,0.9645544536886097
anxiety,psychologist_full,balanced_accuracy,0.9524999999999999
anxiety,psychologist_full,pr_auc,0.9222534057300127
anxiety,psychologist_full,balanced_accuracy,0.9563224139368176
anxiety,psychologist_full,pr_auc,0.9832244121598418
anxiety,psychologist_full,balanced_accuracy,0.9450000000000001
anxiety,psychologist_full,pr_auc,0.9804603979958124
anxiety,psychologist_full,balanced_accuracy,0.9239102799514111
anxiety,psychologist_full,pr_auc,0.9458677115937816
anxiety,psychologist_full,balanced_accuracy,0.9558179609593491
anxiety,psychologist_full,pr_auc,0.9829067701079826
anxiety,psychologist_full,balanced_accuracy,0.95625
anxiety,psychologist_full,pr_auc,0.9492737068228793
anxiety,psychologist_full,balanced_accuracy,0.9359602892511337
anxiety,psychologist_full,pr_auc,0.9427487355081131
anxiety,psychologist_full,balanced_accuracy,0.9510114099155195
anxiety,psychologist_full,pr_auc,0.9545212252037096
anxiety,psychologist_full,balanced_accuracy,0.9609375
anxiety,psychologist_full,pr_auc,0.9884825042708423
anxiety,psychologist_full,balanced_accuracy,0.9478715728715729
anxiety,psychologist_full,pr_auc,0.9799705421984445
anxiety,psychologist_full,balanced_accuracy,0.9294103365603472
anxiety,psychologist_full,pr_auc,0.9697905583289432
anxiety,psychologist_full,balanced_accuracy,0.9585417215056593
anxiety,psychologist_full,pr_auc,0.9474492499010512
anxiety,psychologist_full,balanced_accuracy,0.9363174126865049
anxiety,psychologist_full,pr_auc,0.9401294243556036
anxiety,psychologist_full,balanced_accuracy,0.9565116494941056
anxiety,psychologist_full,pr_auc,0.9845485819895723
anxiety,psychologist_full,balanced_accuracy,0.9410946196660482
anxiety,psychologist_full,pr_auc,0.9771779474866005
anxiety,psychologist_full,balanced_accuracy,0.959199789418268
anxiety,psychologist_full,pr_auc,0.9500194144517735
anxiety,psychologist_full,balanced_accuracy,0.94125
anxiety,psychologist_full,pr_auc,0.9708965117895144
anxiety,psychologist_full,balanced_accuracy,0.9323668170391542
anxiety,psychologist_full,pr_auc,0.9628223521340553
anxiety,psychologist_full,balanced_accuracy,0.9529966907709277
anxiety,psychologist_full,pr_auc,0.9230934633906964
anxiety,psychologist_full,balanced_accuracy,0.9515231050664121
anxiety,psychologist_full,pr_auc,0.9829579256569803
anxiety,psychologist_full,balanced_accuracy,0.9733417962551572
anxiety,psychologist_full,pr_auc,0.9843014416619978
anxiety,psychologist_full,balanced_accuracy,0.9464674143337383
anxiety,psychologist_full,pr_auc,0.9779614009781487
anxiety,psychologist_full,balanced_accuracy,0.9699248120300752
anxiety,psychologist_full,pr_auc,0.9601339225001564
anxiety,psychologist_full,balanced_accuracy,0.9193817878028404
anxiety,psychologist_full,pr_auc,0.9477662258264202
anxiety,psychologist_full,balanced_accuracy,0.9574564253227493
anxiety,psychologist_full,pr_auc,0.9682651508103663
anxiety,psychologist_full,balanced_accuracy,0.9282229965156794
anxiety,psychologist_full,pr_auc,0.9440453162957696
anxiety,psychologist_full,balanced_accuracy,0.9273054312538387
anxiety,psychologist_full,pr_auc,0.9108715010264556
anxiety,psychologist_full,balanced_accuracy,0.9519619198282437
anxiety,psychologist_full,pr_auc,0.9683870844602731
anxiety,psychologist_full,balanced_accuracy,0.9643032234342443
anxiety,psychologist_full,pr_auc,0.9484531568548229
anxiety,psychologist_full,balanced_accuracy,0.9608339538346984
anxiety,psychologist_full,pr_auc,0.9859758035354378
anxiety,psychologist_full,balanced_accuracy,0.9282427379925222
anxiety,psychologist_full,pr_auc,0.9501827249238375
anxiety,psychologist_full,balanced_accuracy,0.9441255262150785
anxiety,psychologist_full,pr_auc,0.9461745421170605
anxiety,psychologist_full,balanced_accuracy,0.9419584101079231
anxiety,psychologist_full,pr_auc,0.9583307705154321
anxiety,psychologist_full,balanced_accuracy,0.9108451392281387
anxiety,psychologist_full,pr_auc,0.9229967444571188
anxiety,psychologist_full,balanced_accuracy,0.9358168147641832
anxiety,psychologist_full,pr_auc,0.932659884118175
anxiety,psychologist_full,balanced_accuracy,0.9448994787788533
anxiety,psychologist_full,pr_auc,0.957115460999273
anxiety,psychologist_full,balanced_accuracy,0.9179933358015551
anxiety,psychologist_full,pr_auc,0.9371191552716853
anxiety,psychologist_full,balanced_accuracy,0.9326880119136263
anxiety,psychologist_full,pr_auc,0.9343850753753343
anxiety,psychologist_full,balanced_accuracy,0.9529049897470949
anxiety,psychologist_full,pr_auc,0.9832082897939329
anxiety,psychologist_full,balanced_accuracy,0.9646314221891288
anxiety,psychologist_full,pr_auc,0.9697706661393296
anxiety,psychologist_full,balanced_accuracy,0.9749676441806876
anxiety,psychologist_full,pr_auc,0.9905133705097303
anxiety,psychologist_full,balanced_accuracy,0.917840068967319
anxiety,psychologist_full,pr_auc,0.9402299001806815
anxiety,psychologist_full,balanced_accuracy,0.9527619047619047
anxiety,psychologist_full,pr_auc,0.9681005843998961
anxiety,psychologist_full,balanced_accuracy,0.9218536614973749
anxiety,psychologist_full,pr_auc,0.9700440877805264
anxiety,psychologist_full,balanced_accuracy,0.9502500658067912
anxiety,psychologist_full,pr_auc,0.981870072088015
anxiety,psychologist_full,balanced_accuracy,0.97125
anxiety,psychologist_full,pr_auc,0.9859765798364619
anxiety,psychologist_full,balanced_accuracy,0.949630210667862
anxiety,psychologist_full,pr_auc,0.980473111201855
anxiety,psychologist_full,balanced_accuracy,0.9680923189920619
anxiety,psychologist_full,pr_auc,0.9758374821709377
anxiety,psychologist_full,balanced_accuracy,0.9485789080029918
anxiety,psychologist_full,pr_auc,0.9832784817837539
anxiety,psychologist_full,balanced_accuracy,0.8990378939912642
anxiety,psychologist_full,pr_auc,0.9525623756809447
anxiety,psychologist_full,balanced_accuracy,0.9274891774891776
anxiety,psychologist_full,pr_auc,0.9177247591201756
anxiety,psychologist_full,balanced_accuracy,0.9357738405419489
anxiety,psychologist_full,pr_auc,0.9332921913519083
anxiety,psychologist_full,balanced_accuracy,0.9551198540906722
anxiety,psychologist_full,pr_auc,0.9542946884146489
anxiety,psychologist_full,balanced_accuracy,0.9547848498431197
anxiety,psychologist_full,pr_auc,0.9538713328180168
anxiety,psychologist_full,balanced_accuracy,0.9317570596145226
anxiety,psychologist_full,pr_auc,0.9502488977402699
anxiety,psychologist_full,balanced_accuracy,0.9390123456790124
anxiety,psychologist_full,pr_auc,0.9166651130501169
anxiety,psychologist_full,balanced_accuracy,0.9205128205128206
anxiety,psychologist_full,pr_auc,0.9749734870224169
anxiety,psychologist_full,balanced_accuracy,0.9481209150326797
anxiety,psychologist_full,pr_auc,0.9729252102272073
anxiety,psychologist_full,balanced_accuracy,0.9507818317200298
anxiety,psychologist_full,pr_auc,0.981095716420621
anxiety,psychologist_full,balanced_accuracy,0.9353717060835081
anxiety,psychologist_full,pr_auc,0.9267339957719899
anxiety,psychologist_full,balanced_accuracy,0.9506679740164236
anxiety,psychologist_full,pr_auc,0.9370281299165086
anxiety,psychologist_full,balanced_accuracy,0.9234693877551021
anxiety,psychologist_full,pr_auc,0.972393660728647
anxiety,psychologist_full,balanced_accuracy,0.9289098915814684
anxiety,psychologist_full,pr_auc,0.9611756826046767
anxiety,psychologist_full,balanced_accuracy,0.9590179151582661
anxiety,psychologist_full,pr_auc,0.9179018644210818
anxiety,psychologist_full,balanced_accuracy,0.93875
anxiety,psychologist_full,pr_auc,0.9288379790731244
anxiety,psychologist_full,balanced_accuracy,0.9487780381653834
anxiety,psychologist_full,pr_auc,0.9868463561711038
anxiety,psychologist_full,balanced_accuracy,0.948468938727201
anxiety,psychologist_full,pr_auc,0.9725266391036071
anxiety,psychologist_full,balanced_accuracy,0.9311676208227933
anxiety,psychologist_full,pr_auc,0.9626817289156193
anxiety,psychologist_full,balanced_accuracy,0.9736260614287067
anxiety,psychologist_full,pr_auc,0.9924258251400325
anxiety,psychologist_full,balanced_accuracy,0.9225
anxiety,psychologist_full,pr_auc,0.9516851898479642
anxiety,psychologist_full,balanced_accuracy,0.9422180801491147
anxiety,psychologist_full,pr_auc,0.9469728965408477
anxiety,psychologist_full,balanced_accuracy,0.9536857781087118
anxiety,psychologist_full,pr_auc,0.9671117789875576
anxiety,psychologist_full,balanced_accuracy,0.9387254901960784
anxiety,psychologist_full,pr_auc,0.9365535834121119
anxiety,psychologist_full,balanced_accuracy,0.9547258297258296
anxiety,psychologist_full,pr_auc,0.9610936790696576
anxiety,psychologist_full,balanced_accuracy,0.9514497543032845
anxiety,psychologist_full,pr_auc,0.9616099961977651
anxiety,psychologist_full,balanced_accuracy,0.9426548397136632
anxiety,psychologist_full,pr_auc,0.9618330312764615
anxiety,psychologist_full,balanced_accuracy,0.955
anxiety,psychologist_full,pr_auc,0.9622363710178059
anxiety,psychologist_full,balanced_accuracy,0.9490692479523455
anxiety,psychologist_full,pr_auc,0.979092556804948
anxiety,psychologist_full,balanced_accuracy,0.9343814080656185
anxiety,psychologist_full,pr_auc,0.9724650733782398
anxiety,psychologist_full,balanced_accuracy,0.9515662016320083
anxiety,psychologist_full,pr_auc,0.9844025673852115
anxiety,psychologist_full,balanced_accuracy,0.9444861215303826
anxiety,psychologist_full,pr_auc,0.9766462550338082
anxiety,psychologist_full,balanced_accuracy,0.9433621933621934
anxiety,psychologist_full,pr_auc,0.9129143556543822
anxiety,psychologist_full,balanced_accuracy,0.9581400742115028
anxiety,psychologist_full,pr_auc,0.977338809601095
anxiety,caregiver_2_3,balanced_accuracy,0.9286064468684888
anxiety,caregiver_2_3,pr_auc,0.96116482422308
anxiety,caregiver_2_3,balanced_accuracy,0.9419804918084536
anxiety,caregiver_2_3,pr_auc,0.9513368093429359
anxiety,caregiver_2_3,balanced_accuracy,0.9425
anxiety,caregiver_2_3,pr_auc,0.9492642195075468
anxiety,caregiver_2_3,balanced_accuracy,0.9282051282051282
anxiety,caregiver_2_3,pr_auc,0.9473115488916544
anxiety,caregiver_2_3,balanced_accuracy,0.9518946995632157
anxiety,caregiver_2_3,pr_auc,0.9749523514073961
anxiety,caregiver_2_3,balanced_accuracy,0.935342895562528
anxiety,caregiver_2_3,pr_auc,0.943825484729948
anxiety,caregiver_2_3,balanced_accuracy,0.9405534171354741
anxiety,caregiver_2_3,pr_auc,0.9655481159622753
anxiety,caregiver_2_3,balanced_accuracy,0.92625
anxiety,caregiver_2_3,pr_auc,0.9362492814235682
anxiety,caregiver_2_3,balanced_accuracy,0.943977421019089
anxiety,caregiver_2_3,pr_auc,0.9399861563549646
anxiety,caregiver_2_3,balanced_accuracy,0.9475
anxiety,caregiver_2_3,pr_auc,0.9617667459519844
anxiety,caregiver_2_3,balanced_accuracy,0.9548148148148148
anxiety,caregiver_2_3,pr_auc,0.9770334477282838
anxiety,caregiver_2_3,balanced_accuracy,0.9501693590411673
anxiety,caregiver_2_3,pr_auc,0.960586882580665
anxiety,caregiver_2_3,balanced_accuracy,0.9327878119027752
anxiety,caregiver_2_3,pr_auc,0.8918886591459384
anxiety,caregiver_2_3,balanced_accuracy,0.9348878539036647
anxiety,caregiver_2_3,pr_auc,0.9143621468875878
anxiety,caregiver_2_3,balanced_accuracy,0.9645686018633728
anxiety,caregiver_2_3,pr_auc,0.9681774499344612
anxiety,caregiver_2_3,balanced_accuracy,0.9467727476467952
anxiety,caregiver_2_3,pr_auc,0.9848815219818944
anxiety,caregiver_2_3,balanced_accuracy,0.9650979300102107
anxiety,caregiver_2_3,pr_auc,0.9687173774912305
anxiety,caregiver_2_3,balanced_accuracy,0.93625
anxiety,caregiver_2_3,pr_auc,0.9101314363337333
anxiety,caregiver_2_3,balanced_accuracy,0.9586980078352921
anxiety,caregiver_2_3,pr_auc,0.9824595612259164
anxiety,caregiver_2_3,balanced_accuracy,0.9450000000000001
anxiety,caregiver_2_3,pr_auc,0.9815247922134176
anxiety,caregiver_2_3,balanced_accuracy,0.9239102799514111
anxiety,caregiver_2_3,pr_auc,0.9473835260060938
anxiety,caregiver_2_3,balanced_accuracy,0.9609593491341564
anxiety,caregiver_2_3,pr_auc,0.9835932289037209
anxiety,caregiver_2_3,balanced_accuracy,0.95
anxiety,caregiver_2_3,pr_auc,0.9442388686615187
anxiety,caregiver_2_3,balanced_accuracy,0.9323752910895944
anxiety,caregiver_2_3,pr_auc,0.9366240467472868
anxiety,caregiver_2_3,balanced_accuracy,0.9385412810070344
anxiety,caregiver_2_3,pr_auc,0.9491478770267439
anxiety,caregiver_2_3,balanced_accuracy,0.95703125
anxiety,caregiver_2_3,pr_auc,0.9870854392298618
anxiety,caregiver_2_3,balanced_accuracy,0.9419191919191918
anxiety,caregiver_2_3,pr_auc,0.9805630330436275
anxiety,caregiver_2_3,balanced_accuracy,0.9259051318624625
anxiety,caregiver_2_3,pr_auc,0.972016416649295
anxiety,caregiver_2_3,balanced_accuracy,0.954066859699921
anxiety,caregiver_2_3,pr_auc,0.9432278879320403
anxiety,caregiver_2_3,balanced_accuracy,0.9240643494206885
anxiety,caregiver_2_3,pr_auc,0.9443548954515164
anxiety,caregiver_2_3,balanced_accuracy,0.9627773136545066
anxiety,caregiver_2_3,pr_auc,0.9835469223675145
anxiety,caregiver_2_3,balanced_accuracy,0.9335575139146568
anxiety,caregiver_2_3,pr_auc,0.9768948176744764
anxiety,caregiver_2_3,balanced_accuracy,0.9559971922435728
anxiety,caregiver_2_3,pr_auc,0.9400215443890237
anxiety,caregiver_2_3,balanced_accuracy,0.93625
anxiety,caregiver_2_3,pr_auc,0.9732333497742813
anxiety,caregiver_2_3,balanced_accuracy,0.9265470574055581
anxiety,caregiver_2_3,pr_auc,0.9615390293320355
anxiety,caregiver_2_3,balanced_accuracy,0.9494116926093884
anxiety,caregiver_2_3,pr_auc,0.921891791112464
anxiety,caregiver_2_3,balanced_accuracy,0.9528354410244174
anxiety,caregiver_2_3,pr_auc,0.9809997144754181
anxiety,caregiver_2_3,balanced_accuracy,0.9685285094678938
anxiety,caregiver_2_3,pr_auc,0.9831339537307212
anxiety,caregiver_2_3,balanced_accuracy,0.9461142970140399
anxiety,caregiver_2_3,pr_auc,0.9780610524757007
anxiety,caregiver_2_3,balanced_accuracy,0.9712235133287765
anxiety,caregiver_2_3,pr_auc,0.9562446211078548
anxiety,caregiver_2_3,balanced_accuracy,0.9206349206349206
anxiety,caregiver_2_3,pr_auc,0.9438084087292609
anxiety,caregiver_2_3,balanced_accuracy,0.9600271194101528
anxiety,caregiver_2_3,pr_auc,0.960967550663248
anxiety,caregiver_2_3,balanced_accuracy,0.9259581881533101
anxiety,caregiver_2_3,pr_auc,0.9427748004747114
anxiety,caregiver_2_3,balanced_accuracy,0.9221725015354918
anxiety,caregiver_2_3,pr_auc,0.8938195014890499
anxiety,caregiver_2_3,balanced_accuracy,0.9558179609593491
anxiety,caregiver_2_3,pr_auc,0.9676513085626959
