trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,train_precision,train_recall,train_specificity,train_balanced_accuracy,train_f1,train_roc_auc,train_pr_auc,train_brier,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_f1,val_roc_auc,val_pr_auc,val_brier,val_objective,overfit_gap_ba,selected_for_stage2,is_winner_trial
2841,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260412,isotonic,default_0_5,0.5,169,0.9400749063670412,0.9728682170542635,0.9864636209813875,0.9796659190178255,0.9561904761904761,0.9984391190860321,0.9901632231584565,0.012190514651520582,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9961338684925038,0.97729038242612,0.018476957071600818,0.9373566452475831,0.005253216857513898,yes,no
2842,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260412,isotonic,precision_oriented,0.7549999999999999,169,0.9864253393665159,0.8449612403100775,0.9974619289340102,0.9212115846220439,0.9102296450939458,0.9984391190860321,0.9901632231584565,0.012190514651520582,0.9594594594594594,0.8255813953488372,0.9923857868020305,0.9089835910754338,0.8875,0.9961338684925038,0.97729038242612,0.018476957071600818,0.9346800803080652,0.012227993546610083,yes,no
2843,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260412,isotonic,balanced,0.16999999999999998,169,0.9333333333333333,0.9767441860465116,0.9847715736040609,0.9807578798252863,0.9545454545454546,0.9984391190860321,0.9901632231584565,0.012190514651520582,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9961338684925038,0.97729038242612,0.018476957071600818,0.9372692883829862,0.006345177664974666,yes,no
2844,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260412,isotonic,recall_constrained,0.5499999999999999,169,0.9793388429752066,0.9186046511627907,0.9957698815566836,0.9571872663597372,0.948,0.9984391190860321,0.9901632231584565,0.012190514651520582,0.9390243902439024,0.8953488372093024,0.9873096446700508,0.9413292409396765,0.9166666666666666,0.9961338684925038,0.97729038242612,0.018476957071600818,0.941944607692082,0.01585802542006065,yes,no
2845,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260429,none,default_0_5,0.5,169,0.933579335793358,0.9806201550387597,0.9847715736040609,0.9826958643214103,0.9565217391304348,0.9986784978816616,0.993727438555861,0.014608104152067564,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9950123952307874,0.9773229253942304,0.024381954942412968,0.9367651566259452,0.0082831621610987,yes,no
2846,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260429,none,precision_oriented,0.69,169,0.975609756097561,0.9302325581395349,0.9949238578680203,0.9625782080037776,0.9523809523809523,0.9986784978816616,0.993727438555861,0.014608104152067564,0.9390243902439024,0.8953488372093024,0.9873096446700508,0.9413292409396765,0.9166666666666666,0.9950123952307874,0.9773229253942304,0.024381954942412968,0.9411642393632077,0.021248967064101065,yes,no
2847,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260429,none,balanced,0.49999999999999994,169,0.933579335793358,0.9806201550387597,0.9847715736040609,0.9826958643214103,0.9565217391304348,0.9986784978816616,0.993727438555861,0.014608104152067564,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9950123952307874,0.9773229253942304,0.024381954942412968,0.9367651566259452,0.0082831621610987,yes,no
2848,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260429,none,recall_constrained,0.69,169,0.975609756097561,0.9302325581395349,0.9949238578680203,0.9625782080037776,0.9523809523809523,0.9986784978816616,0.993727438555861,0.014608104152067564,0.9390243902439024,0.8953488372093024,0.9873096446700508,0.9413292409396765,0.9166666666666666,0.9950123952307874,0.9773229253942304,0.024381954942412968,0.9411642393632077,0.021248967064101065,yes,no
2849,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260429,sigmoid,default_0_5,0.5,169,0.97265625,0.9651162790697675,0.994077834179357,0.9795970566245622,0.9688715953307393,0.9986784978816616,0.993727438555861,0.01324555810001198,0.9080459770114943,0.9186046511627907,0.9796954314720813,0.949150041317436,0.9132947976878613,0.9950123952307874,0.9773229253942305,0.02293042281769237,0.932182674847529,0.030447015307126235,yes,no
2850,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260429,sigmoid,precision_oriented,0.575,169,0.975609756097561,0.9302325581395349,0.9949238578680203,0.9625782080037776,0.9523809523809523,0.9986784978816616,0.993727438555861,0.01324555810001198,0.9390243902439024,0.8953488372093024,0.9873096446700508,0.9413292409396765,0.9166666666666666,0.9950123952307874,0.9773229253942305,0.02293042281769237,0.9412513312906909,0.021248967064101065,yes,no
2851,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260429,sigmoid,balanced,0.29,169,0.933579335793358,0.9806201550387597,0.9847715736040609,0.9826958643214103,0.9565217391304348,0.9986784978816616,0.993727438555861,0.01324555810001198,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9950123952307874,0.9773229253942305,0.02293042281769237,0.9368522485534284,0.0082831621610987,yes,no
2852,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260429,sigmoid,recall_constrained,0.575,169,0.975609756097561,0.9302325581395349,0.9949238578680203,0.9625782080037776,0.9523809523809523,0.9986784978816616,0.993727438555861,0.01324555810001198,0.9390243902439024,0.8953488372093024,0.9873096446700508,0.9413292409396765,0.9166666666666666,0.9950123952307874,0.9773229253942305,0.02293042281769237,0.9412513312906909,0.021248967064101065,yes,no
2853,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260429,isotonic,default_0_5,0.5,169,0.9511278195488722,0.9806201550387597,0.9890016920473773,0.9848109235430684,0.9656488549618321,0.9984751898634557,0.9896465143008919,0.01096273273285138,0.8936170212765957,0.9767441860465116,0.9746192893401016,0.9756817376933066,0.9333333333333333,0.9960600873568646,0.9754056830844363,0.017993600218754506,0.9410442294422251,0.009129185849761856,yes,no
2854,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260429,isotonic,precision_oriented,0.585,169,0.975609756097561,0.9302325581395349,0.9949238578680203,0.9625782080037776,0.9523809523809523,0.9984751898634557,0.9896465143008919,0.01096273273285138,0.9390243902439024,0.8953488372093024,0.9873096446700508,0.9413292409396765,0.9166666666666666,0.9960600873568646,0.9754056830844363,0.017993600218754506,0.9412407818770602,0.021248967064101065,yes,no
2855,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260429,isotonic,balanced,0.12,169,0.9440298507462687,0.9806201550387597,0.9873096446700508,0.9839648998544053,0.9619771863117871,0.9984751898634557,0.9896465143008919,0.01096273273285138,0.8936170212765957,0.9767441860465116,0.9746192893401016,0.9756817376933066,0.9333333333333333,0.9960600873568646,0.9754056830844363,0.017993600218754506,0.9411119113373181,0.0082831621610987,yes,no
2856,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260429,isotonic,recall_constrained,0.12,169,0.9440298507462687,0.9806201550387597,0.9873096446700508,0.9839648998544053,0.9619771863117871,0.9984751898634557,0.9896465143008919,0.01096273273285138,0.8936170212765957,0.9767441860465116,0.9746192893401016,0.9756817376933066,0.9333333333333333,0.9960600873568646,0.9754056830844363,0.017993600218754506,0.9411119113373181,0.0082831621610987,yes,no
2857,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260513,none,default_0_5,0.5,169,0.9333333333333333,0.9767441860465116,0.9847715736040609,0.9807578798252863,0.9545454545454546,0.9987178478206692,0.9939472405221774,0.014358536257703792,0.8829787234042553,0.9651162790697675,0.9720812182741116,0.9685987486719396,0.9222222222222223,0.9944221461456735,0.9746407603017766,0.024889837918419862,0.9327120408741799,0.012159131153346658,yes,no
2858,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260513,none,precision_oriented,0.72,169,0.9794238683127572,0.9224806201550387,0.9957698815566836,0.9591252508558612,0.9500998003992016,0.9987178478206692,0.9939472405221774,0.014358536257703792,0.9375,0.872093023255814,0.9873096446700508,0.9297013339629323,0.9036144578313253,0.9944221461456735,0.9746407603017766,0.024889837918419862,0.9338594725371502,0.029423916892928892,yes,no
2859,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260513,none,balanced,0.4799999999999999,169,0.9236363636363636,0.9844961240310077,0.9822335025380711,0.9833648132845394,0.9530956848030019,0.9987178478206692,0.9939472405221774,0.014358536257703792,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9944221461456735,0.9746407603017766,0.024889837918419862,0.9362520213155417,0.00895211112422778,yes,no
2860,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260513,none,recall_constrained,0.4799999999999999,169,0.9236363636363636,0.9844961240310077,0.9822335025380711,0.9833648132845394,0.9530956848030019,0.9987178478206692,0.9939472405221774,0.014358536257703792,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9944221461456735,0.9746407603017766,0.024889837918419862,0.9362520213155417,0.00895211112422778,yes,no
2861,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260513,sigmoid,default_0_5,0.5,169,0.9724409448818898,0.9573643410852714,0.994077834179357,0.9757210876323141,0.96484375,0.9987178478206692,0.9939472405221774,0.013415275608686156,0.8977272727272727,0.9186046511627907,0.9771573604060914,0.947881005784441,0.9080459770114943,0.9944221461456735,0.9746407603017767,0.02407755419245824,0.9272581593001041,0.02784008184787312,yes,no
2862,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260513,sigmoid,precision_oriented,0.615,169,0.9794238683127572,0.9224806201550387,0.9957698815566836,0.9591252508558612,0.9500998003992016,0.9987178478206692,0.9939472405221774,0.013415275608686156,0.9375,0.872093023255814,0.9873096446700508,0.9297013339629323,0.9036144578313253,0.9944221461456735,0.9746407603017767,0.02407755419245824,0.9339082095607079,0.029423916892928892,yes,no
2863,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260513,sigmoid,balanced,0.26499999999999996,169,0.9202898550724637,0.9844961240310077,0.9813874788494078,0.9829418014402078,0.951310861423221,0.9987178478206692,0.9939472405221774,0.013415275608686156,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9944221461456735,0.9746407603017767,0.02407755419245824,0.936334599286646,0.008529099279896202,yes,no
2864,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260513,sigmoid,recall_constrained,0.26499999999999996,169,0.9202898550724637,0.9844961240310077,0.9813874788494078,0.9829418014402078,0.951310861423221,0.9987178478206692,0.9939472405221774,0.013415275608686156,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9944221461456735,0.9746407603017767,0.02407755419245824,0.936334599286646,0.008529099279896202,yes,no
2865,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260513,isotonic,default_0_5,0.5,169,0.9267399267399268,0.9806201550387597,0.9830795262267343,0.9818498406327469,0.9529190207156308,0.9983587796272249,0.9893909615015549,0.012334123676414295,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9955288631802621,0.9723167717219081,0.01926256613845572,0.9363390172617041,0.007437138472435323,yes,no
2866,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260513,isotonic,precision_oriented,0.605,169,0.9794238683127572,0.9224806201550387,0.9957698815566836,0.9591252508558612,0.9500998003992016,0.9983587796272249,0.9893909615015549,0.012334123676414295,0.9375,0.872093023255814,0.9873096446700508,0.9297013339629323,0.9036144578313253,0.9955288631802621,0.9723167717219081,0.01926256613845572,0.933825270671169,0.029423916892928892,yes,no
2867,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260513,isotonic,balanced,0.135,169,0.9202898550724637,0.9844961240310077,0.9813874788494078,0.9829418014402078,0.951310861423221,0.9983587796272249,0.9893909615015549,0.012334123676414295,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9955288631802621,0.9723167717219081,0.01926256613845572,0.9362516603971073,0.008529099279896202,yes,no
2868,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_regularized,20260513,isotonic,recall_constrained,0.135,169,0.9202898550724637,0.9844961240310077,0.9813874788494078,0.9829418014402078,0.951310861423221,0.9983587796272249,0.9893909615015549,0.012334123676414295,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9955288631802621,0.9723167717219081,0.01926256613845572,0.9362516603971073,0.008529099279896202,yes,no
2869,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260412,none,default_0_5,0.5,169,0.9765625,0.9689922480620154,0.9949238578680203,0.9819580529650178,0.9727626459143969,0.9995245215703249,0.9978874910876874,0.010486832924896002,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9948058080509974,0.9758546696994803,0.022454822296806065,0.9367048885820329,0.007545350804706197,yes,no
2870,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260412,none,precision_oriented,0.565,169,0.9802371541501976,0.9612403100775194,0.9957698815566836,0.9785050958171015,0.9706457925636007,0.9995245215703249,0.9978874910876874,0.010486832924896002,0.9213483146067416,0.9534883720930233,0.9822335025380711,0.9678609373155471,0.9371428571428572,0.9948058080509974,0.9758546696994803,0.022454822296806065,0.9477611607866205,0.010644158501554424,yes,no
2871,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260412,none,balanced,0.565,169,0.9802371541501976,0.9612403100775194,0.9957698815566836,0.9785050958171015,0.9706457925636007,0.9995245215703249,0.9978874910876874,0.010486832924896002,0.9213483146067416,0.9534883720930233,0.9822335025380711,0.9678609373155471,0.9371428571428572,0.9948058080509974,0.9758546696994803,0.022454822296806065,0.9477611607866205,0.010644158501554424,yes,no
2872,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260412,none,recall_constrained,0.565,169,0.9802371541501976,0.9612403100775194,0.9957698815566836,0.9785050958171015,0.9706457925636007,0.9995245215703249,0.9978874910876874,0.010486832924896002,0.9213483146067416,0.9534883720930233,0.9822335025380711,0.9678609373155471,0.9371428571428572,0.9948058080509974,0.9758546696994803,0.022454822296806065,0.9477611607866205,0.010644158501554424,yes,no
2873,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260412,sigmoid,default_0_5,0.5,169,0.9838709677419355,0.9457364341085271,0.9966159052453468,0.971176169676937,0.9644268774703557,0.9995245215703249,0.9978874910876876,0.010940714606844643,0.9294117647058824,0.9186046511627907,0.9847715736040609,0.9516881123834258,0.9239766081871345,0.9948058080509975,0.9758546696994803,0.022614388474205736,0.9424049761422186,0.01948805729351122,yes,no
2874,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260412,sigmoid,precision_oriented,0.43499999999999994,169,0.9802371541501976,0.9612403100775194,0.9957698815566836,0.9785050958171015,0.9706457925636007,0.9995245215703249,0.9978874910876876,0.010940714606844643,0.9213483146067416,0.9534883720930233,0.9822335025380711,0.9678609373155471,0.9371428571428572,0.9948058080509975,0.9758546696994803,0.022614388474205736,0.9477515868159766,0.010644158501554424,yes,no
2875,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260412,sigmoid,balanced,0.43499999999999994,169,0.9802371541501976,0.9612403100775194,0.9957698815566836,0.9785050958171015,0.9706457925636007,0.9995245215703249,0.9978874910876876,0.010940714606844643,0.9213483146067416,0.9534883720930233,0.9822335025380711,0.9678609373155471,0.9371428571428572,0.9948058080509975,0.9758546696994803,0.022614388474205736,0.9477515868159766,0.010644158501554424,yes,no
2876,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260412,sigmoid,recall_constrained,0.43499999999999994,169,0.9802371541501976,0.9612403100775194,0.9957698815566836,0.9785050958171015,0.9706457925636007,0.9995245215703249,0.9978874910876876,0.010940714606844643,0.9213483146067416,0.9534883720930233,0.9822335025380711,0.9678609373155471,0.9371428571428572,0.9948058080509975,0.9758546696994803,0.022614388474205736,0.9477515868159766,0.010644158501554424,yes,no
2877,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260412,isotonic,default_0_5,0.5,169,0.9802371541501976,0.9612403100775194,0.9957698815566836,0.9785050958171015,0.9706457925636007,0.9992736657091515,0.9954342135694447,0.008772270417165528,0.9213483146067416,0.9534883720930233,0.9822335025380711,0.9678609373155471,0.9371428571428572,0.9958535001770747,0.9728047120318791,0.017959930185076137,0.9475428610865082,0.010644158501554424,yes,no
2878,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260412,isotonic,precision_oriented,0.33499999999999996,169,0.9802371541501976,0.9612403100775194,0.9957698815566836,0.9785050958171015,0.9706457925636007,0.9992736657091515,0.9954342135694447,0.008772270417165528,0.9213483146067416,0.9534883720930233,0.9822335025380711,0.9678609373155471,0.9371428571428572,0.9958535001770747,0.9728047120318791,0.017959930185076137,0.9475428610865082,0.010644158501554424,yes,no
2879,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260412,isotonic,balanced,0.33499999999999996,169,0.9802371541501976,0.9612403100775194,0.9957698815566836,0.9785050958171015,0.9706457925636007,0.9992736657091515,0.9954342135694447,0.008772270417165528,0.9213483146067416,0.9534883720930233,0.9822335025380711,0.9678609373155471,0.9371428571428572,0.9958535001770747,0.9728047120318791,0.017959930185076137,0.9475428610865082,0.010644158501554424,yes,no
2880,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260412,isotonic,recall_constrained,0.33499999999999996,169,0.9802371541501976,0.9612403100775194,0.9957698815566836,0.9785050958171015,0.9706457925636007,0.9992736657091515,0.9954342135694447,0.008772270417165528,0.9213483146067416,0.9534883720930233,0.9822335025380711,0.9678609373155471,0.9371428571428572,0.9958535001770747,0.9728047120318791,0.017959930185076137,0.9475428610865082,0.010644158501554424,yes,no
2881,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260429,none,default_0_5,0.5,169,0.9766536964980544,0.9728682170542635,0.9949238578680203,0.9838960374611418,0.974757281553398,0.9995868256404202,0.9981428073919608,0.010163895916969142,0.8842105263157894,0.9767441860465116,0.9720812182741116,0.9744127021603116,0.9281767955801105,0.9951009325935545,0.9778666957939127,0.022615042643334308,0.9368621607766604,0.009483335300830231,yes,no
2882,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260429,none,precision_oriented,0.61,169,0.9839357429718876,0.9496124031007752,0.9966159052453468,0.973114154173061,0.9664694280078896,0.9995868256404202,0.9981428073919608,0.010163895916969142,0.9404761904761905,0.9186046511627907,0.9873096446700508,0.9529571479164207,0.9294117647058824,0.9951009325935545,0.9778666957939127,0.022615042643334308,0.9476067296714508,0.020157006256640297,yes,no
2883,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260429,none,balanced,0.5049999999999999,169,0.9765625,0.9689922480620154,0.9949238578680203,0.9819580529650178,0.9727626459143969,0.9995868256404202,0.9981428073919608,0.010163895916969142,0.8936170212765957,0.9767441860465116,0.9746192893401016,0.9756817376933066,0.9333333333333333,0.9951009325935545,0.9778666957939127,0.022615042643334308,0.9413889345765105,0.006276315271711241,yes,no
2884,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260429,none,recall_constrained,0.61,169,0.9839357429718876,0.9496124031007752,0.9966159052453468,0.973114154173061,0.9664694280078896,0.9995868256404202,0.9981428073919608,0.010163895916969142,0.9404761904761905,0.9186046511627907,0.9873096446700508,0.9529571479164207,0.9294117647058824,0.9951009325935545,0.9778666957939127,0.022615042643334308,0.9476067296714508,0.020157006256640297,yes,no
2885,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260429,sigmoid,default_0_5,0.5,169,0.984,0.9534883720930233,0.9966159052453468,0.975052138669185,0.968503937007874,0.9995868256404202,0.9981428073919607,0.010684548498737954,0.9294117647058824,0.9186046511627907,0.9847715736040609,0.9516881123834258,0.9239766081871345,0.9951009325935545,0.9778666957939127,0.022646187259122666,0.9424149148708529,0.023364026285759287,yes,no
2886,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260429,sigmoid,precision_oriented,0.5099999999999999,169,0.9839357429718876,0.9496124031007752,0.9966159052453468,0.973114154173061,0.9664694280078896,0.9995868256404202,0.9981428073919607,0.010684548498737954,0.9404761904761905,0.9186046511627907,0.9873096446700508,0.9529571479164207,0.9294117647058824,0.9951009325935545,0.9778666957939127,0.022646187259122666,0.9476048609945035,0.020157006256640297,yes,no
2887,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260429,sigmoid,balanced,0.3449999999999999,169,0.9765625,0.9689922480620154,0.9949238578680203,0.9819580529650178,0.9727626459143969,0.9995868256404202,0.9981428073919607,0.010684548498737954,0.8936170212765957,0.9767441860465116,0.9746192893401016,0.9756817376933066,0.9333333333333333,0.9951009325935545,0.9778666957939127,0.022646187259122666,0.9413870658995632,0.006276315271711241,yes,no
2888,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260429,sigmoid,recall_constrained,0.5099999999999999,169,0.9839357429718876,0.9496124031007752,0.9966159052453468,0.973114154173061,0.9664694280078896,0.9995868256404202,0.9981428073919607,0.010684548498737954,0.9404761904761905,0.9186046511627907,0.9873096446700508,0.9529571479164207,0.9294117647058824,0.9951009325935545,0.9778666957939127,0.022646187259122666,0.9476048609945035,0.020157006256640297,yes,no
2889,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260429,isotonic,default_0_5,0.5,169,0.9765625,0.9689922480620154,0.9949238578680203,0.9819580529650178,0.9727626459143969,0.9989277141620431,0.9917448057474512,0.009371796149734442,0.8936170212765957,0.9767441860465116,0.9746192893401016,0.9756817376933066,0.9333333333333333,0.9964289930350608,0.9752656629202894,0.01715856481570648,0.9413001579863886,0.006276315271711241,yes,no
2890,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260429,isotonic,precision_oriented,0.5049999999999999,169,0.9839357429718876,0.9496124031007752,0.9966159052453468,0.973114154173061,0.9664694280078896,0.9989277141620431,0.9917448057474512,0.009371796149734442,0.9404761904761905,0.9186046511627907,0.9873096446700508,0.9529571479164207,0.9294117647058824,0.9964289930350608,0.9752656629202894,0.01715856481570648,0.9475179530813288,0.020157006256640297,yes,no
2891,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260429,isotonic,balanced,0.11499999999999999,169,0.9765625,0.9689922480620154,0.9949238578680203,0.9819580529650178,0.9727626459143969,0.9989277141620431,0.9917448057474512,0.009371796149734442,0.8936170212765957,0.9767441860465116,0.9746192893401016,0.9756817376933066,0.9333333333333333,0.9964289930350608,0.9752656629202894,0.01715856481570648,0.9413001579863886,0.006276315271711241,yes,no
2892,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260429,isotonic,recall_constrained,0.5049999999999999,169,0.9839357429718876,0.9496124031007752,0.9966159052453468,0.973114154173061,0.9664694280078896,0.9989277141620431,0.9917448057474512,0.009371796149734442,0.9404761904761905,0.9186046511627907,0.9873096446700508,0.9529571479164207,0.9294117647058824,0.9964289930350608,0.9752656629202894,0.01715856481570648,0.9475179530813288,0.020157006256640297,yes,no
2893,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260513,none,default_0_5,0.5,169,0.9765625,0.9689922480620154,0.9949238578680203,0.9819580529650178,0.9727626459143969,0.9994982882776532,0.9977296688623122,0.01065991160254765,0.9021739130434783,0.9651162790697675,0.9771573604060914,0.9711368197379294,0.9325842696629213,0.9947172706882305,0.9762779014430094,0.02294217053714098,0.9418911796158397,0.01082123322708839,yes,no
2894,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260513,none,precision_oriented,0.6449999999999999,169,0.991701244813278,0.9263565891472868,0.9983079526226735,0.9623322708849802,0.9579158316633266,0.9994982882776532,0.9977296688623122,0.01065991160254765,0.9382716049382716,0.8837209302325582,0.9873096446700508,0.9355152874513044,0.9101796407185628,0.9947172706882305,0.9762779014430094,0.02294217053714098,0.9375461694890918,0.02681698343367578,yes,no
2895,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260513,none,balanced,0.49499999999999994,169,0.9766536964980544,0.9728682170542635,0.9949238578680203,0.9838960374611418,0.974757281553398,0.9994982882776532,0.9977296688623122,0.01065991160254765,0.9021739130434783,0.9651162790697675,0.9771573604060914,0.9711368197379294,0.9325842696629213,0.9947172706882305,0.9762779014430094,0.02294217053714098,0.9417361408561498,0.012759217723212424,yes,no
2896,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260513,none,recall_constrained,0.49499999999999994,169,0.9766536964980544,0.9728682170542635,0.9949238578680203,0.9838960374611418,0.974757281553398,0.9994982882776532,0.9977296688623122,0.01065991160254765,0.9021739130434783,0.9651162790697675,0.9771573604060914,0.9711368197379294,0.9325842696629213,0.9947172706882305,0.9762779014430094,0.02294217053714098,0.9417361408561498,0.012759217723212424,yes,no
2897,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260513,sigmoid,default_0_5,0.5,169,0.9839357429718876,0.9496124031007752,0.9966159052453468,0.973114154173061,0.9664694280078896,0.9994982882776532,0.9977296688623123,0.011166804634673847,0.9186046511627907,0.9186046511627907,0.9822335025380711,0.9504190768504308,0.9186046511627907,0.9947172706882305,0.9762779014430095,0.02329213103617917,0.9373450074347006,0.02269507732263021,yes,no
2898,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260513,sigmoid,precision_oriented,0.57,169,0.991701244813278,0.9263565891472868,0.9983079526226735,0.9623322708849802,0.9579158316633266,0.9994982882776532,0.9977296688623123,0.011166804634673847,0.9382716049382716,0.8837209302325582,0.9873096446700508,0.9355152874513044,0.9101796407185628,0.9947172706882305,0.9762779014430095,0.02329213103617917,0.9375251718591495,0.02681698343367578,yes,no
2899,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260513,sigmoid,balanced,0.33499999999999996,169,0.9765625,0.9689922480620154,0.9949238578680203,0.9819580529650178,0.9727626459143969,0.9994982882776532,0.9977296688623123,0.011166804634673847,0.9021739130434783,0.9651162790697675,0.9771573604060914,0.9711368197379294,0.9325842696629213,0.9947172706882305,0.9762779014430095,0.02329213103617917,0.9418701819858974,0.01082123322708839,yes,no
2900,stage2_search,caregiver_full,caregiver,anxiety,full_eligible,rf_precision_push,20260513,sigmoid,recall_constrained,0.33499999999999996,169,0.9765625,0.9689922480620154,0.9949238578680203,0.9819580529650178,0.9727626459143969,0.9994982882776532,0.9977296688623123,0.011166804634673847,0.9021739130434783,0.9651162790697675,0.9771573604060914,0.9711368197379294,0.9325842696629213,0.9947172706882305,0.9762779014430095,0.02329213103617917,0.9418701819858974,0.01082123322708839,yes,no
