trial_id,domain,mode,feature_set_id,model_family,config,calibration,threshold_policy,threshold,n_features,val_balanced_accuracy,val_pr_auc,val_precision,val_recall,holdout_precision,holdout_recall,holdout_specificity,holdout_balanced_accuracy,holdout_f1,holdout_roc_auc,holdout_pr_auc,holdout_brier,train_balanced_accuracy,overfit_gap_train_val_ba
147,depression,psychologist_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.20999999999999996,78,0.9380804953560371,0.8316572637600868,0.6039603960396039,1.0,0.6981132075471698,0.9487179487179487,0.9203980099502488,0.9345579793340988,0.8043478260869565,0.9793022069141472,0.8832500994254489,0.042308919270833335,1.0,0.0619195046439629
148,depression,psychologist_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,78,0.9147591737298888,0.8338522910479856,0.75,0.8852459016393442,0.8192771084337349,0.8717948717948718,0.9626865671641791,0.9172407194795255,0.84472049689441,0.9798762597270061,0.8806110685317017,0.04044607950378688,1.0,0.0852408262701112
149,depression,psychologist_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.15999999999999998,78,0.9418108917423742,0.8338522910479856,0.686046511627907,0.9672131147540983,0.696078431372549,0.9102564102564102,0.9228855721393034,0.9165709911978568,0.7888888888888889,0.9798762597270061,0.8806110685317017,0.04044607950378688,0.9992101105845181,0.05739921884214394
150,depression,psychologist_1_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,78,0.9176775110389281,0.8445450981644081,0.6404494382022472,0.9344262295081968,0.696078431372549,0.9102564102564102,0.9228855721393034,0.9165709911978568,0.7888888888888889,0.9714249266488072,0.873141862191252,0.059513262643284645,0.9346059329471652,0.016928421908237068
151,depression,psychologist_1_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.4699999999999999,78,0.9176775110389281,0.8445450981644081,0.6404494382022472,0.9344262295081968,0.6761904761904762,0.9102564102564102,0.9154228855721394,0.9128396479142749,0.7759562841530054,0.9714249266488072,0.873141862191252,0.059513262643284645,0.9366069861330525,0.01892947509412435
152,depression,psychologist_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",sigmoid,default_0_5,0.5,78,0.8702228087093336,0.8562034513116745,0.7619047619047619,0.7868852459016393,0.9166666666666666,0.8461538461538461,0.9850746268656716,0.9156142365097588,0.88,0.9799400433728793,0.8983572574257632,0.036154141877079236,1.0,0.12977719129066645
153,depression,psychologist_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",sigmoid,balanced,0.21999999999999997,78,0.9504643962848297,0.8562034513116745,0.6559139784946236,1.0,0.7087378640776699,0.9358974358974359,0.9253731343283582,0.9306352851128971,0.8066298342541437,0.9799400433728793,0.8983572574257632,0.036154141877079236,0.9735387045813586,0.0230743082965289
154,depression,psychologist_2_3,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,102,0.8682180378622545,0.8656725259356195,0.8103448275862069,0.7704918032786885,0.9264705882352942,0.8076923076923077,0.9875621890547264,0.897627248373517,0.863013698630137,0.9862546243143258,0.9250789541591607,0.03891540364583333,1.0,0.1317819621377455
155,depression,psychologist_2_3,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.22999999999999998,102,0.9380804953560371,0.8656725259356195,0.6039603960396039,1.0,0.7064220183486238,0.9871794871794872,0.9203980099502488,0.953788748564868,0.8235294117647058,0.9862546243143258,0.9250789541591607,0.03891540364583333,0.99565560821485,0.057575112858812894
156,depression,psychologist_2_3,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,102,0.8830634928691062,0.8550680626476156,0.8032786885245902,0.8032786885245902,0.8955223880597015,0.7692307692307693,0.9825870646766169,0.8759089169536931,0.8275862068965517,0.9835597652761832,0.9058550233225978,0.04222505208333334,1.0,0.11693650713089376
157,depression,psychologist_2_3,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.41999999999999993,102,0.9291478455057606,0.8550680626476156,0.7971014492753623,0.9016393442622951,0.8589743589743589,0.8589743589743589,0.972636815920398,0.9158055874473785,0.8589743589743589,0.9835597652761832,0.9058550233225978,0.04222505208333334,1.0,0.07085215449423943
158,depression,psychologist_2_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,102,0.9214079074252652,0.8322253056004613,0.7432432432432432,0.9016393442622951,0.8235294117647058,0.8974358974358975,0.9626865671641791,0.9300612323000383,0.8588957055214724,0.9885827273886976,0.9372634273309581,0.032006155677901924,1.0,0.07859209257473476
159,depression,psychologist_2_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.27999999999999997,102,0.959295538750444,0.8322253056004613,0.7407407407407407,0.9836065573770492,0.8222222222222222,0.9487179487179487,0.9601990049751243,0.9544584768465365,0.8809523809523809,0.9885827273886976,0.9372634273309581,0.032006155677901924,1.0,0.04070446124955596
160,depression,psychologist_2_3,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,102,0.9114855605745318,0.7732722034987005,0.6129032258064516,0.9344262295081968,0.6826923076923077,0.9102564102564102,0.917910447761194,0.9140834290088021,0.7802197802197802,0.9652379129991071,0.8356851734017657,0.06073853376492391,0.9594172371423556,0.04793167656782382
161,depression,psychologist_2_3,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.19999999999999996,102,0.914403897883571,0.7732722034987005,0.5454545454545454,0.9836065573770492,0.5813953488372093,0.9615384615384616,0.8656716417910447,0.9136050516647531,0.7246376811594203,0.9652379129991071,0.8356851734017657,0.06073853376492391,0.9290328242934878,0.014628926409916754
162,depression,psychologist_2_3,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,120,0.8600213165507791,0.8574873470987713,0.8070175438596491,0.7540983606557377,0.8933333333333333,0.8589743589743589,0.9800995024875622,0.9195369307309605,0.8758169934640523,0.9842932772037251,0.9193447406256047,0.03611958333333334,1.0,0.13997868344922093
163,depression,psychologist_2_3,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.24999999999999994,120,0.9469116378216516,0.8574873470987713,0.6741573033707865,0.9836065573770492,0.7684210526315789,0.9358974358974359,0.945273631840796,0.940585533869116,0.8439306358381503,0.9842932772037251,0.9193447406256047,0.03611958333333334,0.9940758293838863,0.047164191562234725
164,depression,psychologist_2_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,120,0.8682180378622545,0.8544136064544492,0.8103448275862069,0.7704918032786885,0.9154929577464789,0.8333333333333334,0.9850746268656716,0.9092039800995024,0.87248322147651,0.9835278734532465,0.9143819265025612,0.039381484375,1.0,0.1317819621377455
165,depression,psychologist_2_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.25999999999999995,120,0.9391716997411561,0.8544136064544492,0.6382978723404256,0.9836065573770492,0.7272727272727273,0.9230769230769231,0.9328358208955224,0.9279563719862227,0.8135593220338984,0.9835278734532465,0.9143819265025612,0.039381484375,1.0,0.06082830025884389
166,depression,psychologist_2_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,120,0.9490940465918896,0.7978789536021035,0.7733333333333333,0.9508196721311475,0.8275862068965517,0.9230769230769231,0.9626865671641791,0.9428817451205511,0.8727272727272727,0.9886465110345707,0.9419052599045844,0.03239409645489967,1.0,0.05090595340811044
167,depression,psychologist_2_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.10999999999999999,120,0.9628482972136223,0.7978789536021035,0.7176470588235294,1.0,0.7352941176470589,0.9615384615384616,0.9328358208955224,0.947187141216992,0.8333333333333334,0.9886465110345707,0.9419052599045844,0.03239409645489967,1.0,0.037151702786377694
168,depression,psychologist_2_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,120,0.897731309952799,0.8113441186373936,0.6506024096385542,0.8852459016393442,0.6764705882352942,0.8846153846153846,0.917910447761194,0.9012629161882892,0.7666666666666667,0.9646957520091849,0.8449631242182939,0.06465660606869995,0.9636387572406531,0.06590744728785403
169,depression,psychologist_2_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.3499999999999999,120,0.9130335481906309,0.8113441186373936,0.6195652173913043,0.9344262295081968,0.6283185840707964,0.9102564102564102,0.8955223880597015,0.9028893991580559,0.743455497382199,0.9646957520091849,0.8449631242182939,0.06465660606869995,0.9590486220817975,0.04601507389116666
170,depression,psychologist_2_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",sigmoid,default_0_5,0.5,120,0.9194031365781861,0.8243272956547428,0.782608695652174,0.8852459016393442,0.8987341772151899,0.9102564102564102,0.9800995024875622,0.9451779563719862,0.9044585987261147,0.9869562444189309,0.9329675419762068,0.029744233725999505,1.0,0.08059686342181394
171,depression,psychologist_2_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",sigmoid,balanced,0.33999999999999997,120,0.9541947926711668,0.8243272956547428,0.7564102564102564,0.9672131147540983,0.8181818181818182,0.9230769230769231,0.9601990049751243,0.9416379640260237,0.8674698795180723,0.9869562444189309,0.9329675419762068,0.029744233725999505,0.9921011058451816,0.03790631317401483
172,depression,psychologist_full,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,152,0.8600213165507791,0.8944978501950097,0.8070175438596491,0.7540983606557377,0.9253731343283582,0.7948717948717948,0.9875621890547264,0.8912169919632607,0.8551724137931035,0.9866532721010334,0.9270362320242649,0.03937783854166667,1.0,0.13997868344922093
173,depression,psychologist_full,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.30999999999999994,152,0.9500076130538497,0.8944978501950097,0.6896551724137931,0.9836065573770492,0.7934782608695652,0.9358974358974359,0.9527363184079602,0.9443168771526981,0.8588235294117647,0.9866532721010334,0.9270362320242649,0.03937783854166667,0.9988151658767772,0.04880755282292748
174,depression,psychologist_full,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,152,0.8502766076232047,0.8720332455133719,0.7894736842105263,0.7377049180327869,0.9076923076923077,0.7564102564102564,0.9850746268656716,0.870742441637964,0.8251748251748252,0.9835278734532467,0.9062475052973243,0.042244583333333335,1.0,0.14972339237679533
175,depression,psychologist_full,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.30999999999999994,152,0.9402629041262751,0.8720332455133719,0.6781609195402298,0.9672131147540983,0.75,0.9230769230769231,0.9402985074626866,0.9316877152698049,0.8275862068965517,0.9835278734532467,0.9062475052973243,0.042244583333333335,1.0,0.05973709587372489
176,depression,psychologist_full,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,152,0.9327006039689387,0.9237200574502888,0.7671232876712328,0.9180327868852459,0.8795180722891566,0.9358974358974359,0.9751243781094527,0.9555109070034443,0.906832298136646,0.9943232555172854,0.9667548992676707,0.022427159665174123,1.0,0.06729939603106128
177,depression,psychologist_full,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.33999999999999997,152,0.9623915139826422,0.9237200574502888,0.759493670886076,0.9836065573770492,0.8620689655172413,0.9615384615384616,0.9701492537313433,0.9658438576349024,0.9090909090909091,0.9943232555172854,0.9667548992676707,0.022427159665174123,1.0,0.03760848601735778
178,depression,psychologist_full,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,152,0.8890778054103436,0.8220504003709418,0.6842105263157895,0.8524590163934426,0.723404255319149,0.8717948717948718,0.9353233830845771,0.9035591274397244,0.7906976744186046,0.9676297997193519,0.845295231891059,0.058326182572958844,0.9736615762682114,0.08458377085786772
179,depression,psychologist_full,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.19,152,0.916586306653809,0.8220504003709418,0.6041666666666666,0.9508196721311475,0.6115702479338843,0.9487179487179487,0.8830845771144279,0.9159012629161882,0.7437185929648241,0.9676297997193519,0.845295231891059,0.058326182572958844,0.9462875197472354,0.029701213093426326
180,depression,psychologist_full,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,170,0.8748667715576308,0.8876992966945946,0.8,0.7868852459016393,0.9054054054054054,0.8589743589743589,0.9825870646766169,0.9207807118254879,0.881578947368421,0.9862386784028575,0.9342615561209393,0.0351443359375,1.0,0.12513322844236918
181,depression,psychologist_full,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.32999999999999996,170,0.9459980713596914,0.8876992966945946,0.7532467532467533,0.9508196721311475,0.8275862068965517,0.9230769230769231,0.9626865671641791,0.9428817451205511,0.8727272727272727,0.9862386784028575,0.9342615561209393,0.0351443359375,0.9988151658767772,0.05281709451708583
182,depression,psychologist_full,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,170,0.8764147591737299,0.8803583651139688,0.8135593220338984,0.7868852459016393,0.9264705882352942,0.8076923076923077,0.9875621890547264,0.897627248373517,0.863013698630137,0.9850267891312667,0.9194986184542485,0.03886298177083333,1.0,0.12358524082627009
183,depression,psychologist_full,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.35999999999999993,170,0.9475460589757905,0.8803583651139688,0.7631578947368421,0.9508196721311475,0.8095238095238095,0.8717948717948718,0.9601990049751243,0.9159969383849981,0.8395061728395061,0.9850267891312667,0.9194986184542485,0.03886298177083333,1.0,0.05245394102420953
184,depression,psychologist_full,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,170,0.9521900218240877,0.8991921349797265,0.7945205479452054,0.9508196721311475,0.9,0.9230769230769231,0.9800995024875622,0.9515882127822426,0.9113924050632911,0.9935578517668071,0.9638728642158915,0.023185192508153662,1.0,0.04780997817591226
185,depression,psychologist_full,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.08,170,0.9613003095975232,0.8991921349797265,0.7093023255813954,1.0,0.76,0.9743589743589743,0.9402985074626866,0.9573287409108304,0.8539325842696629,0.9935578517668071,0.9638728642158915,0.023185192508153662,1.0,0.03869969040247678
186,depression,psychologist_full,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,170,0.8941785514896208,0.8283575315852272,0.6708860759493671,0.8688524590163934,0.723404255319149,0.8717948717948718,0.9353233830845771,0.9035591274397244,0.7906976744186046,0.9653335884679168,0.8422626766064882,0.06008470664536204,0.9770932069510269,0.08291465546140608
187,depression,psychologist_full,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.29,170,0.9141247525757499,0.8283575315852272,0.6588235294117647,0.9180327868852459,0.6826923076923077,0.9102564102564102,0.917910447761194,0.9140834290088021,0.7802197802197802,0.9653335884679168,0.8422626766064882,0.06008470664536204,0.9605055292259084,0.046380776650158495
188,depression,psychologist_full,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",sigmoid,default_0_5,0.5,152,0.9291478455057606,0.8746962825204252,0.7971014492753623,0.9016393442622951,0.8875,0.9102564102564102,0.9776119402985075,0.9439341752774588,0.8987341772151899,0.9923140706722796,0.9533076719585643,0.025333072123863917,1.0,0.07085215449423943
189,depression,psychologist_full,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",sigmoid,balanced,0.41999999999999993,152,0.9701314520631377,0.8746962825204252,0.8108108108108109,0.9836065573770492,0.8690476190476191,0.9358974358974359,0.972636815920398,0.9542671259089169,0.9012345679012346,0.9923140706722796,0.9533076719585643,0.025333072123863917,0.9996050552922591,0.029473603229121403
190,elimination,caregiver_1_3,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,49,0.8496168582375478,0.8374945526930853,0.7647058823529411,0.7222222222222222,0.8,0.6274509803921569,0.9813519813519813,0.8044014808720691,0.7032967032967034,0.9846428081722199,0.8574335400478735,0.03448095052083333,1.0,0.15038314176245215
191,elimination,caregiver_1_3,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.08,49,0.9683908045977012,0.8374945526930853,0.6206896551724138,1.0,0.6623376623376623,1.0,0.9393939393939394,0.9696969696969697,0.796875,0.9846428081722199,0.8574335400478735,0.03448095052083333,0.9835043988269795,0.015113594229278271
192,elimination,caregiver_1_3,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,49,0.7207854406130267,0.867820151841809,0.9411764705882353,0.4444444444444444,0.9444444444444444,0.3333333333333333,0.9976689976689976,0.6655011655011654,0.4927536231884058,0.9865624571506924,0.877340306456734,0.0421843359375,1.0,0.27921455938697326
193,elimination,caregiver_1_3,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.15999999999999998,49,0.9545019157088123,0.867820151841809,0.6140350877192983,0.9722222222222222,0.6901408450704225,0.9607843137254902,0.9487179487179487,0.9547511312217194,0.8032786885245902,0.9865624571506924,0.877340306456734,0.0421843359375,1.0,0.045498084291187735
194,elimination,caregiver_1_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,49,0.9339080459770115,0.8802746287528642,0.66,0.9166666666666666,0.7424242424242424,0.9607843137254902,0.9603729603729604,0.9605786370492253,0.8376068376068376,0.9880250468485762,0.8988780073450771,0.03312608748171917,1.0,0.06609195402298851
195,elimination,caregiver_1_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.38999999999999996,49,0.9755747126436782,0.8802746287528642,0.6792452830188679,1.0,0.746268656716418,0.9803921568627451,0.9603729603729604,0.9703825586178527,0.847457627118644,0.9880250468485762,0.8988780073450771,0.03312608748171917,1.0,0.024425287356321768
196,elimination,caregiver_1_3,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,49,0.8936781609195402,0.864923013513615,0.6521739130434783,0.8333333333333334,0.7288135593220338,0.8431372549019608,0.9627039627039627,0.9029206088029618,0.7818181818181819,0.9837743955391014,0.8849760128750528,0.039763168315465405,0.9690206642569734,0.0753425033374332
197,elimination,caregiver_1_3,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.24,49,0.9334291187739463,0.864923013513615,0.5573770491803278,0.9444444444444444,0.6712328767123288,0.9607843137254902,0.9440559440559441,0.9524201288907171,0.7903225806451613,0.9837743955391014,0.8849760128750528,0.039763168315465405,0.9765395894428153,0.04311047066886897
198,elimination,caregiver_1_3,full_eligible,xgboost,"{""colsample_bytree"": 0.8, ""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 20270413, ""subsample"": 0.8, ""use_label_encoder"": false}",none,default_0_5,0.5,49,0.9602490421455938,0.8673773928515294,0.660377358490566,0.9722222222222222,0.7205882352941176,0.9607843137254902,0.9557109557109557,0.9582476347182229,0.8235294117647058,0.9896704602586955,0.9174074892382933,0.032098233699798584,0.9970674486803519,0.0368184065347581
199,elimination,caregiver_1_3,full_eligible,lightgbm,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": -1, ""n_estimators"": 200, ""random_state"": 20270413, ""subsample"": 0.8}",none,default_0_5,0.5,49,0.9588122605363985,0.8780820817063997,0.6481481481481481,0.9722222222222222,0.734375,0.9215686274509803,0.9603729603729604,0.9409707939119704,0.8173913043478261,0.9891219891219891,0.9081178246753627,0.03196273353947455,1.0,0.04118773946360155
200,elimination,caregiver_1_3,full_eligible,catboost,"{""depth"": 6, ""iterations"": 200, ""learning_rate"": 0.05, ""loss_function"": ""Logloss"", ""random_seed"": 0, ""verbose"": false}",none,default_0_5,0.5,49,0.9339080459770115,0.8948467700187342,0.66,0.9166666666666666,0.7083333333333334,1.0,0.951048951048951,0.9755244755244755,0.8292682926829268,0.9900361076831665,0.9157518399265769,0.03174755254372739,0.9974340175953079,0.06352597161829643
201,elimination,caregiver_1_3,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,67,0.9818007662835249,0.9441317354674772,0.9210526315789473,0.9722222222222222,0.8888888888888888,0.9411764705882353,0.986013986013986,0.9635952283011107,0.9142857142857143,0.9976689976689976,0.9820833257667135,0.017597486979166667,1.0,0.01819923371647514
202,elimination,caregiver_1_3,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.41999999999999993,67,0.9913793103448276,0.9441317354674772,0.8571428571428571,1.0,0.8166666666666667,0.9607843137254902,0.9743589743589743,0.9675716440422323,0.8828828828828829,0.9976689976689976,0.9820833257667135,0.017597486979166667,1.0,0.008620689655172376
