mode,route,variant,domain,config_id,seed,n_features,calibration,threshold,val_objective,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,missingness_sensitivity,partial_questionnaire_sensitivity,direct_fill_pct,derived_fill_pct,imputed_fill_pct,remaining_missing_pct
caregiver,C,caregiver_clean_core,depression,rf_compact_350,83,18,isotonic,0.15,0.9519038034327402,0.8449612403100775,0.9478260869565217,0.8830409356725146,0.9154335113145182,0.8934426229508197,0.9764047800661073,0.9599487026483003,0.05828952562183144,0.06448004068141366,0.08333333333333337,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_core,depression,rf_stability_500,11,18,isotonic,0.255,0.9463034449570557,0.8582677165354331,0.9478260869565217,0.8947368421052632,0.9212814645308924,0.9008264462809917,0.9750317823544369,0.9614863757430221,0.05647531917546261,0.014696160691584081,0.04374523264683444,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_core,depression,rf_stability_500,29,18,isotonic,0.33499999999999996,0.9463034449570557,0.8582677165354331,0.9478260869565217,0.8947368421052632,0.9212814645308924,0.9008264462809917,0.9766590389016019,0.964291602587954,0.05560533629040135,0.017467581998474424,0.024624968217645593,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_core,depression,rf_stability_500,47,18,isotonic,0.405,0.9497758137800011,0.8842975206611571,0.9304347826086956,0.9181286549707602,0.9242817187897279,0.9067796610169492,0.976328502415459,0.9629884559317682,0.05804613793764858,0.017391304347825987,0.028299008390541558,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_core,depression,rf_stability_500,83,18,isotonic,0.15,0.9508237021496126,0.8515625,0.9478260869565217,0.8888888888888888,0.9183574879227052,0.897119341563786,0.9751334858886347,0.9617865243403809,0.0581210966732291,0.060132214594457056,0.08550724637681151,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_core,depression,rf_deep_650,11,18,isotonic,0.405,0.9463034449570557,0.8503937007874016,0.9391304347826087,0.8888888888888888,0.9140096618357487,0.8925619834710744,0.9743961352657005,0.9542431029834846,0.06033973198320818,0.03613018052377315,0.025260615306381795,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_core,depression,rf_deep_650,29,18,isotonic,0.43000000000000005,0.9452524909023405,0.8918918918918919,0.8608695652173913,0.9298245614035088,0.8953470633104501,0.8761061946902655,0.9754640223747775,0.9536202584759719,0.05944189466315483,-0.01019577930333071,-0.001423849478769279,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_core,depression,rf_deep_650,47,18,isotonic,0.15,0.9485013668277751,0.8503937007874016,0.9391304347826087,0.8888888888888888,0.9140096618357487,0.8925619834710744,0.9761759471141622,0.9547657645244964,0.06096195872828411,0.04836003051106019,0.06728960081362823,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_core,depression,rf_deep_650,83,18,isotonic,0.33499999999999996,0.9439769733771739,0.8449612403100775,0.9478260869565217,0.8830409356725146,0.9154335113145182,0.8934426229508197,0.9761505212306129,0.9549778346629649,0.055943340158278176,-0.001576404780066043,0.01873887617594716,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_plus_optional_self,adhd,rf_compact_350,11,23,isotonic,0.44499999999999995,0.8990546004106141,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9494658385093167,0.9518596783539789,0.08563271134030542,0.0027329192546584613,-0.00016149068322979243,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_plus_optional_self,adhd,rf_compact_350,29,23,isotonic,0.505,0.8960494511223319,0.9375,0.8385093167701864,0.928,0.8832546583850932,0.8852459016393442,0.9515527950310558,0.9556640064447844,0.08404778453935226,0.008472049689441041,0.008472049689440986,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_plus_optional_self,adhd,rf_compact_350,47,23,isotonic,0.505,0.8990546004106141,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9485465838509317,0.9502272161836116,0.08535545052789724,-0.006633540372670832,0.005577639751552843,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_plus_optional_self,adhd,rf_compact_350,83,23,isotonic,0.41500000000000004,0.8985650936721126,0.9246575342465754,0.8385093167701864,0.912,0.8752546583850932,0.8794788273615635,0.9506583850931676,0.9545430957371314,0.08391934092184192,-0.009689440993788767,-0.006372670807453351,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_plus_optional_self,adhd,rf_stability_500,11,23,isotonic,0.505,0.8990546004106141,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9532173913043478,0.9585544740814067,0.08431805154084446,-0.0008447204968943245,-0.001527950310559023,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_plus_optional_self,adhd,rf_stability_500,29,23,isotonic,0.505,0.8950708719851578,0.912751677852349,0.84472049689441,0.896,0.870360248447205,0.8774193548387097,0.9533416149068323,0.9591254151572693,0.08345620965978984,-0.006211180124223503,-0.0024223602484471085,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_plus_optional_self,adhd,rf_stability_500,47,23,isotonic,0.505,0.8990546004106141,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9519006211180124,0.9579248355428058,0.08436580807105284,-0.00573913043478258,0.0029192546583851064,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_plus_optional_self,adhd,rf_stability_500,83,23,isotonic,0.41500000000000004,0.9023346199567024,0.9246575342465754,0.8385093167701864,0.912,0.8752546583850932,0.8794788273615635,0.9518012422360249,0.9546679509652403,0.08683183705671209,-0.0065838509316770155,-0.006819875776397422,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_plus_optional_self,adhd,rf_deep_650,11,23,isotonic,0.44499999999999995,0.8993363426260292,0.9432624113475178,0.8260869565217391,0.936,0.8810434782608696,0.8807947019867549,0.954608695652174,0.9577271346481692,0.08205525466055293,0.007627329192546606,0.0031801242236025318,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_plus_optional_self,adhd,rf_deep_650,29,23,isotonic,0.505,0.8993363426260292,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9530931677018635,0.956246135078724,0.08349620469268022,0.010683229813664652,-0.00018633540372664514,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_plus_optional_self,adhd,rf_deep_650,47,23,isotonic,0.505,0.8955117395190622,0.9370629370629371,0.8322981366459627,0.928,0.8801490683229813,0.881578947368421,0.9535155279503106,0.9570977892428161,0.08258571116273794,0.005366459627329179,0.005813664596273194,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_plus_optional_self,adhd,rf_deep_650,83,23,isotonic,0.43500000000000005,0.8985650936721126,0.9121621621621622,0.8385093167701864,0.896,0.8672546583850932,0.8737864077669902,0.9516770186335404,0.9575417836299233,0.08298135084424987,-0.014583850931677023,-0.011714285714285677,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_plus_optional_self,conduct,rf_compact_350,11,23,isotonic,0.16999999999999998,0.9482888934202178,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.980127427184466,0.9470215959854118,0.04275517853103508,0.025303398058252435,0.019205097087378664,1.0,0.0,0.0,0.033140772271207056
caregiver,C,caregiver_clean_plus_optional_self,conduct,rf_compact_350,29,23,isotonic,0.185,0.9482888934202178,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.9746966019417477,0.9399653176201711,0.04287420714378644,0.011407766990291224,0.016777912621359192,1.0,0.0,0.0,0.033140772271207056
caregiver,C,caregiver_clean_plus_optional_self,conduct,rf_compact_350,47,23,isotonic,0.255,0.9482888934202178,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.974484223300971,0.9412567946635452,0.04173162329037831,0.01735436893203879,0.012287621359223289,1.0,0.0,0.0,0.033140772271207056
caregiver,C,caregiver_clean_plus_optional_self,conduct,rf_compact_350,83,23,isotonic,0.185,0.9482888934202178,0.9324324324324325,0.8625,0.9757281553398058,0.9191140776699029,0.8961038961038961,0.9742111650485438,0.9394208199216795,0.04339499998711205,-0.00558252427184458,0.0025485436893203928,1.0,0.0,0.0,0.033140772271207056
caregiver,C,caregiver_clean_plus_optional_self,conduct,rf_stability_500,11,23,isotonic,0.33499999999999996,0.9461013349514563,0.9583333333333334,0.8625,0.9854368932038835,0.9239684466019418,0.9078947368421053,0.9746966019417477,0.9409567726204524,0.042441817402253945,0.05970873786407771,0.0013652912621359703,1.0,0.0,0.0,0.033140772271207056
caregiver,C,caregiver_clean_plus_optional_self,conduct,rf_stability_500,29,23,isotonic,0.185,0.9525544204126939,0.9583333333333334,0.8625,0.9854368932038835,0.9239684466019418,0.9078947368421053,0.9747269417475729,0.9410671119938998,0.042735214803113264,0.007584951456310662,0.013470873786407767,1.0,0.0,0.0,0.033140772271207056
caregiver,C,caregiver_clean_plus_optional_self,conduct,rf_stability_500,47,23,isotonic,0.255,0.9482888934202178,0.9333333333333333,0.875,0.9757281553398058,0.9253640776699029,0.9032258064516129,0.97997572815534,0.9452370830281109,0.0422772500702149,0.009708737864077666,0.008464805825242672,1.0,0.0,0.0,0.033140772271207056
caregiver,C,caregiver_clean_plus_optional_self,conduct,rf_stability_500,83,23,isotonic,0.205,0.9482888934202178,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.9793082524271844,0.9454686513457756,0.040619165363217025,0.0006674757281552868,0.014350728155339831,1.0,0.0,0.0,0.033140772271207056
caregiver,C,caregiver_clean_plus_optional_self,conduct,rf_deep_650,11,23,isotonic,0.155,0.9482888934202178,0.9210526315789473,0.875,0.970873786407767,0.9229368932038835,0.8974358974358975,0.9696298543689321,0.9388395543659407,0.04222060591418367,0.014199029126213514,0.01243932038834955,1.0,0.0,0.0,0.033140772271207056
caregiver,C,caregiver_clean_plus_optional_self,conduct,rf_deep_650,29,23,isotonic,0.33499999999999996,0.9504476878560778,0.9857142857142858,0.8625,0.9951456310679612,0.9288228155339806,0.92,0.9814320388349516,0.9507059722017552,0.038828191145954295,0.018750000000000044,0.006219660194174803,1.0,0.0,0.0,0.033140772271207056
caregiver,C,caregiver_clean_plus_optional_self,conduct,rf_deep_650,47,23,isotonic,0.205,0.9482888934202178,0.9333333333333333,0.875,0.9757281553398058,0.9253640776699029,0.9032258064516129,0.9698118932038835,0.9377112063736779,0.04218602410219932,0.003458737864077688,0.010891990291262088,1.0,0.0,0.0,0.033140772271207056
caregiver,C,caregiver_clean_plus_optional_self,conduct,rf_deep_650,83,23,isotonic,0.155,0.9482888934202178,0.9452054794520548,0.8625,0.9805825242718447,0.9215412621359224,0.9019607843137255,0.9758798543689322,0.9450501875203126,0.04072841451276681,0.004126213592232975,0.00861650485436899,1.0,0.0,0.0,0.033140772271207056
caregiver,C,caregiver_clean_plus_optional_self,elimination,rf_compact_350,11,17,isotonic,0.405,0.8627990257363013,0.9285714285714286,0.6459627329192547,0.936,0.7909813664596274,0.7619047619047619,0.8679751552795031,0.8718397342661723,0.1519669103134458,0.006832298136645987,0.14293167701863357,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_plus_optional_self,elimination,rf_compact_350,29,17,isotonic,0.43000000000000005,0.8631079404476614,0.9259259259259259,0.6211180124223602,0.936,0.7785590062111801,0.7434944237918215,0.8723478260869566,0.8746365014041304,0.15065752141665822,0.028099378881987547,0.12427329192546582,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_plus_optional_self,elimination,rf_compact_350,47,17,isotonic,0.505,0.8563707596751075,0.9272727272727272,0.6335403726708074,0.936,0.7847701863354037,0.7527675276752768,0.873167701863354,0.8766800079826487,0.14658739927311495,-0.015478260869565164,0.14067080745341615,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_plus_optional_self,elimination,rf_compact_350,83,17,isotonic,0.42000000000000004,0.8638214427604866,0.926605504587156,0.6273291925465838,0.936,0.781664596273292,0.7481481481481481,0.8794285714285714,0.8912854367859271,0.14838193497752425,-0.012745341614906813,0.1236149068322982,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_plus_optional_self,elimination,rf_stability_500,11,17,isotonic,0.505,0.8557829045610085,0.9298245614035088,0.6583850931677019,0.936,0.797192546583851,0.7709090909090909,0.8812422360248447,0.8918357863553301,0.14548778616000332,0.004944099378882072,0.15309316770186338,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_plus_optional_self,elimination,rf_stability_500,29,17,isotonic,0.42000000000000004,0.8631079404476614,0.9310344827586207,0.6708074534161491,0.936,0.8034037267080746,0.779783393501805,0.8882981366459627,0.890195455430421,0.14124222255109029,0.044944099378881996,0.1486708074534162,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_plus_optional_self,elimination,rf_stability_500,47,17,isotonic,0.45499999999999996,0.8600839676329673,0.9259259259259259,0.6211180124223602,0.936,0.7785590062111801,0.7434944237918215,0.8824347826086957,0.8887567886442973,0.14624622045218946,-0.025217391304347747,0.13069565217391305,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_plus_optional_self,elimination,rf_stability_500,83,17,isotonic,0.41500000000000004,0.8634482039699432,0.9272727272727272,0.6335403726708074,0.936,0.7847701863354037,0.7527675276752768,0.85783850931677,0.8551434391013821,0.14855999096165315,-0.018956521739130427,0.13248447204968944,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_plus_optional_self,elimination,rf_deep_650,11,17,isotonic,0.46499999999999997,0.8604582234722378,0.9230769230769231,0.5962732919254659,0.936,0.766136645962733,0.7245283018867924,0.8721987577639752,0.8763129773915488,0.15154945715173745,-0.01095652173913031,0.10629813664596283,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_plus_optional_self,elimination,rf_deep_650,29,17,isotonic,0.505,0.8638214427604866,0.9272727272727272,0.6335403726708074,0.936,0.7847701863354037,0.7527675276752768,0.8698385093167702,0.8732500985910188,0.14756669449972407,0.005416149068322995,0.13335403726708078,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_plus_optional_self,elimination,rf_deep_650,47,17,isotonic,0.505,0.8604582234722378,0.9259259259259259,0.6211180124223602,0.936,0.7785590062111801,0.7434944237918215,0.8713540372670808,0.8747005756205415,0.1473889583998675,-0.015900621118012492,0.1318012422360248,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_plus_optional_self,elimination,rf_deep_650,83,17,isotonic,0.505,0.8570874820019215,0.9230769230769231,0.5962732919254659,0.936,0.766136645962733,0.7245283018867924,0.8700372670807454,0.8725574561724394,0.1486544003441865,-0.0003726708074532903,0.1178260869565218,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_plus_optional_self,anxiety,rf_compact_350,11,214,isotonic,0.15,0.9613162513162513,0.8,0.9696969696969697,0.9272727272727272,0.9484848484848485,0.8767123287671232,0.9801308539944903,0.9536388037877923,0.026477890145795473,-0.00303030303030305,0.06439393939393934,1.0,0.0,0.0,0.09514084046794324
caregiver,C,caregiver_clean_plus_optional_self,anxiety,rf_compact_350,29,214,isotonic,0.15,0.9658674193895195,0.8767123287671232,0.9696969696969697,0.9590909090909091,0.9643939393939394,0.920863309352518,0.9807851239669422,0.9547173268145079,0.023373956934962182,0.030303030303030276,0.16022727272727272,1.0,0.0,0.0,0.09514084046794324
caregiver,C,caregiver_clean_plus_optional_self,anxiety,rf_compact_350,47,214,isotonic,0.15,0.9613162513162513,0.8421052631578947,0.9696969696969697,0.9454545454545454,0.9575757575757575,0.9014084507042254,0.9808884297520661,0.9567422873436586,0.02509242158229257,0.020454545454545392,0.09886363636363632,1.0,0.0,0.0,0.09514084046794324
caregiver,C,caregiver_clean_plus_optional_self,anxiety,rf_compact_350,83,214,isotonic,0.15,0.9658674193895195,0.8767123287671232,0.9696969696969697,0.9590909090909091,0.9643939393939394,0.920863309352518,0.981301652892562,0.9573438918670819,0.02214032546781012,0.022727272727272707,0.09166666666666656,1.0,0.0,0.0,0.09514084046794324
caregiver,C,caregiver_clean_plus_optional_self,anxiety,rf_stability_500,11,214,isotonic,0.15,0.9613162513162513,0.8421052631578947,0.9696969696969697,0.9454545454545454,0.9575757575757575,0.9014084507042254,0.9803030303030303,0.9536394918613321,0.02776019227855154,0.015151515151515138,0.059469696969696895,1.0,0.0,0.0,0.09514084046794324
caregiver,C,caregiver_clean_plus_optional_self,anxiety,rf_stability_500,29,214,isotonic,0.15,0.9613162513162513,0.8421052631578947,0.9696969696969697,0.9454545454545454,0.9575757575757575,0.9014084507042254,0.9804063360881542,0.9546804778482761,0.026315562954342106,0.022727272727272707,0.07462121212121209,1.0,0.0,0.0,0.09514084046794324
caregiver,C,caregiver_clean_plus_optional_self,anxiety,rf_stability_500,47,214,isotonic,0.15,0.9613162513162513,0.8421052631578947,0.9696969696969697,0.9454545454545454,0.9575757575757575,0.9014084507042254,0.9798898071625344,0.952649156174075,0.02675503141118221,0.027272727272727226,0.07234848484848477,1.0,0.0,0.0,0.09514084046794324
caregiver,C,caregiver_clean_plus_optional_self,anxiety,rf_stability_500,83,214,isotonic,0.15,0.9613162513162513,0.8205128205128205,0.9696969696969697,0.9363636363636364,0.9530303030303031,0.8888888888888888,0.9802341597796144,0.9536560508942846,0.025482370339225728,0.0181818181818183,0.060227272727272796,1.0,0.0,0.0,0.09514084046794324
caregiver,C,caregiver_clean_plus_optional_self,anxiety,rf_deep_650,11,214,isotonic,0.15,0.9613162513162513,0.8421052631578947,0.9696969696969697,0.9454545454545454,0.9575757575757575,0.9014084507042254,0.980888429752066,0.9575110658755325,0.01912959712325787,-0.0007575757575757347,0.14962121212121204,1.0,0.0,0.0,0.09514084046794324
caregiver,C,caregiver_clean_plus_optional_self,anxiety,rf_deep_650,29,214,isotonic,0.15,0.9613162513162513,0.8311688311688312,0.9696969696969697,0.9409090909090909,0.9553030303030303,0.8951048951048951,0.9809573002754821,0.9576928626928627,0.021961319651312712,0.0121212121212122,0.16250000000000003,1.0,0.0,0.0,0.09514084046794324
caregiver,C,caregiver_clean_plus_optional_self,anxiety,rf_deep_650,47,214,isotonic,0.15,0.9613162513162513,0.8421052631578947,0.9696969696969697,0.9454545454545454,0.9575757575757575,0.9014084507042254,0.9806129476584022,0.9556396126223712,0.020663952184819128,0.011363636363636243,0.14090909090909082,1.0,0.0,0.0,0.09514084046794324
caregiver,C,caregiver_clean_plus_optional_self,anxiety,rf_deep_650,83,214,isotonic,0.15,0.9613162513162513,0.8,0.9696969696969697,0.9272727272727272,0.9484848484848485,0.8767123287671232,0.9806818181818182,0.9577458284810335,0.025180595829691753,0.004545454545454519,0.10643939393939389,1.0,0.0,0.0,0.09514084046794324
caregiver,C,caregiver_clean_plus_optional_self,depression,rf_compact_350,11,18,isotonic,0.205,0.9508237021496126,0.8449612403100775,0.9478260869565217,0.8830409356725146,0.9154335113145182,0.8934426229508197,0.9738113399440631,0.9567875324981233,0.05879916954002972,0.019120264429189016,0.05619120264429195,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_plus_optional_self,depression,rf_compact_350,29,18,isotonic,0.33499999999999996,0.9463034449570557,0.8650793650793651,0.9478260869565217,0.9005847953216374,0.9242054411390795,0.9045643153526971,0.9750317823544368,0.954092459659333,0.05574185211188767,0.029087210780574635,0.03410882278159166,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_plus_optional_self,depression,rf_compact_350,47,18,isotonic,0.405,0.9463034449570557,0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9728705822527333,0.9515380917630061,0.05878723749618582,0.0013475718281209526,0.015853038393084107,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_plus_optional_self,depression,rf_compact_350,83,18,isotonic,0.15,0.9519038034327402,0.8449612403100775,0.9478260869565217,0.8830409356725146,0.9154335113145182,0.8934426229508197,0.9764047800661073,0.9599487026483003,0.05828952562183144,0.06448004068141366,0.08333333333333337,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_plus_optional_self,depression,rf_stability_500,11,18,isotonic,0.255,0.9463034449570557,0.8582677165354331,0.9478260869565217,0.8947368421052632,0.9212814645308924,0.9008264462809917,0.9750317823544369,0.9614863757430221,0.05647531917546261,0.014696160691584081,0.04374523264683444,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_plus_optional_self,depression,rf_stability_500,29,18,isotonic,0.33499999999999996,0.9463034449570557,0.8582677165354331,0.9478260869565217,0.8947368421052632,0.9212814645308924,0.9008264462809917,0.9766590389016019,0.964291602587954,0.05560533629040135,0.017467581998474424,0.024624968217645593,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_plus_optional_self,depression,rf_stability_500,47,18,isotonic,0.405,0.9497758137800011,0.8842975206611571,0.9304347826086956,0.9181286549707602,0.9242817187897279,0.9067796610169492,0.976328502415459,0.9629884559317682,0.05804613793764858,0.017391304347825987,0.028299008390541558,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_plus_optional_self,depression,rf_stability_500,83,18,isotonic,0.15,0.9508237021496126,0.8515625,0.9478260869565217,0.8888888888888888,0.9183574879227052,0.897119341563786,0.9751334858886347,0.9617865243403809,0.05812109667322909,0.060132214594457056,0.08550724637681151,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_plus_optional_self,depression,rf_deep_650,11,18,isotonic,0.405,0.9463034449570557,0.8503937007874016,0.9391304347826087,0.8888888888888888,0.9140096618357487,0.8925619834710744,0.9743961352657005,0.9542431029834846,0.06033973198320818,0.03613018052377315,0.025260615306381795,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_plus_optional_self,depression,rf_deep_650,29,18,isotonic,0.43000000000000005,0.9452524909023405,0.8918918918918919,0.8608695652173913,0.9298245614035088,0.8953470633104501,0.8761061946902655,0.9754640223747775,0.9536202584759719,0.05944189466315483,-0.01019577930333071,-0.001423849478769279,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_plus_optional_self,depression,rf_deep_650,47,18,isotonic,0.15,0.9485013668277751,0.8503937007874016,0.9391304347826087,0.8888888888888888,0.9140096618357487,0.8925619834710744,0.9761759471141622,0.9547657645244964,0.060961958728284096,0.04836003051106019,0.06728960081362823,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_plus_optional_self,depression,rf_deep_650,83,18,isotonic,0.33499999999999996,0.9439769733771739,0.8449612403100775,0.9478260869565217,0.8830409356725146,0.9154335113145182,0.8934426229508197,0.9761505212306129,0.9549778346629649,0.055943340158278176,-0.001576404780066043,0.01873887617594716,1.0,0.0,0.0,0.06721056721056723
