trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,selected_for_stage2,val_objective,overfit_gap_ba
174,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261101,none,recall_constrained,0.59,20,yes,0.8377605195608802,0.06962801502522864
175,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261101,sigmoid,default_0_5,0.5,20,yes,0.8232489897293104,0.08046580833706218
176,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261101,sigmoid,balanced,0.13999999999999999,20,yes,0.8107909882708976,0.024425375147718587
177,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261101,sigmoid,precision_oriented,0.7999999999999999,20,yes,0.8263902414513069,0.1024360347306561
178,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261101,sigmoid,recall_guard,0.58,20,yes,0.8359421219197696,0.07639498263465772
179,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261101,sigmoid,precision_min_recall,0.7999999999999999,20,yes,0.8263902414513069,0.1024360347306561
180,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261101,sigmoid,recall_constrained,0.62,20,yes,0.8377564556170382,0.06962801502522864
181,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261101,isotonic,default_0_5,0.5,20,yes,0.836457028489361,0.07065222598111975
182,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261101,isotonic,balanced,0.36499999999999994,20,yes,0.8167066322627788,0.049513676050994326
183,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261101,isotonic,precision_oriented,0.7799999999999999,20,yes,0.826362220181726,0.103479876066773
184,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261101,isotonic,recall_guard,0.43999999999999995,20,yes,0.835997607957078,0.07639498263465772
185,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261101,isotonic,precision_min_recall,0.7799999999999999,20,yes,0.826362220181726,0.103479876066773
186,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261101,isotonic,recall_constrained,0.5049999999999999,20,yes,0.8378119416543466,0.06962801502522864
187,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,none,default_0_5,0.5,20,yes,0.8168880349347639,0.0846609335404025
188,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,none,balanced,0.27499999999999997,20,yes,0.8142431543267142,0.0322362289766418
189,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,none,precision_oriented,0.6699999999999999,20,yes,0.8300324474337913,0.09076370065528916
190,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,none,recall_guard,0.3549999999999999,20,yes,0.8183727744170728,0.04897047877876093
191,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,none,precision_min_recall,0.6699999999999999,20,yes,0.8300324474337913,0.09076370065528916
192,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,none,recall_constrained,0.62,20,yes,0.8319062530498514,0.07961828772225876
193,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,sigmoid,default_0_5,0.5,20,yes,0.820422388267302,0.08416677285799146
194,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,sigmoid,balanced,0.18,20,yes,0.8140052232517754,0.034837685792458606
195,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,sigmoid,precision_oriented,0.725,20,yes,0.8316813298499989,0.08866288790335564
196,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,sigmoid,recall_guard,0.26499999999999996,20,yes,0.8183429598873994,0.04897047877876093
197,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,sigmoid,precision_min_recall,0.725,20,yes,0.8316813298499989,0.08866288790335564
198,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,sigmoid,recall_constrained,0.6599999999999999,20,yes,0.8317929312132887,0.08066212905837566
199,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,isotonic,default_0_5,0.5,20,yes,0.8209378402260246,0.05056074215879347
200,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,isotonic,balanced,0.36499999999999994,20,yes,0.8209794635350777,0.05004045079563024
201,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,isotonic,precision_oriented,0.6699999999999999,20,yes,0.8316751819745357,0.08866288790335564
202,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,isotonic,recall_guard,0.36499999999999994,20,yes,0.8209794635350777,0.05004045079563024
203,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,isotonic,precision_min_recall,0.835,20,yes,0.8172583761330287,0.09104569059126721
204,stage2,caregiver_1_3,caregiver,conduct,precision_oriented_subset,rf_baseline,20261119,isotonic,recall_constrained,0.605,20,yes,0.8317867833378255,0.08066212905837566
205,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,none,default_0_5,0.5,49,yes,0.8236422171137224,0.06322099224398814
206,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,none,balanced,0.30999999999999994,49,yes,0.8134156061023419,0.0311956462503149
207,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,none,precision_oriented,0.7599999999999999,49,yes,0.8292240839771835,0.06685038961364065
208,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,none,recall_guard,0.30999999999999994,49,yes,0.8134156061023419,0.0311956462503149
209,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,none,precision_min_recall,0.7599999999999999,49,yes,0.8292240839771835,0.06685038961364065
210,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,none,recall_constrained,0.49999999999999994,49,yes,0.8236422171137224,0.06322099224398814
211,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,sigmoid,default_0_5,0.5,49,yes,0.8176706677355341,0.07368250279530508
212,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,sigmoid,balanced,0.195,49,yes,0.8134984425253561,0.033823250665938165
213,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,sigmoid,precision_oriented,0.7949999999999999,49,yes,0.8290996524751985,0.06789423094975755
214,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,sigmoid,recall_guard,0.245,49,yes,0.8159295822854947,0.040122283914247325
215,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,sigmoid,precision_min_recall,0.7949999999999999,49,yes,0.8290996524751985,0.06789423094975755
216,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,sigmoid,recall_constrained,0.42999999999999994,49,yes,0.8236012929186268,0.06322099224398814
217,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,isotonic,default_0_5,0.5,49,yes,0.8253990554702996,0.060076338155937714
218,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,isotonic,balanced,0.20499999999999996,49,yes,0.8132305430625961,0.0311956462503149
219,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,isotonic,precision_oriented,0.715,49,yes,0.8289555136305483,0.06789423094975755
220,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,isotonic,recall_guard,0.41999999999999993,49,yes,0.8253990554702996,0.060076338155937714
221,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,isotonic,precision_min_recall,0.715,49,yes,0.8289555136305483,0.06789423094975755
222,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261101,isotonic,recall_constrained,0.41999999999999993,49,yes,0.8253990554702996,0.060076338155937714
223,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,none,default_0_5,0.5,49,yes,0.8229647089495962,0.05798541379296773
224,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,none,balanced,0.3449999999999999,49,yes,0.8178614510514487,0.03437617301038021
225,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,none,precision_oriented,0.84,49,yes,0.8155532699119066,0.061844393339392845
226,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,none,recall_guard,0.3449999999999999,49,yes,0.8178614510514487,0.03437617301038021
227,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,none,precision_min_recall,0.84,49,yes,0.8155532699119066,0.061844393339392845
228,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,none,recall_constrained,0.5099999999999999,49,yes,0.8234885811336043,0.061133309571754335
229,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,sigmoid,default_0_5,0.5,49,yes,0.8135189297591147,0.07893122824507892
230,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,sigmoid,balanced,0.21499999999999997,49,yes,0.817866404564498,0.03385588164721687
231,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,sigmoid,precision_oriented,0.8599999999999999,49,yes,0.8154330928090134,0.06288823467550975
232,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,sigmoid,recall_guard,0.21499999999999997,49,yes,0.817866404564498,0.03385588164721687
233,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,sigmoid,precision_min_recall,0.8599999999999999,49,yes,0.8154330928090134,0.06288823467550975
234,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,sigmoid,recall_constrained,0.43499999999999994,49,yes,0.8234519113376005,0.061133309571754335
235,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,isotonic,default_0_5,0.5,49,yes,0.8225438135459211,0.05639839210367126
236,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,isotonic,balanced,0.30499999999999994,49,yes,0.818088660242684,0.03385588164721687
237,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,isotonic,precision_oriented,0.705,49,yes,0.8274543656632503,0.060044161243759664
238,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,isotonic,recall_guard,0.30499999999999994,49,yes,0.818088660242684,0.03385588164721687
239,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,isotonic,precision_min_recall,0.845,49,yes,0.8156553484871993,0.06288823467550975
240,stage2,caregiver_1_3,caregiver,conduct,full_eligible,rf_pos_weight_mid,20261119,isotonic,recall_constrained,0.5049999999999999,49,yes,0.8237157903248394,0.060613018208590885
241,stage1,caregiver_1_3,caregiver,elimination,full_eligible,rf_baseline,20261101,none,default_0_5,0.5,49,no,0.7841384855814972,0.14567785997541804
242,stage1,caregiver_1_3,caregiver,elimination,full_eligible,rf_balanced_subsample,20261101,none,default_0_5,0.5,49,no,0.7565406180540611,0.13278937415906034
243,stage1,caregiver_1_3,caregiver,elimination,full_eligible,rf_precision_push,20261101,none,default_0_5,0.5,49,no,0.772582290782572,0.09421759708473953
244,stage1,caregiver_1_3,caregiver,elimination,full_eligible,rf_recall_guard,20261101,none,default_0_5,0.5,49,no,0.7563925302210068,0.15240833932422715
245,stage1,caregiver_1_3,caregiver,elimination,full_eligible,rf_regularized,20261101,none,default_0_5,0.5,49,no,0.7720138190258954,0.05353893987753411
246,stage1,caregiver_1_3,caregiver,elimination,full_eligible,rf_pos_weight_mid,20261101,none,default_0_5,0.5,49,no,0.7836653250778449,0.07821263430558312
247,stage1,caregiver_1_3,caregiver,elimination,compact_subset,rf_baseline,20261101,none,default_0_5,0.5,22,no,0.815058812466295,0.09437513044688195
248,stage1,caregiver_1_3,caregiver,elimination,compact_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,22,no,0.7765741229879877,0.08549338857077315
249,stage1,caregiver_1_3,caregiver,elimination,compact_subset,rf_precision_push,20261101,none,default_0_5,0.5,22,no,0.7761520349820948,0.07776149450776315
250,stage1,caregiver_1_3,caregiver,elimination,compact_subset,rf_recall_guard,20261101,none,default_0_5,0.5,22,no,0.7774609890807945,0.10666786484543489
251,stage1,caregiver_1_3,caregiver,elimination,compact_subset,rf_regularized,20261101,none,default_0_5,0.5,22,no,0.7800219969519756,0.03508728988746457
252,stage1,caregiver_1_3,caregiver,elimination,compact_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,22,no,0.7787983011051923,0.0774344241888516
253,stage1,caregiver_1_3,caregiver,elimination,balanced_subset,rf_baseline,20261101,none,default_0_5,0.5,27,no,0.7819160103818055,0.11188921871014124
254,stage1,caregiver_1_3,caregiver,elimination,balanced_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,27,no,0.7822816505182646,0.07665621407212009
255,stage1,caregiver_1_3,caregiver,elimination,balanced_subset,rf_precision_push,20261101,none,default_0_5,0.5,27,no,0.7694854178018748,0.0877659841815136
256,stage1,caregiver_1_3,caregiver,elimination,balanced_subset,rf_recall_guard,20261101,none,default_0_5,0.5,27,no,0.7849793407466215,0.10549964054636951
257,stage1,caregiver_1_3,caregiver,elimination,balanced_subset,rf_regularized,20261101,none,default_0_5,0.5,27,no,0.7634118629983478,0.05548628341729911
258,stage1,caregiver_1_3,caregiver,elimination,balanced_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,27,no,0.7725530406132856,0.0878280189209677
259,stage1,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_baseline,20261101,none,default_0_5,0.5,20,no,0.7658041527636185,0.13434579439252337
260,stage1,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,20,no,0.7888254966475537,0.07276425436449441
261,stage1,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_precision_push,20261101,none,default_0_5,0.5,20,no,0.759423252970988,0.09976693039232565
262,stage1,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_recall_guard,20261101,none,default_0_5,0.5,20,no,0.7652870771833513,0.12589863407620416
263,stage1,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_regularized,20261101,none,default_0_5,0.5,20,no,0.7743550972850527,0.05159341458570532
264,stage1,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,20,no,0.778637916048418,0.08743891386260194
265,stage1,caregiver_1_3,caregiver,elimination,stability_pruned_subset,rf_baseline,20261101,none,default_0_5,0.5,24,no,0.8076393643294082,0.0987691611975604
266,stage1,caregiver_1_3,caregiver,elimination,stability_pruned_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,24,no,0.7856322746878724,0.07665621407212009
267,stage1,caregiver_1_3,caregiver,elimination,stability_pruned_subset,rf_precision_push,20261101,none,default_0_5,0.5,24,no,0.7722532336426514,0.08053616116155637
268,stage1,caregiver_1_3,caregiver,elimination,stability_pruned_subset,rf_recall_guard,20261101,none,default_0_5,0.5,24,no,0.7934902590089535,0.10433141624730413
269,stage1,caregiver_1_3,caregiver,elimination,stability_pruned_subset,rf_regularized,20261101,none,default_0_5,0.5,24,no,0.7797457678996331,0.04353445020378366
270,stage1,caregiver_1_3,caregiver,elimination,stability_pruned_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,24,no,0.7704512995935848,0.09744340353635239
271,stage1,caregiver_1_3,caregiver,elimination,engineered_full,rf_baseline,20261101,none,default_0_5,0.5,58,no,0.8150766423200471,0.11888928828181156
272,stage1,caregiver_1_3,caregiver,elimination,engineered_full,rf_balanced_subsample,20261101,none,default_0_5,0.5,58,no,0.7960279695366014,0.06626171021603589
273,stage1,caregiver_1_3,caregiver,elimination,engineered_full,rf_precision_push,20261101,none,default_0_5,0.5,58,no,0.7976761316044447,0.08265486892958984
274,stage1,caregiver_1_3,caregiver,elimination,engineered_full,rf_recall_guard,20261101,none,default_0_5,0.5,58,no,0.8087063970262005,0.10199496764917326
275,stage1,caregiver_1_3,caregiver,elimination,engineered_full,rf_regularized,20261101,none,default_0_5,0.5,58,no,0.8253039400027833,0.013128239628294236
276,stage1,caregiver_1_3,caregiver,elimination,engineered_full,rf_pos_weight_mid,20261101,none,default_0_5,0.5,58,no,0.810820360799314,0.07548617152511838
277,stage1,caregiver_1_3,caregiver,elimination,engineered_pruned,rf_baseline,20261101,none,default_0_5,0.5,38,no,0.8106837322816525,0.09354780733285406
278,stage1,caregiver_1_3,caregiver,elimination,engineered_pruned,rf_balanced_subsample,20261101,none,default_0_5,0.5,38,no,0.8002365232136012,0.04936738958339748
279,stage1,caregiver_1_3,caregiver,elimination,engineered_pruned,rf_precision_push,20261101,none,default_0_5,0.5,38,no,0.8111786898763708,0.07187126001513977
280,stage1,caregiver_1_3,caregiver,elimination,engineered_pruned,rf_recall_guard,20261101,none,default_0_5,0.5,38,no,0.8149747555626082,0.07548526240115017
281,stage1,caregiver_1_3,caregiver,elimination,engineered_pruned,rf_regularized,20261101,none,default_0_5,0.5,38,no,0.8253368207578023,0.012350029511562721
