trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,stage_score,selected_for_stage2,train_precision,train_recall,train_specificity,train_balanced_accuracy,train_f1,train_roc_auc,train_pr_auc,train_brier,train_accuracy,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_f1,val_roc_auc,val_pr_auc,val_brier,val_accuracy,val_objective,overfit_gap_ba,threshold_policy_score,holdout_precision,holdout_recall,holdout_specificity,holdout_balanced_accuracy,holdout_f1,holdout_roc_auc,holdout_pr_auc,holdout_brier,holdout_accuracy
25,stage1,caregiver_1_3,caregiver,adhd,stability_pruned_subset,rf_baseline,20261101,none,default_0_5,0.5,24,0.6434926386850366,no,1.0,0.9964539007092199,1.0,0.99822695035461,0.9982238010657194,0.9999846886904543,0.9999382212667111,0.021696302447019422,0.9993055555555556,0.7045454545454546,0.6595744680851063,0.9326424870466321,0.7961084775658692,0.6813186813186813,0.9465053467092933,0.7273014079489091,0.07564288386742743,0.8791666666666667,0.6434926386850366,0.20211847278874073,,,,,,,,,,
26,stage1,caregiver_1_3,caregiver,adhd,stability_pruned_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,24,0.6657911910267114,no,0.8168604651162791,0.9964539007092199,0.9455958549222798,0.9710248778157499,0.8977635782747604,0.9985699236884332,0.9942553171953367,0.034202592511345414,0.9555555555555556,0.6886792452830188,0.776595744680851,0.9145077720207254,0.8455517583507882,0.73,0.9448241649211774,0.7128477639538037,0.07547236404948793,0.8875,0.6657911910267114,0.12547311946496165,,,,,,,,,,
27,stage1,caregiver_1_3,caregiver,adhd,stability_pruned_subset,rf_precision_push,20261101,none,default_0_5,0.5,24,0.6338158583908435,no,0.8863636363636364,0.9680851063829787,0.9697754749568221,0.9689302906699004,0.9254237288135593,0.9971092247577751,0.9889953889266947,0.0360347843351392,0.9694444444444444,0.6701030927835051,0.6914893617021277,0.917098445595855,0.8042939036489913,0.680628272251309,0.9401664645573807,0.7020657613730131,0.07891312641975995,0.8729166666666667,0.6338158583908435,0.1646363870209091,,,,,,,,,,
28,stage1,caregiver_1_3,caregiver,adhd,stability_pruned_subset,rf_recall_guard,20261101,none,default_0_5,0.5,24,0.6530170744028505,no,0.9757785467128027,1.0,0.9939550949913645,0.9969775474956822,0.9877408056042032,0.9999785641666361,0.9999131604943381,0.022868183831292396,0.9951388888888889,0.7241379310344828,0.6702127659574468,0.9378238341968912,0.804018300077169,0.6961325966850829,0.9451548892073642,0.7157243871364438,0.07697789459895521,0.8854166666666666,0.6530170744028505,0.19295924741851322,,,,,,,,,,
29,stage1,caregiver_1_3,caregiver,adhd,stability_pruned_subset,rf_regularized,20261101,none,default_0_5,0.5,24,0.6701027880599261,no,0.7216494845360825,0.9929078014184397,0.9067357512953368,0.9498217763568882,0.835820895522388,0.9849336714070481,0.9389681264399198,0.055299290961856706,0.9236111111111112,0.6583333333333333,0.8404255319148937,0.8937823834196891,0.8671039576672914,0.7383177570093458,0.9445485613493552,0.7175872722217137,0.07839969294994172,0.8833333333333333,0.6701027880599261,0.08271781868959682,,,,,,,,,,
30,stage1,caregiver_1_3,caregiver,adhd,stability_pruned_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,24,0.6502485733787193,no,0.9061488673139159,0.9929078014184397,0.9749568221070811,0.9839323117627604,0.9475465313028765,0.9989986403557123,0.9960243366807116,0.030617890817355355,0.9784722222222222,0.6868686868686869,0.723404255319149,0.9196891191709845,0.8215466872450667,0.7046632124352331,0.9417374049167677,0.7135896035964301,0.07772622543842891,0.88125,0.6502485733787193,0.16238562451769367,,,,,,,,,,
31,stage1,caregiver_1_3,caregiver,adhd,engineered_full,rf_baseline,20261101,none,default_0_5,0.5,58,0.6823892151506618,no,1.0,0.9964539007092199,1.0,0.99822695035461,0.9982238010657194,1.0,0.9999999999999999,0.017266964573806404,0.9993055555555556,0.7395833333333334,0.7553191489361702,0.9352331606217616,0.845276154778966,0.7473684210526316,0.9451273288501819,0.7184437702822809,0.07333886645608237,0.9,0.6823892151506618,0.15295079557564395,,,,,,,,,,
32,stage1,caregiver_1_3,caregiver,adhd,engineered_full,rf_balanced_subsample,20261101,none,default_0_5,0.5,58,0.6836345707525238,no,0.9304635761589404,0.9964539007092199,0.9818652849740933,0.9891595928416566,0.9623287671232876,0.999865260475998,0.99947517634132,0.02650758105040085,0.9847222222222223,0.7142857142857143,0.7978723404255319,0.9222797927461139,0.8600760665858229,0.7537688442211056,0.9490133392128762,0.7229501428669765,0.06884847594231397,0.8979166666666667,0.6836345707525238,0.12908352625583364,,,,,,,,,,
33,stage1,caregiver_1_3,caregiver,adhd,engineered_full,rf_precision_push,20261101,none,default_0_5,0.5,58,0.6832920317702555,no,0.9480968858131488,0.9716312056737588,0.9870466321243523,0.9793389188990556,0.9597197898423818,0.9985025539264323,0.9949411962764928,0.029646633276915572,0.9840277777777777,0.7102803738317757,0.8085106382978723,0.9196891191709845,0.8640998787344284,0.7562189054726368,0.9452926909932753,0.7120966881315729,0.07135815419656463,0.8979166666666667,0.6832920317702555,0.11523904016462716,,,,,,,,,,
34,stage1,caregiver_1_3,caregiver,adhd,engineered_full,rf_recall_guard,20261101,none,default_0_5,0.5,58,0.6597460530952572,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018113968267063168,1.0,0.7157894736842105,0.723404255319149,0.9300518134715026,0.8267280343953258,0.7195767195767195,0.9428122588468747,0.6997075030051825,0.07431305182106879,0.8895833333333333,0.6597460530952572,0.17327196560467417,,,,,,,,,,
35,stage1,caregiver_1_3,caregiver,adhd,engineered_full,rf_regularized,20261101,none,default_0_5,0.5,58,0.7055870266854333,no,0.710594315245478,0.975177304964539,0.9032815198618307,0.9392294124131848,0.8221225710014948,0.993679491419542,0.977535819616772,0.047594163997998706,0.9173611111111111,0.6991869918699187,0.9148936170212766,0.9041450777202072,0.9095193473707419,0.7926267281105991,0.9451273288501818,0.693100421867544,0.07061055706941931,0.90625,0.7055870266854333,0.02971006504244289,,,,,,,,,,
36,stage1,caregiver_1_3,caregiver,adhd,engineered_full,rf_pos_weight_mid,20261101,none,default_0_5,0.5,58,0.6785224038451797,no,0.9618055555555556,0.9822695035460993,0.9905008635578584,0.9863851835519788,0.9719298245614035,0.9995896569041758,0.9984477213395553,0.025631506643667458,0.9888888888888889,0.7184466019417476,0.7872340425531915,0.9248704663212435,0.8560522544372176,0.751269035532995,0.9437217506338882,0.6987332479384657,0.07213592461522997,0.8979166666666667,0.6785224038451797,0.13033292911476124,,,,,,,,,,
37,stage1,caregiver_1_3,caregiver,adhd,engineered_pruned,rf_baseline,20261101,none,default_0_5,0.5,38,0.6561801461055279,no,1.0,0.9964539007092199,1.0,0.99822695035461,0.9982238010657194,1.0,1.0,0.017298958362143218,0.9993055555555556,0.7,0.7446808510638298,0.9222797927461139,0.8334803219049718,0.7216494845360825,0.9450446477786352,0.6889816343955176,0.07331559505347106,0.8875,0.6561801461055279,0.16474662844963817,,,,,,,,,,
38,stage1,caregiver_1_3,caregiver,adhd,engineered_pruned,rf_balanced_subsample,20261101,none,default_0_5,0.5,38,0.6832603885514433,no,0.921311475409836,0.9964539007092199,0.9792746113989638,0.9878642560540918,0.9574105621805792,0.9998346378569066,0.9993510527407288,0.02666749479340858,0.9826388888888888,0.6991150442477876,0.8404255319148937,0.9119170984455959,0.8761713151802448,0.7632850241545893,0.9444383199206261,0.700811387233389,0.0710756699630648,0.8979166666666667,0.6832603885514433,0.11169294087384696,,,,,,,,,,
39,stage1,caregiver_1_3,caregiver,adhd,engineered_pruned,rf_precision_push,20261101,none,default_0_5,0.5,38,0.6745445794477358,no,0.9448275862068966,0.9716312056737588,0.9861830742659758,0.9789071399698673,0.958041958041958,0.9980891485686987,0.9935444556558487,0.030789984160146663,0.9833333333333333,0.7156862745098039,0.776595744680851,0.9248704663212435,0.8507331055010472,0.7448979591836735,0.9423988534891412,0.6952484605781994,0.07365962002145225,0.8958333333333334,0.6745445794477358,0.12817403446882014,,,,,,,,,,
40,stage1,caregiver_1_3,caregiver,adhd,engineered_pruned,rf_recall_guard,20261101,none,default_0_5,0.5,38,0.6611807434845518,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01785468414889867,1.0,0.711340206185567,0.7340425531914894,0.927461139896373,0.8307518465439312,0.7225130890052356,0.9458714584941021,0.7033558445840757,0.07274092698617857,0.8895833333333333,0.6611807434845518,0.1692481534560688,,,,,,,,,,
41,stage1,caregiver_1_3,caregiver,adhd,engineered_pruned,rf_regularized,20261101,none,default_0_5,0.5,38,0.7028892647339179,no,0.7058823529411765,0.9787234042553191,0.9006908462867013,0.9397071252710102,0.8202080237741456,0.9927577505848921,0.9741657397933433,0.04897594406936268,0.9159722222222222,0.6850393700787402,0.925531914893617,0.8963730569948186,0.9109524859442177,0.7873303167420814,0.9444107595634439,0.701669735195858,0.07166699770159181,0.9020833333333333,0.7028892647339179,0.028754639326792453,,,,,,,,,,
42,stage1,caregiver_1_3,caregiver,adhd,engineered_pruned,rf_pos_weight_mid,20261101,none,default_0_5,0.5,38,0.6736135172987715,no,0.9453924914675768,0.9822695035460993,0.9861830742659758,0.9842262889060376,0.9634782608695652,0.9995008513088108,0.9980933320314092,0.026188105990821938,0.9854166666666667,0.7115384615384616,0.7872340425531915,0.9222797927461139,0.8547569176496528,0.7474747474747475,0.9420130084885899,0.6887980261407897,0.07379549234440845,0.8958333333333334,0.6736135172987715,0.1294693712563848,,,,,,,,,,
43,stage1,caregiver_1_3,caregiver,adhd,engineered_compact,rf_baseline,20261101,none,default_0_5,0.5,26,0.6303701399773615,no,0.9964539007092199,0.9964539007092199,0.9991364421416234,0.9977951714254216,0.9964539007092199,0.9999908132142726,0.9999626726390445,0.01761828333226156,0.9986111111111111,0.6808510638297872,0.6808510638297872,0.9222797927461139,0.8015654282879505,0.6808510638297872,0.943225664204608,0.6845708050534011,0.07538581653131624,0.875,0.6303701399773615,0.1962297431374711,,,,,,,,,,
44,stage1,caregiver_1_3,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,none,default_0_5,0.5,26,0.6664957930980224,no,0.9006410256410257,0.9964539007092199,0.9732297063903281,0.984841803549774,0.9461279461279462,0.9997029605948138,0.9988408532487301,0.027246808789623295,0.9777777777777777,0.6915887850467289,0.7872340425531915,0.9145077720207254,0.8508709072869585,0.736318407960199,0.9437217506338882,0.7008635630807252,0.0728811831638406,0.8895833333333333,0.6664957930980224,0.13397089626281555,,,,,,,,,,
45,stage1,caregiver_1_3,caregiver,adhd,engineered_compact,rf_precision_push,20261101,none,default_0_5,0.5,26,0.6841551049465988,no,0.9133333333333333,0.9716312056737588,0.9775474956822107,0.9745893506779848,0.9415807560137457,0.9977308639253298,0.992250286977221,0.032006761275576806,0.9763888888888889,0.7064220183486238,0.8191489361702128,0.917098445595855,0.8681236908830339,0.7586206896551724,0.9457887774225553,0.7099436475675839,0.07276965505587739,0.8979166666666667,0.6841551049465988,0.10646565979495093,,,,,,,,,,
46,stage1,caregiver_1_3,caregiver,adhd,engineered_compact,rf_recall_guard,20261101,none,default_0_5,0.5,26,0.6413177795054157,no,0.9964539007092199,0.9964539007092199,0.9991364421416234,0.9977951714254216,0.9964539007092199,0.9999938754761818,0.9999748947936334,0.018210768465651315,0.9986111111111111,0.6914893617021277,0.6914893617021277,0.9248704663212435,0.8081799140116857,0.6914893617021277,0.943583948847977,0.7032524374831304,0.07517492142553263,0.8791666666666667,0.6413177795054157,0.18961525741373597,,,,,,,,,,
47,stage1,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,none,default_0_5,0.5,26,0.7081621876361237,no,0.6934673366834171,0.9787234042553191,0.8946459412780656,0.9366846727666924,0.8117647058823529,0.9910398216538663,0.9670100028724378,0.051231850483049395,0.9111111111111111,0.696,0.925531914893617,0.9015544041450777,0.9135431595193473,0.7945205479452054,0.9465880277808401,0.7001638078881781,0.07195870291273462,0.90625,0.7081621876361237,0.023141513247345147,,,,,,,,,,
48,stage1,caregiver_1_3,caregiver,adhd,engineered_compact,rf_pos_weight_mid,20261101,none,default_0_5,0.5,26,0.6813234647714265,no,0.9358108108108109,0.9822695035460993,0.9835924006908463,0.9829309521184728,0.9584775086505191,0.9992038119036246,0.9970077182960435,0.027756938174316934,0.9833333333333333,0.7142857142857143,0.7978723404255319,0.9222797927461139,0.8600760665858229,0.7537688442211056,0.9457612170653732,0.7083705026491198,0.07271891111983124,0.8979166666666667,0.6813234647714265,0.1228548855326499,,,,,,,,,,
49,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,none,default_0_5,0.5,26,,yes,0.6934673366834171,0.9787234042553191,0.8946459412780656,0.9366846727666924,0.8117647058823529,0.9910398216538663,0.9670100028724378,0.051231850483049395,0.9111111111111111,0.696,0.925531914893617,0.9015544041450777,0.9135431595193473,0.7945205479452054,0.9465880277808401,0.7001638078881781,0.07195870291273462,0.90625,0.7086250179010707,0.023141513247345147,0.7104763389608583,0.6240601503759399,0.8829787234042553,0.8704663212435233,0.8767225223238893,0.7312775330396476,0.9294179252563113,0.6584880777169259,0.08888251654881317,0.8729166666666667
50,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,none,balanced,0.3549999999999999,26,,yes,0.6357466063348416,0.9964539007092199,0.8609671848013817,0.9287105427553008,0.7762430939226519,0.9910398216538663,0.9670100028724378,0.051231850483049395,0.8875,0.6666666666666666,0.9574468085106383,0.883419689119171,0.9204332488149047,0.7860262008733624,0.9465880277808401,0.7001638078881781,0.07195870291273462,0.8979166666666667,0.7029259329049291,0.008277293940396113,0.8610388858587206,0.5972222222222222,0.9148936170212766,0.8497409326424871,0.8823172748318818,0.7226890756302521,0.9294179252563113,0.6584880777169259,0.08888251654881317,0.8625
51,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,none,precision_oriented,0.57,26,,yes,0.7541436464088398,0.9680851063829787,0.9231433506044905,0.9456142284937346,0.8478260869565217,0.9910398216538663,0.9670100028724378,0.051231850483049395,0.9319444444444445,0.7155172413793104,0.8829787234042553,0.9145077720207254,0.8987432477124904,0.7904761904761904,0.9465880277808401,0.7001638078881781,0.07195870291273462,0.9083333333333333,0.7067262590675011,0.04687098078124419,0.7603677195485072,0.6209677419354839,0.8191489361702128,0.8782383419689119,0.8486936390695623,0.7064220183486238,0.9294179252563113,0.6584880777169259,0.08888251654881317,0.8666666666666667
52,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,none,recall_guard,0.44499999999999995,26,,yes,0.6619385342789598,0.9929078014184397,0.8765112262521589,0.9347095138352993,0.7943262411347518,0.9910398216538663,0.9670100028724378,0.051231850483049395,0.8993055555555556,0.6875,0.9361702127659575,0.8963730569948186,0.9162716348803881,0.7927927927927928,0.9465880277808401,0.7001638078881781,0.07195870291273462,0.9041666666666667,0.7073199725183493,0.018437878954911224,0.8176213892744232,0.6086956521739131,0.8936170212765957,0.8601036269430051,0.8768603241098004,0.7241379310344828,0.9294179252563113,0.6584880777169259,0.08888251654881317,0.8666666666666667
53,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,none,precision_min_recall,0.57,26,,yes,0.7541436464088398,0.9680851063829787,0.9231433506044905,0.9456142284937346,0.8478260869565217,0.9910398216538663,0.9670100028724378,0.051231850483049395,0.9319444444444445,0.7155172413793104,0.8829787234042553,0.9145077720207254,0.8987432477124904,0.7904761904761904,0.9465880277808401,0.7001638078881781,0.07195870291273462,0.9083333333333333,0.7067262590675011,0.04687098078124419,0.7566949776055015,0.6209677419354839,0.8191489361702128,0.8782383419689119,0.8486936390695623,0.7064220183486238,0.9294179252563113,0.6584880777169259,0.08888251654881317,0.8666666666666667
54,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,none,recall_constrained,0.5199999999999999,26,,yes,0.7087628865979382,0.975177304964539,0.9024179620034543,0.9387976334839967,0.8208955223880597,0.9910398216538663,0.9670100028724378,0.051231850483049395,0.9166666666666666,0.7049180327868853,0.9148936170212766,0.9067357512953368,0.9108146841583067,0.7962962962962963,0.9465880277808401,0.7001638078881781,0.07195870291273462,0.9083333333333333,0.7100862522556733,0.02798294932569001,0.7917349904456055,0.6307692307692307,0.8723404255319149,0.8756476683937824,0.8739940469628487,0.7321428571428571,0.9294179252563113,0.6584880777169259,0.08888251654881317,0.875
55,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,sigmoid,default_0_5,0.5,26,,yes,0.828125,0.9397163120567376,0.9525043177892919,0.9461103149230148,0.8803986710963455,0.9910398216538663,0.9670100028724377,0.042798911285677865,0.95,0.711340206185567,0.7340425531914894,0.927461139896373,0.8307518465439312,0.7225130890052356,0.94658802778084,0.7001638078881781,0.07240505310489445,0.8895833333333333,0.6683291846650731,0.11535846837908359,0.6775578621353998,0.6306306306306306,0.7446808510638298,0.8937823834196891,0.8192316172417594,0.6829268292682927,0.9294179252563113,0.6584880777169259,0.08649540923558444,0.8645833333333334
56,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,sigmoid,balanced,0.16999999999999998,26,,yes,0.6357466063348416,0.9964539007092199,0.8609671848013817,0.9287105427553008,0.7762430939226519,0.9910398216538663,0.9670100028724377,0.042798911285677865,0.8875,0.6666666666666666,0.9574468085106383,0.883419689119171,0.9204332488149047,0.7860262008733624,0.94658802778084,0.7001638078881781,0.07240505310489445,0.8979166666666667,0.7028902248895563,0.008277293940396113,0.8610388858587206,0.5972222222222222,0.9148936170212766,0.8497409326424871,0.8823172748318818,0.7226890756302521,0.9294179252563113,0.6584880777169259,0.08649540923558444,0.8625
57,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,sigmoid,precision_oriented,0.36999999999999994,26,,yes,0.7345844504021448,0.9716312056737588,0.9145077720207254,0.9430694888472422,0.8366412213740458,0.9910398216538663,0.9670100028724377,0.042798911285677865,0.9256944444444445,0.7083333333333334,0.9042553191489362,0.9093264248704663,0.9067908720097013,0.794392523364486,0.94658802778084,0.7001638078881781,0.07240505310489445,0.9083333333333333,0.7087234663550325,0.036278616837540856,0.7587998171641245,0.624,0.8297872340425532,0.8782383419689119,0.8540127880057325,0.7123287671232876,0.9294179252563113,0.6584880777169259,0.08649540923558444,0.86875
58,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,sigmoid,recall_guard,0.24999999999999994,26,,yes,0.6619385342789598,0.9929078014184397,0.8765112262521589,0.9347095138352993,0.7943262411347518,0.9910398216538663,0.9670100028724377,0.042798911285677865,0.8993055555555556,0.6875,0.9361702127659575,0.8963730569948186,0.9162716348803881,0.7927927927927928,0.94658802778084,0.7001638078881781,0.07240505310489445,0.9041666666666667,0.7072842645029765,0.018437878954911224,0.8176213892744232,0.6086956521739131,0.8936170212765957,0.8601036269430051,0.8768603241098004,0.7241379310344828,0.9294179252563113,0.6584880777169259,0.08649540923558444,0.8666666666666667
59,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,sigmoid,precision_min_recall,0.36999999999999994,26,,yes,0.7345844504021448,0.9716312056737588,0.9145077720207254,0.9430694888472422,0.8366412213740458,0.9910398216538663,0.9670100028724377,0.042798911285677865,0.9256944444444445,0.7083333333333334,0.9042553191489362,0.9093264248704663,0.9067908720097013,0.794392523364486,0.94658802778084,0.7001638078881781,0.07240505310489445,0.9083333333333333,0.7087234663550325,0.036278616837540856,0.7549433458422848,0.624,0.8297872340425532,0.8782383419689119,0.8540127880057325,0.7123287671232876,0.9294179252563113,0.6584880777169259,0.08649540923558444,0.86875
60,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,sigmoid,recall_constrained,0.33499999999999996,26,,yes,0.710594315245478,0.975177304964539,0.9032815198618307,0.9392294124131848,0.8221225710014948,0.9910398216538663,0.9670100028724377,0.042798911285677865,0.9173611111111111,0.7049180327868853,0.9148936170212766,0.9067357512953368,0.9108146841583067,0.7962962962962963,0.94658802778084,0.7001638078881781,0.07240505310489445,0.9083333333333333,0.7100160019259656,0.02841472825487812,0.7917349904456055,0.6307692307692307,0.8723404255319149,0.8756476683937824,0.8739940469628487,0.7321428571428571,0.9294179252563113,0.6584880777169259,0.08649540923558444,0.875
61,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,isotonic,default_0_5,0.5,26,,yes,0.732620320855615,0.9716312056737588,0.9136442141623489,0.9426377099180538,0.8353658536585366,0.9779164982422617,0.8705892617515102,0.05428725779559142,0.925,0.7049180327868853,0.9148936170212766,0.9067357512953368,0.9108146841583067,0.7962962962962963,0.9513559695733658,0.7232212587628518,0.06474206349273225,0.9083333333333333,0.7145067184519902,0.03182302575974716,0.71705256051277,0.624,0.8297872340425532,0.8782383419689119,0.8540127880057325,0.7123287671232876,0.917842575239775,0.6166536694383596,0.08623619623568138,0.86875
62,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,isotonic,balanced,0.20499999999999996,26,,yes,0.6357466063348416,0.9964539007092199,0.8609671848013817,0.9287105427553008,0.7762430939226519,0.9779164982422617,0.8705892617515102,0.05428725779559142,0.8875,0.6666666666666666,0.9574468085106383,0.883419689119171,0.9204332488149047,0.7860262008733624,0.9513559695733658,0.7232212587628518,0.06474206349273225,0.8979166666666667,0.7076536052159705,0.008277293940396113,0.8610388858587206,0.5972222222222222,0.9148936170212766,0.8497409326424871,0.8823172748318818,0.7226890756302521,0.917842575239775,0.6166536694383596,0.08623619623568138,0.8625
63,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,isotonic,precision_oriented,0.5049999999999999,26,,yes,0.7520661157024794,0.9680851063829787,0.9222797927461139,0.9451824495645463,0.8465116279069768,0.9779164982422617,0.8705892617515102,0.05428725779559142,0.93125,0.7155172413793104,0.8829787234042553,0.9145077720207254,0.8987432477124904,0.7904761904761904,0.9513559695733658,0.7232212587628518,0.06474206349273225,0.9083333333333333,0.7114884736928776,0.04643920185205597,0.763134613653468,0.6209677419354839,0.8191489361702128,0.8782383419689119,0.8486936390695623,0.7064220183486238,0.917842575239775,0.6166536694383596,0.08623619623568138,0.8666666666666667
64,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,isotonic,recall_guard,0.29,26,,yes,0.6619385342789598,0.9929078014184397,0.8765112262521589,0.9347095138352993,0.7943262411347518,0.9779164982422617,0.8705892617515102,0.05428725779559142,0.8993055555555556,0.6875,0.9361702127659575,0.8963730569948186,0.9162716348803881,0.7927927927927928,0.9513559695733658,0.7232212587628518,0.06474206349273225,0.9041666666666667,0.7120476448293908,0.018437878954911224,0.8194659853443971,0.6086956521739131,0.8936170212765957,0.8601036269430051,0.8768603241098004,0.7241379310344828,0.917842575239775,0.6166536694383596,0.08623619623568138,0.8666666666666667
65,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,isotonic,precision_min_recall,0.5049999999999999,26,,yes,0.7520661157024794,0.9680851063829787,0.9222797927461139,0.9451824495645463,0.8465116279069768,0.9779164982422617,0.8705892617515102,0.05428725779559142,0.93125,0.7155172413793104,0.8829787234042553,0.9145077720207254,0.8987432477124904,0.7904761904761904,0.9513559695733658,0.7232212587628518,0.06474206349273225,0.9083333333333333,0.7114884736928776,0.04643920185205597,0.7590007226929689,0.6209677419354839,0.8191489361702128,0.8782383419689119,0.8486936390695623,0.7064220183486238,0.917842575239775,0.6166536694383596,0.08623619623568138,0.8666666666666667
66,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261101,isotonic,recall_constrained,0.33499999999999996,26,,yes,0.7087628865979382,0.975177304964539,0.9024179620034543,0.9387976334839967,0.8208955223880597,0.9779164982422617,0.8705892617515102,0.05428725779559142,0.9166666666666666,0.7049180327868853,0.9148936170212766,0.9067357512953368,0.9108146841583067,0.7962962962962963,0.9513559695733658,0.7232212587628518,0.06474206349273225,0.9083333333333333,0.7148139245667148,0.02798294932569001,0.7940407355330729,0.6307692307692307,0.8723404255319149,0.8756476683937824,0.8739940469628487,0.7321428571428571,0.917842575239775,0.6166536694383596,0.08623619623568138,0.875
67,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261119,none,default_0_5,0.5,26,,yes,0.6875,0.975177304964539,0.8920552677029361,0.9336162863337376,0.8064516129032258,0.9917410796310586,0.9704627625917694,0.05121860571976603,0.9083333333333333,0.6771653543307087,0.9148936170212766,0.8937823834196891,0.9043380002204828,0.7782805429864253,0.9439146731341639,0.6825542718560034,0.07288870517682448,0.8979166666666667,0.6940830331182013,0.02927828611325478,0.6964252960072617,0.6165413533834586,0.8723404255319149,0.8678756476683938,0.8701080366001543,0.7224669603524229,0.9317329952596185,0.6748863715340236,0.08822657245782445,0.86875
68,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261119,none,balanced,0.36499999999999994,26,,yes,0.6380090497737556,1.0,0.8618307426597582,0.9309153713298791,0.7790055248618785,0.9917410796310586,0.9704627625917694,0.05121860571976603,0.8888888888888888,0.6666666666666666,0.9574468085106383,0.883419689119171,0.9204332488149047,0.7860262008733624,0.9439146731341639,0.6825542718560034,0.07288870517682448,0.8979166666666667,0.6995054299520443,0.010482122514974379,0.8610388858587206,0.5972222222222222,0.9148936170212766,0.8497409326424871,0.8823172748318818,0.7226890756302521,0.9317329952596185,0.6748863715340236,0.08822657245782445,0.8625
69,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261119,none,precision_oriented,0.5249999999999999,26,,yes,0.7061855670103093,0.9716312056737588,0.9015544041450777,0.9365928049094183,0.817910447761194,0.9917410796310586,0.9704627625917694,0.05121860571976603,0.9152777777777777,0.7024793388429752,0.9042553191489362,0.9067357512953368,0.9054955352221365,0.7906976744186046,0.9439146731341639,0.6825542718560034,0.07288870517682448,0.90625,0.7032770868503486,0.03109726968728177,0.7527981288987287,0.625,0.851063829787234,0.8756476683937824,0.8633557490905082,0.7207207207207207,0.9317329952596185,0.6748863715340236,0.08822657245782445,0.8708333333333333
70,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261119,none,recall_guard,0.36499999999999994,26,,yes,0.6380090497737556,1.0,0.8618307426597582,0.9309153713298791,0.7790055248618785,0.9917410796310586,0.9704627625917694,0.05121860571976603,0.8888888888888888,0.6666666666666666,0.9574468085106383,0.883419689119171,0.9204332488149047,0.7860262008733624,0.9439146731341639,0.6825542718560034,0.07288870517682448,0.8979166666666667,0.6995054299520443,0.010482122514974379,0.8153354261566677,0.5972222222222222,0.9148936170212766,0.8497409326424871,0.8823172748318818,0.7226890756302521,0.9317329952596185,0.6748863715340236,0.08822657245782445,0.8625
71,stage2,caregiver_1_3,caregiver,adhd,engineered_compact,rf_regularized,20261119,none,precision_min_recall,0.5249999999999999,26,,yes,0.7061855670103093,0.9716312056737588,0.9015544041450777,0.9365928049094183,0.817910447761194,0.9917410796310586,0.9704627625917694,0.05121860571976603,0.9152777777777777,0.7024793388429752,0.9042553191489362,0.9067357512953368,0.9054955352221365,0.7906976744186046,0.9439146731341639,0.6825542718560034,0.07288870517682448,0.90625,0.7032770868503486,0.03109726968728177,0.7491115019894207,0.625,0.851063829787234,0.8756476683937824,0.8633557490905082,0.7207207207207207,0.9317329952596185,0.6748863715340236,0.08822657245782445,0.8708333333333333
