domain,role,mode,active_model_id,feature,permutation_ba_drop_mean,permutation_ba_drop_max
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_06_hopelessness,0.007353842382644915,0.013451403358254677
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_06_fatigue_or_low_energy,0.021341463414634165,0.024390243902439046
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_08_concentration_or_decision_difficulty,0.004841279568574608,0.01093884054418437
elimination,caregiver,caregiver_1_3,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_distress_impairment,0.3573418404025881,0.3621495327102804
elimination,caregiver,caregiver_1_3,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_event_frequency_per_week,0.39099568655643424,0.4017792954708843
elimination,caregiver,caregiver_1_3,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_duration_months_consecutive,0.3519500359453631,0.3525341480948958
elimination,caregiver,caregiver_1_3,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_event_frequency_per_month,0.0,0.0
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_duration_months_consecutive,0.3867721063982746,0.3921639108554996
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_distress_impairment,0.3679906542056075,0.3776060388209921
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_nocturnal,0.07485621854780738,0.08447160316319202
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_primary_course,0.033653846153846145,0.038461538461538436
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_event_frequency_per_month,0.0,0.0
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_duration_months_consecutive,0.0,0.0
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_constipation_present,0.0,0.0
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_duration_months_consecutive,0.36170021567217825,0.3863227893601725
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_primary_course,0.04587526959022281,0.0506829618979151
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_nocturnal,0.08011322789360176,0.08914450035945365
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_event_frequency_per_month,0.029430265995686544,0.030014378145219234
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_duration_months_consecutive,0.028846153846153855,0.028846153846153855
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_diurnal,0.018062544931703783,0.018062544931703783
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_secondary_course,0.009615384615384692,0.009615384615384692
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_visible_deposition_pattern,0.028846153846153855,0.028846153846153855
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_constipation_present,0.0,0.0
elimination,psychologist,psychologist_1_3,elimination__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_duration_months_consecutive,0.4301761322789361,0.4409597411933861
elimination,psychologist,psychologist_1_3,elimination__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_primary_course,0.0,0.0
elimination,psychologist,psychologist_1_3,elimination__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_nocturnal,0.0,0.0
elimination,psychologist,psychologist_1_3,elimination__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_event_frequency_per_month,0.027677929547088476,0.027677929547088476
elimination,psychologist,psychologist_1_3,elimination__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_duration_months_consecutive,0.027677929547088476,0.027677929547088476
elimination,psychologist,psychologist_2_3,elimination__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_duration_months_consecutive,0.3815150970524803,0.3863227893601726
elimination,psychologist,psychologist_2_3,elimination__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_nocturnal,0.26950035945363054,0.28028396836808056
elimination,psychologist,psychologist_2_3,elimination__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_primary_course,0.0,0.0
elimination,psychologist,psychologist_2_3,elimination__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_event_frequency_per_month,0.028846153846153966,0.028846153846153966
elimination,psychologist,psychologist_2_3,elimination__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_duration_months_consecutive,0.028846153846153966,0.028846153846153966
elimination,psychologist,psychologist_2_3,elimination__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_diurnal,0.04223580158159601,0.04223580158159601
elimination,psychologist,psychologist_2_3,elimination__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_constipation_present,0.0,0.0
elimination,psychologist,psychologist_2_3,elimination__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_not_due_substance_medical,0.010783608914450182,0.010783608914450182
elimination,psychologist,psychologist_2_3,elimination__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_not_due_substance_medical,0.00116822429906549,0.00116822429906549
elimination,psychologist,psychologist_full,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_duration_months_consecutive,0.34669302659956863,0.36592379583033785
elimination,psychologist,psychologist_full,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_primary_course,0.0,0.0
elimination,psychologist,psychologist_full,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_nocturnal,0.05360352264557877,0.06263479511143066
elimination,psychologist,psychologist_full,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_event_frequency_per_month,0.022870237239396185,0.027677929547088476
elimination,psychologist,psychologist_full,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_diurnal,0.009615384615384692,0.009615384615384692
elimination,psychologist,psychologist_full,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_duration_months_consecutive,0.027677929547088476,0.027677929547088476
elimination,psychologist,psychologist_full,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_visible_deposition_pattern,0.008447160316319313,0.008447160316319313
elimination,psychologist,psychologist_full,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_secondary_course,0.0,0.0
elimination,psychologist,psychologist_full,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_constipation_present,-0.001168224299065379,-0.001168224299065379
elimination,psychologist,psychologist_full,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_not_due_substance_medical,0.00116822429906549,0.00116822429906549
elimination,psychologist,psychologist_full,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_overflow_incontinence,0.0,0.0
elimination,psychologist,psychologist_full,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_not_due_substance_medical,0.0,0.0
