low_threshold,high_threshold,coverage,uncertain_rate,confident_positive_n,confident_negative_n,uncertain_n,precision_high,npv_low,recall_effective,specificity_effective
0.14473684210526316,0.7745534736842106,0.8531468531468531,0.14685314685314685,23,221,42,0.9565217391304348,0.9819004524886877,0.5238095238095238,0.889344262295082
0.12105263157894737,0.7745534736842106,0.8286713286713286,0.17132867132867133,23,214,49,0.9565217391304348,0.9813084112149533,0.5238095238095238,0.860655737704918
0.09736842105263158,0.7745534736842106,0.8076923076923077,0.19230769230769232,23,208,55,0.9565217391304348,0.9807692307692307,0.5238095238095238,0.8360655737704918
0.0736842105263158,0.7745534736842106,0.7832167832167832,0.21678321678321677,23,201,62,0.9565217391304348,0.9900497512437811,0.5238095238095238,0.8155737704918032
0.05,0.7745534736842106,0.7622377622377622,0.23776223776223776,23,195,68,0.9565217391304348,0.9897435897435898,0.5238095238095238,0.7909836065573771
0.5,0.7870853684210526,0.9230769230769231,0.07692307692307693,20,244,22,0.95,0.9672131147540983,0.4523809523809524,0.9672131147540983
0.4763157894736842,0.7870853684210526,0.9125874125874126,0.08741258741258741,20,241,25,0.95,0.966804979253112,0.4523809523809524,0.9549180327868853
0.42894736842105263,0.7870853684210526,0.9055944055944056,0.0944055944055944,20,239,27,0.95,0.9707112970711297,0.4523809523809524,0.9508196721311475
0.45263157894736844,0.7870853684210526,0.9055944055944056,0.0944055944055944,20,239,27,0.95,0.9707112970711297,0.4523809523809524,0.9508196721311475
0.4052631578947368,0.7870853684210526,0.9020979020979021,0.0979020979020979,20,238,28,0.95,0.9705882352941176,0.4523809523809524,0.9467213114754098
0.35789473684210527,0.7870853684210526,0.8986013986013986,0.10139860139860139,20,237,29,0.95,0.9704641350210971,0.4523809523809524,0.9426229508196722
0.3815789473684211,0.7870853684210526,0.8986013986013986,0.10139860139860139,20,237,29,0.95,0.9704641350210971,0.4523809523809524,0.9426229508196722
0.33421052631578946,0.7870853684210526,0.8916083916083916,0.10839160839160839,20,235,31,0.95,0.9744680851063829,0.4523809523809524,0.9385245901639344
0.3105263157894737,0.7870853684210526,0.8881118881118881,0.11188811188811189,20,234,32,0.95,0.9743589743589743,0.4523809523809524,0.9344262295081968
0.2868421052631579,0.7870853684210526,0.8846153846153846,0.11538461538461539,20,233,33,0.95,0.9742489270386266,0.4523809523809524,0.930327868852459
0.2631578947368421,0.7870853684210526,0.8776223776223776,0.12237762237762238,20,231,35,0.95,0.974025974025974,0.4523809523809524,0.9221311475409836
0.23947368421052634,0.7870853684210526,0.8741258741258742,0.1258741258741259,20,230,36,0.95,0.9739130434782609,0.4523809523809524,0.9180327868852459
0.21578947368421053,0.7870853684210526,0.8636363636363636,0.13636363636363635,20,227,39,0.95,0.9779735682819384,0.4523809523809524,0.9098360655737705
