mode,route,variant,domain,feature,optional_self_report,mapping_layer
psychologist,P,professional_full_coverage,anxiety,scared_p_39,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_40,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_41,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_generalized_anxiety,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_panic_somatic,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_possible_anxiety_disorder_cut25,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_school_avoidance,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_separation_anxiety,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_social_anxiety,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_total,yes,no
psychologist,P,professional_full_coverage,anxiety,has_scared_sr,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_01,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_02,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_03,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_04,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_05,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_06,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_07,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_08,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_09,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_10,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_11,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_12,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_13,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_14,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_15,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_16,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_17,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_18,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_19,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_20,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_21,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_22,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_23,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_24,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_25,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_26,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_27,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_28,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_29,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_30,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_31,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_32,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_33,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_34,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_35,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_36,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_37,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_38,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_39,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_40,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_41,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_generalized_anxiety,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_panic_somatic,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_possible_anxiety_disorder_cut25,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_school_avoidance,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_separation_anxiety,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_social_anxiety,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_sr_total,yes,no
psychologist,P,professional_full_coverage,anxiety,has_cbcl,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_001,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_002,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_003,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_004,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_005,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_006,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_007,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_008,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_009,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_010,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_011,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_012,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_013,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_014,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_015,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_016,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_017,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_018,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_019,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_020,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_021,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_022,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_023,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_024,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_025,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_026,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_027,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_028,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_029,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_030,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_031,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_032,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_033,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_034,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_035,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_036,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_037,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_038,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_039,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_040,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_041,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_042,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_043,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_044,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_045,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_046,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_047,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_048,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_049,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_050,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_051,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_052,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_053,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_054,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_055,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_056,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_057,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_058,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_059,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_060,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_061,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_062,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_063,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_064,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_065,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_066,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_067,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_068,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_069,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_070,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_071,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_072,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_073,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_074,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_075,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_076,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_077,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_078,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_079,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_080,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_081,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_082,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_083,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_084,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_085,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_086,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_087,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_088,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_089,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_090,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_091,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_092,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_093,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_094,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_095,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_096,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_097,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_098,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_099,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_100,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_101,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_102,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_103,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_104,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_105,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_106,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_107,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_108,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_109,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_110,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_111,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_112,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_113,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_114,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_115,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_116,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_117,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_118,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_aggressive_behavior_proxy,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_anxious_depressed_proxy,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_attention_problems_proxy,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_externalizing_proxy,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_internalizing_proxy,yes,no
psychologist,P,professional_full_coverage,anxiety,cbcl_rule_breaking_proxy,yes,no
psychologist,P,professional_full_coverage,anxiety,has_sdq,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_01,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_02,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_03,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_04,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_05,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_06,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_07,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_08,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_09,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_10,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_11,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_12,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_13,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_14,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_15,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_16,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_17,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_18,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_19,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_20,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_21,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_22,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_23,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_24,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_25,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_conduct_problems,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_emotional_symptoms,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_hyperactivity_inattention,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_impact,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_peer_problems,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_prosocial_behavior,yes,no
psychologist,P,professional_full_coverage,anxiety,sdq_total_difficulties,yes,no
psychologist,P,professional_full_coverage,depression,cbcl_internalizing_proxy,yes,no
psychologist,P,professional_full_coverage,depression,cbcl_anxious_depressed_proxy,yes,no
psychologist,P,professional_full_coverage,depression,mfq_p_total,yes,no
psychologist,P,professional_full_coverage,depression,sdq_total_difficulties,yes,no
psychologist,P,professional_full_coverage,depression,sdq_peer_problems,yes,no
psychologist,P,professional_full_coverage,depression,sdq_emotional_symptoms,yes,no
psychologist,P,professional_full_coverage,depression,sdq_hyperactivity_inattention,yes,no
psychologist,P,professional_full_coverage,depression,sdq_conduct_problems,yes,no
psychologist,P,professional_full_coverage,depression,sdq_prosocial_behavior,yes,no
psychologist,P,professional_full_coverage,depression,sdq_impact,yes,no
psychologist,P,professional_full_coverage,depression,cbcl_attention_problems_proxy,yes,no
psychologist,P,professional_full_coverage,depression,cbcl_externalizing_proxy,yes,no
psychologist,P,professional_full_coverage,depression,cbcl_aggressive_behavior_proxy,yes,no
psychologist,P,professional_full_coverage,depression,cbcl_rule_breaking_proxy,yes,no
psychologist,P,professional_full_coverage,depression,age_years,yes,no
psychologist,P,professional_full_coverage,depression,has_cbcl,yes,no
psychologist,P,professional_full_coverage,depression,has_sdq,yes,no
psychologist,P,professional_full_coverage,depression,sex_assigned_at_birth,yes,no
psychologist,P,professional_structured_coverage,adhd,age_years,yes,no
psychologist,P,professional_structured_coverage,adhd,cbcl_aggressive_behavior_proxy,yes,no
psychologist,P,professional_structured_coverage,adhd,cbcl_anxious_depressed_proxy,yes,no
psychologist,P,professional_structured_coverage,adhd,cbcl_attention_problems_proxy,yes,no
psychologist,P,professional_structured_coverage,adhd,cbcl_externalizing_proxy,yes,no
psychologist,P,professional_structured_coverage,adhd,cbcl_internalizing_proxy,yes,no
psychologist,P,professional_structured_coverage,adhd,cbcl_rule_breaking_proxy,yes,no
psychologist,P,professional_structured_coverage,adhd,conners_cognitive_problems,yes,no
psychologist,P,professional_structured_coverage,adhd,conners_conduct_problems,yes,no
psychologist,P,professional_structured_coverage,adhd,conners_hyperactivity,yes,no
psychologist,P,professional_structured_coverage,adhd,conners_total,yes,no
psychologist,P,professional_structured_coverage,adhd,has_cbcl,yes,no
psychologist,P,professional_structured_coverage,adhd,has_conners,yes,no
psychologist,P,professional_structured_coverage,adhd,has_sdq,yes,no
psychologist,P,professional_structured_coverage,adhd,has_swan,yes,no
psychologist,P,professional_structured_coverage,adhd,has_ysr,yes,no
psychologist,P,professional_structured_coverage,adhd,release,yes,no
psychologist,P,professional_structured_coverage,adhd,sdq_conduct_problems,yes,no
psychologist,P,professional_structured_coverage,adhd,sdq_emotional_symptoms,yes,no
psychologist,P,professional_structured_coverage,adhd,sdq_hyperactivity_inattention,yes,no
psychologist,P,professional_structured_coverage,adhd,sdq_impact,yes,no
psychologist,P,professional_structured_coverage,adhd,sdq_peer_problems,yes,no
psychologist,P,professional_structured_coverage,adhd,sdq_prosocial_behavior,yes,no
psychologist,P,professional_structured_coverage,adhd,sdq_total_difficulties,yes,no
psychologist,P,professional_structured_coverage,adhd,sex_assigned_at_birth,yes,no
psychologist,P,professional_structured_coverage,adhd,site,yes,no
psychologist,P,professional_structured_coverage,adhd,swan_hyperactive_impulsive_total,yes,no
psychologist,P,professional_structured_coverage,adhd,swan_inattention_total,yes,no
psychologist,P,professional_structured_coverage,adhd,swan_total,yes,no
psychologist,P,professional_structured_coverage,adhd,ysr_aggressive_behavior_proxy,yes,no
psychologist,P,professional_structured_coverage,adhd,ysr_anxious_depressed_proxy,yes,no
psychologist,P,professional_structured_coverage,adhd,ysr_attention_problems_proxy,yes,no
psychologist,P,professional_structured_coverage,adhd,ysr_externalizing_proxy,yes,no
psychologist,P,professional_structured_coverage,adhd,ysr_internalizing_proxy,yes,no
psychologist,P,professional_structured_coverage,adhd,ysr_rule_breaking_proxy,yes,no
psychologist,P,professional_structured_coverage,conduct,age_years,yes,no
psychologist,P,professional_structured_coverage,conduct,ari_p_symptom_total,yes,no
psychologist,P,professional_structured_coverage,conduct,ari_sr_symptom_total,yes,no
psychologist,P,professional_structured_coverage,conduct,cbcl_aggressive_behavior_proxy,yes,no
psychologist,P,professional_structured_coverage,conduct,cbcl_anxious_depressed_proxy,yes,no
psychologist,P,professional_structured_coverage,conduct,cbcl_attention_problems_proxy,yes,no
psychologist,P,professional_structured_coverage,conduct,cbcl_externalizing_proxy,yes,no
psychologist,P,professional_structured_coverage,conduct,cbcl_internalizing_proxy,yes,no
psychologist,P,professional_structured_coverage,conduct,cbcl_rule_breaking_proxy,yes,no
psychologist,P,professional_structured_coverage,conduct,has_ari_p,yes,no
psychologist,P,professional_structured_coverage,conduct,has_ari_sr,yes,no
psychologist,P,professional_structured_coverage,conduct,has_cbcl,yes,no
psychologist,P,professional_structured_coverage,conduct,has_icut,yes,no
psychologist,P,professional_structured_coverage,conduct,has_sdq,yes,no
psychologist,P,professional_structured_coverage,conduct,icut_total,yes,no
psychologist,P,professional_structured_coverage,conduct,release,yes,no
psychologist,P,professional_structured_coverage,conduct,sdq_conduct_problems,yes,no
psychologist,P,professional_structured_coverage,conduct,sdq_emotional_symptoms,yes,no
psychologist,P,professional_structured_coverage,conduct,sdq_hyperactivity_inattention,yes,no
psychologist,P,professional_structured_coverage,conduct,sdq_impact,yes,no
psychologist,P,professional_structured_coverage,conduct,sdq_total_difficulties,yes,no
psychologist,P,professional_structured_coverage,conduct,sex_assigned_at_birth,yes,no
psychologist,P,professional_structured_coverage,conduct,site,yes,no
psychologist,P,professional_structured_coverage,elimination,age_years,yes,no
psychologist,P,professional_structured_coverage,elimination,cbcl_aggressive_behavior_proxy,yes,no
psychologist,P,professional_structured_coverage,elimination,cbcl_anxious_depressed_proxy,yes,no
psychologist,P,professional_structured_coverage,elimination,cbcl_attention_problems_proxy,yes,no
psychologist,P,professional_structured_coverage,elimination,cbcl_externalizing_proxy,yes,no
psychologist,P,professional_structured_coverage,elimination,cbcl_internalizing_proxy,yes,no
psychologist,P,professional_structured_coverage,elimination,cbcl_rule_breaking_proxy,yes,no
psychologist,P,professional_structured_coverage,elimination,has_cbcl,yes,no
psychologist,P,professional_structured_coverage,elimination,has_sdq,yes,no
psychologist,P,professional_structured_coverage,elimination,release,yes,no
psychologist,P,professional_structured_coverage,elimination,sdq_conduct_problems,yes,no
psychologist,P,professional_structured_coverage,elimination,sdq_emotional_symptoms,yes,no
psychologist,P,professional_structured_coverage,elimination,sdq_hyperactivity_inattention,yes,no
psychologist,P,professional_structured_coverage,elimination,sdq_impact,yes,no
psychologist,P,professional_structured_coverage,elimination,sdq_total_difficulties,yes,no
psychologist,P,professional_structured_coverage,elimination,sex_assigned_at_birth,yes,no
psychologist,P,professional_structured_coverage,elimination,site,yes,no
psychologist,P,professional_structured_coverage,anxiety,age_years,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_001,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_002,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_003,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_004,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_005,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_006,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_007,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_008,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_009,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_010,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_011,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_012,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_013,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_014,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_015,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_016,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_017,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_018,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_019,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_020,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_021,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_022,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_023,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_024,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_025,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_026,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_027,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_028,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_029,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_030,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_031,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_032,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_033,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_034,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_035,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_036,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_037,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_038,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_039,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_040,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_041,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_042,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_043,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_044,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_045,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_046,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_047,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_048,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_049,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_050,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_051,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_052,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_053,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_054,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_055,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_056,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_057,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_058,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_059,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_060,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_061,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_062,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_063,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_064,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_065,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_066,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_067,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_068,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_069,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_070,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_071,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_072,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_073,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_074,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_075,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_076,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_077,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_078,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_079,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_080,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_081,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_082,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_083,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_084,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_085,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_086,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_087,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_088,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_089,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_090,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_091,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_092,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_093,yes,no
psychologist,P,professional_structured_coverage,anxiety,cbcl_094,yes,no
