domain,mode,role,active_model_id,source_campaign,model_family,feature_set_id,config_id,calibration,threshold_policy,threshold,seed,n_features,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,feature_list_pipe,source_file,guard_ok,blacklisted_exact_id,non_degenerate,fallback_accepted_candidate,fallback_rejection_reason
elimination,caregiver_full,,,rebuild_v2,rf,engineered_compact,,isotonic,precision_min_recall,0.5049999999999999,,,0.9615384615384616,0.9615384615384616,0.9953271028037384,0.9784327821711,0.9615384615384616,0.997214234363767,0.9582613967229352,0.0081337265474628,,data\hybrid_operational_freeze_v1\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
elimination,psychologist_1_3,,,boosted_v3,extra_trees,boosted_eng_full,,none,balanced,0.4299999999999999,,,0.9019607843137256,0.9019607843137256,0.9883449883449884,0.9451528863293568,0.9019607843137256,0.9965720553955848,0.9724347146967124,0.0210442838541666,,data\hybrid_operational_freeze_v1\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
elimination,psychologist_2_3,,,rebuild_v2,rf,engineered_pruned,,isotonic,precision_min_recall,0.5049999999999999,,,0.9615384615384616,0.9615384615384616,0.9953271028037384,0.9784327821711,0.9615384615384616,0.997191768511862,0.957704540598432,0.0082233824203011,,data\hybrid_operational_freeze_v1\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
elimination,psychologist_full,,,rebuild_v2,rf,engineered_compact,,isotonic,precision_min_recall,0.5049999999999999,,,0.9433962264150944,0.9615384615384616,0.9929906542056076,0.9772645578720344,0.9523809523809524,0.998090402588066,0.9734743104312084,0.009137193084548,,data\hybrid_operational_freeze_v1\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
adhd,caregiver_1_3,,,rebuild_v2,rf,engineered_full,,isotonic,default_0_5,0.5,,,0.6212121212121212,0.8723404255319149,0.8704663212435233,0.8714033733877191,0.7256637168141593,0.9276402822180576,0.6319179403335605,0.0868278728044155,,data\hybrid_operational_freeze_v1\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,caregiver_2_3,,,rebuild_v2,rf,engineered_compact,,isotonic,default_0_5,0.5,,,0.7017543859649122,0.851063829787234,0.911917098445596,0.881490464116415,0.7692307692307693,0.9492613824275162,0.7044217957677258,0.072567246649348,,data\hybrid_operational_freeze_v1\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,psychologist_1_3,,,rebuild_v2,rf,engineered_compact,,isotonic,balanced,0.18,,,0.6148148148148148,0.8829787234042553,0.8652849740932642,0.8741318487487597,0.7248908296943232,0.9259453202513506,0.6375451264670481,0.0841732751976726,,data\hybrid_operational_freeze_v1\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,psychologist_2_3,,,rebuild_v2,rf,engineered_pruned,,isotonic,precision_min_recall,0.5049999999999999,,,0.7289719626168224,0.8297872340425532,0.9248704663212436,0.8773288501818983,0.7761194029850746,0.9539604233270864,0.7337389775224177,0.0680043361765456,,data\hybrid_operational_freeze_v1\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
depression,caregiver_1_3,,,rebuild_v2,rf,precision_oriented_subset,,none,recall_constrained,0.5299999999999999,,,0.8059701492537313,0.6585365853658537,0.9673366834170856,0.8129366343914696,0.7248322147651006,0.958282264983454,0.764765007527117,0.0600670985657974,,data\hybrid_operational_freeze_v1\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
depression,caregiver_2_3,,,rebuild_v2,rf,full_eligible,,isotonic,recall_constrained,0.2149999999999999,,,0.8313253012048193,0.8414634146341463,0.964824120603015,0.9031437676185808,0.8363636363636363,0.9573630346856232,0.8434143874736915,0.0454553863622029,,data\hybrid_operational_freeze_v1\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
depression,psychologist_1_3,,,rebuild_v2,rf,stability_pruned_subset,,isotonic,default_0_5,0.5,,,0.7974683544303798,0.7682926829268293,0.9597989949748744,0.8640458389508519,0.782608695652174,0.9483852187768108,0.7681311253035743,0.0565304346753685,,data\hybrid_operational_freeze_v1\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
depression,psychologist_2_3,,,rebuild_v2,rf,full_eligible,,isotonic,recall_constrained,0.5049999999999999,,,0.8271604938271605,0.8170731707317073,0.964824120603015,0.8909486456673612,0.8220858895705522,0.9556777791396004,0.8330408560571644,0.0479028069363223,,data\hybrid_operational_freeze_v1\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,caregiver_1_3,,,rebuild_v2,rf,engineered_full,,isotonic,default_0_5,0.5,,,0.6212121212121212,0.8723404255319149,0.8704663212435233,0.8714033733877191,0.7256637168141593,0.9276402822180576,0.6319179403335605,0.0868278728044155,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,caregiver_2_3,,,rebuild_v2,rf,engineered_compact,,isotonic,default_0_5,0.5,,,0.7017543859649122,0.851063829787234,0.911917098445596,0.881490464116415,0.7692307692307693,0.9492613824275162,0.7044217957677258,0.072567246649348,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,psychologist_1_3,,,rebuild_v2,rf,engineered_compact,,isotonic,balanced,0.18,,,0.6148148148148148,0.8829787234042553,0.8652849740932642,0.8741318487487597,0.7248908296943232,0.9259453202513506,0.6375451264670481,0.0841732751976726,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,psychologist_2_3,,,rebuild_v2,rf,engineered_pruned,,isotonic,precision_min_recall,0.5049999999999999,,,0.7289719626168224,0.8297872340425532,0.9248704663212436,0.8773288501818983,0.7761194029850746,0.9539604233270864,0.7337389775224177,0.0680043361765456,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,True,False,False,no,degenerate_or_too_few_features
anxiety,psychologist_1_3,,,rebuild_v2,rf,engineered_full,,isotonic,precision_min_recall,0.61,,,0.953846153846154,0.7209302325581395,0.9923857868020304,0.856658009680085,0.8211920529801324,0.9836058316609608,0.9167286511795306,0.0355709159204354,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
anxiety,psychologist_full,,,rebuild_v2,rf,precision_oriented_subset,,isotonic,default_0_5,0.5,,,0.9156626506024096,0.8837209302325582,0.9822335025380712,0.9329772163853146,0.8994082840236687,0.9911610199504192,0.9442183163908962,0.026760853373639,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
conduct,caregiver_2_3,,,conduct_honest_retrain_v1,rf,engineered_compact_no_shortcuts_v1,,none,precision_min_recall,0.6849999999999999,,,0.9280575539568344,0.80625,0.96875,0.8875,0.862876254180602,0.975859375,0.9476529887411712,0.0598134006093339,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,True,False,False,no,degenerate_or_too_few_features
depression,caregiver_1_3,,,rebuild_v2,rf,precision_oriented_subset,,none,recall_constrained,0.5299999999999999,,,0.8059701492537313,0.6585365853658537,0.9673366834170856,0.8129366343914696,0.7248322147651006,0.958282264983454,0.764765007527117,0.0600670985657974,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,True,False,False,no,degenerate_or_too_few_features
depression,caregiver_2_3,,,rebuild_v2,rf,full_eligible,,isotonic,recall_constrained,0.2149999999999999,,,0.8313253012048193,0.8414634146341463,0.964824120603015,0.9031437676185808,0.8363636363636363,0.9573630346856232,0.8434143874736915,0.0454553863622029,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,True,False,False,no,degenerate_or_too_few_features
depression,psychologist_1_3,,,rebuild_v2,rf,stability_pruned_subset,,isotonic,default_0_5,0.5,,,0.7974683544303798,0.7682926829268293,0.9597989949748744,0.8640458389508519,0.782608695652174,0.9483852187768108,0.7681311253035743,0.0565304346753685,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,True,False,False,no,degenerate_or_too_few_features
depression,psychologist_2_3,,,rebuild_v2,rf,full_eligible,,isotonic,recall_constrained,0.5049999999999999,,,0.8271604938271605,0.8170731707317073,0.964824120603015,0.8909486456673612,0.8220858895705522,0.9556777791396004,0.8330408560571644,0.0479028069363223,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,True,False,False,no,degenerate_or_too_few_features
elimination,caregiver_1_3,,,boosted_v3,extra_trees,boosted_eng_full,,none,balanced,0.4399999999999999,,,0.8679245283018868,0.9019607843137256,0.9836829836829836,0.9428218839983546,0.8846153846153846,0.9967777320718496,0.9700376570280697,0.0204136197916666,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
elimination,caregiver_2_3,,,rebuild_v2,rf,engineered_compact,,isotonic,balanced,0.2049999999999999,,,0.925925925925926,0.9615384615384616,0.9906542056074766,0.9760963335729692,0.9433962264150944,0.9970794392523366,0.955947602524266,0.010039232809337,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
elimination,caregiver_full,,,rebuild_v2,rf,engineered_compact,,isotonic,precision_min_recall,0.5049999999999999,,,0.9615384615384616,0.9615384615384616,0.9953271028037384,0.9784327821711,0.9615384615384616,0.997214234363767,0.9582613967229352,0.0081337265474628,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
elimination,psychologist_1_3,,,boosted_v3,extra_trees,boosted_eng_full,,none,balanced,0.4299999999999999,,,0.9019607843137256,0.9019607843137256,0.9883449883449884,0.9451528863293568,0.9019607843137256,0.9965720553955848,0.9724347146967124,0.0210442838541666,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
elimination,psychologist_2_3,,,rebuild_v2,rf,engineered_pruned,,isotonic,precision_min_recall,0.5049999999999999,,,0.9615384615384616,0.9615384615384616,0.9953271028037384,0.9784327821711,0.9615384615384616,0.997191768511862,0.957704540598432,0.0082233824203011,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
elimination,psychologist_full,,,rebuild_v2,rf,engineered_compact,,isotonic,precision_min_recall,0.5049999999999999,,,0.9433962264150944,0.9615384615384616,0.9929906542056076,0.9772645578720344,0.9523809523809524,0.998090402588066,0.9734743104312084,0.009137193084548,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
adhd,caregiver_1_3,,,rebuild_v2,rf,engineered_full,,isotonic,default_0_5,0.5,,,0.6212121212121212,0.8723404255319149,0.8704663212435233,0.8714033733877191,0.7256637168141593,0.9276402822180576,0.6319179403335605,0.0868278728044155,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,caregiver_2_3,,,rebuild_v2,rf,engineered_compact,,isotonic,default_0_5,0.5,,,0.7017543859649122,0.851063829787234,0.911917098445596,0.881490464116415,0.7692307692307693,0.9492613824275162,0.7044217957677258,0.072567246649348,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,psychologist_1_3,,,rebuild_v2,rf,engineered_compact,,isotonic,balanced,0.18,,,0.6148148148148148,0.8829787234042553,0.8652849740932642,0.8741318487487597,0.7248908296943232,0.9259453202513506,0.6375451264670481,0.0841732751976726,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,psychologist_2_3,,,rebuild_v2,rf,engineered_pruned,,isotonic,precision_min_recall,0.5049999999999999,,,0.7289719626168224,0.8297872340425532,0.9248704663212436,0.8773288501818983,0.7761194029850746,0.9539604233270864,0.7337389775224177,0.0680043361765456,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
depression,caregiver_1_3,,,rebuild_v2,rf,precision_oriented_subset,,none,recall_constrained,0.5299999999999999,,,0.8059701492537313,0.6585365853658537,0.9673366834170856,0.8129366343914696,0.7248322147651006,0.958282264983454,0.764765007527117,0.0600670985657974,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
depression,caregiver_2_3,,,rebuild_v2,rf,full_eligible,,isotonic,recall_constrained,0.2149999999999999,,,0.8313253012048193,0.8414634146341463,0.964824120603015,0.9031437676185808,0.8363636363636363,0.9573630346856232,0.8434143874736915,0.0454553863622029,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
depression,psychologist_1_3,,,rebuild_v2,rf,stability_pruned_subset,,isotonic,default_0_5,0.5,,,0.7974683544303798,0.7682926829268293,0.9597989949748744,0.8640458389508519,0.782608695652174,0.9483852187768108,0.7681311253035743,0.0565304346753685,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
depression,psychologist_2_3,,,rebuild_v2,rf,full_eligible,,isotonic,recall_constrained,0.5049999999999999,,,0.8271604938271605,0.8170731707317073,0.964824120603015,0.8909486456673612,0.8220858895705522,0.9556777791396004,0.8330408560571644,0.0479028069363223,,data\hybrid_operational_freeze_v2\tables\hybrid_operational_final_nonchampions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,caregiver_1_3,,,rebuild_v2,rf,engineered_full,,isotonic,default_0_5,0.5,,,0.6212121212121212,0.8723404255319149,0.8704663212435233,0.8714033733877191,0.7256637168141593,0.9276402822180576,0.6319179403335605,0.0868278728044155,,data\hybrid_operational_freeze_v3\tables\hybrid_operational_final_champions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,caregiver_2_3,,,rebuild_v2,rf,engineered_compact,,isotonic,default_0_5,0.5,,,0.7017543859649122,0.851063829787234,0.911917098445596,0.881490464116415,0.7692307692307693,0.9492613824275162,0.7044217957677258,0.072567246649348,,data\hybrid_operational_freeze_v3\tables\hybrid_operational_final_champions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,psychologist_1_3,,,rebuild_v2,rf,engineered_compact,,isotonic,balanced,0.18,,,0.6148148148148148,0.8829787234042553,0.8652849740932642,0.8741318487487597,0.7248908296943232,0.9259453202513506,0.6375451264670481,0.0841732751976726,,data\hybrid_operational_freeze_v3\tables\hybrid_operational_final_champions.csv,True,False,False,no,degenerate_or_too_few_features
adhd,psychologist_2_3,,,rebuild_v2,rf,engineered_pruned,,isotonic,precision_min_recall,0.5049999999999999,,,0.7289719626168224,0.8297872340425532,0.9248704663212436,0.8773288501818983,0.7761194029850746,0.9539604233270864,0.7337389775224177,0.0680043361765456,,data\hybrid_operational_freeze_v3\tables\hybrid_operational_final_champions.csv,True,False,False,no,degenerate_or_too_few_features
anxiety,psychologist_1_3,,,rebuild_v2,rf,engineered_full,,isotonic,precision_min_recall,0.61,,,0.953846153846154,0.7209302325581395,0.9923857868020304,0.856658009680085,0.8211920529801324,0.9836058316609608,0.9167286511795306,0.0355709159204354,,data\hybrid_operational_freeze_v3\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
anxiety,psychologist_full,,,rebuild_v2,rf,precision_oriented_subset,,isotonic,default_0_5,0.5,,,0.9156626506024096,0.8837209302325582,0.9822335025380712,0.9329772163853146,0.8994082840236687,0.9911610199504192,0.9442183163908962,0.026760853373639,,data\hybrid_operational_freeze_v3\tables\hybrid_operational_final_champions.csv,False,False,False,no,guard_violation|degenerate_or_too_few_features
