candidate_id,domain,mode,ablation_type,k,removed_features,remaining_features,precision,recall,balanced_accuracy,pr_auc,brier,delta_ba_vs_winner,delta_pr_auc_vs_winner,top10_features_pipe,dominant_feature_share
depression__psychologist_full,depression,psychologist_full,drop_topk,5,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|pdd_duration_months_child|mdd_core_symptom_met,197,0.6699029126213593,0.8414634146341463,0.8780181394778772,0.8211522428736168,0.06011254003305148,-0.036064468684887885,-0.12659655199578712,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|pdd_duration_months_child|mdd_core_symptom_met|pdd_symptom_count|mfq_p_total|mdd_02_loss_of_interest_or_pleasure|scared_sr_total|mdd_no_mania_hypomania_history,0.47085427372119587
depression__psychologist_full,depression,psychologist_full,winner_top_features,0,,202,0.8255813953488372,0.8658536585365854,0.9140826081627651,0.9477487948694039,0.03365353111556988,0.0,0.0,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|pdd_duration_months_child|mdd_core_symptom_met|pdd_symptom_count|mfq_p_total|mdd_02_loss_of_interest_or_pleasure|scared_sr_total|mdd_no_mania_hypomania_history,0.47085427372119587
elimination__caregiver_1_3,elimination,caregiver_1_3,drop_topk,1,enuresis_event_frequency_per_week,26,0.11320754716981132,0.8076923076923077,0.5195003594536305,0.25079952132111105,0.08966184562830302,-0.4099568655643422,-0.6924770528659064,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|dmdd_outbursts_frequency_per_week|adhd_hypimp_06_talks_excessively|conduct_recent_6m_count|adhd_hyperimpulsive_symptom_count|adhd_inatt_07_loses_things|conduct_symptom_count_12m|mdd_symptom_count|adhd_hypimp_07_blurts_out,0.730687023423545
elimination__caregiver_1_3,elimination,caregiver_1_3,drop_topk,3,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|dmdd_outbursts_frequency_per_week,24,0.109375,0.9423076923076923,0.5050323508267434,0.11090642013753102,0.09911814035627128,-0.4244248741912293,-0.8323701540494864,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|dmdd_outbursts_frequency_per_week|adhd_hypimp_06_talks_excessively|conduct_recent_6m_count|adhd_hyperimpulsive_symptom_count|adhd_inatt_07_loses_things|conduct_symptom_count_12m|mdd_symptom_count|adhd_hypimp_07_blurts_out,0.730687023423545
elimination__caregiver_1_3,elimination,caregiver_1_3,drop_topk,5,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|dmdd_outbursts_frequency_per_week|adhd_hypimp_06_talks_excessively|conduct_recent_6m_count,22,0.11697247706422019,0.9807692307692307,0.5406182602444285,0.13127150066423293,0.09757001013757434,-0.3888389647735442,-0.8120050735227846,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|dmdd_outbursts_frequency_per_week|adhd_hypimp_06_talks_excessively|conduct_recent_6m_count|adhd_hyperimpulsive_symptom_count|adhd_inatt_07_loses_things|conduct_symptom_count_12m|mdd_symptom_count|adhd_hypimp_07_blurts_out,0.730687023423545
elimination__caregiver_1_3,elimination,caregiver_1_3,winner_top_features,0,,27,0.8070175438596491,0.8846153846153846,0.9294572250179727,0.9432765741870175,0.021935225718214366,0.0,0.0,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|dmdd_outbursts_frequency_per_week|adhd_hypimp_06_talks_excessively|conduct_recent_6m_count|adhd_hyperimpulsive_symptom_count|adhd_inatt_07_loses_things|conduct_symptom_count_12m|mdd_symptom_count|adhd_hypimp_07_blurts_out,0.730687023423545
elimination__caregiver_2_3,elimination,caregiver_2_3,drop_topk,1,enuresis_distress_impairment,44,0.6933333333333334,1.0,0.9731308411214954,0.9348110295806176,0.021550540953711058,-0.025700934579439227,-0.06518897041938243,enuresis_distress_impairment|enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|dmdd_outbursts_frequency_per_week|age_years|dmdd_duration_months|sep_anx_symptom_count|sep_anx_07_separation_nightmares,0.3707065771946918
elimination__caregiver_2_3,elimination,caregiver_2_3,drop_topk,3,enuresis_distress_impairment|enuresis_event_frequency_per_week|encopresis_event_frequency_per_month,42,0.6582278481012658,1.0,0.9684579439252337,0.6950999676255303,0.03891813657800444,-0.030373831775700966,-0.3049000323744697,enuresis_distress_impairment|enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|dmdd_outbursts_frequency_per_week|age_years|dmdd_duration_months|sep_anx_symptom_count|sep_anx_07_separation_nightmares,0.3707065771946918
elimination__caregiver_2_3,elimination,caregiver_2_3,drop_topk,5,enuresis_distress_impairment|enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive,40,0.17511520737327188,0.7307692307692307,0.656272465851905,0.18803728533689945,0.09315032976295963,-0.3425593098490296,-0.8119627146631005,enuresis_distress_impairment|enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|dmdd_outbursts_frequency_per_week|age_years|dmdd_duration_months|sep_anx_symptom_count|sep_anx_07_separation_nightmares,0.3707065771946918
elimination__caregiver_2_3,elimination,caregiver_2_3,winner_top_features,0,,45,0.9811320754716981,1.0,0.9988317757009346,1.0,0.000147235894965618,0.0,0.0,enuresis_distress_impairment|enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|dmdd_outbursts_frequency_per_week|age_years|dmdd_duration_months|sep_anx_symptom_count|sep_anx_07_separation_nightmares,0.3707065771946918
elimination__psychologist_1_3,elimination,psychologist_1_3,drop_topk,1,enuresis_event_frequency_per_week,70,0.7,0.1346153846153846,0.563803019410496,0.1874891373417613,0.09254690194812948,-0.3175772825305535,-0.6862671628771145,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|dmdd_outbursts_frequency_per_week|sep_anx_symptom_count|conduct_symptom_count_12m|adhd_hyperimpulsive_symptom_count|adhd_inattention_symptom_count|mdd_symptom_count|conduct_recent_6m_count|sep_anx_08_physical_complaints_on_separation,0.45225177276389283
elimination__psychologist_1_3,elimination,psychologist_1_3,drop_topk,3,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|dmdd_outbursts_frequency_per_week,68,0.0,0.0,0.5,0.11515223644467762,0.09739314593197071,-0.38138030194104955,-0.7586040637741982,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|dmdd_outbursts_frequency_per_week|sep_anx_symptom_count|conduct_symptom_count_12m|adhd_hyperimpulsive_symptom_count|adhd_inattention_symptom_count|mdd_symptom_count|conduct_recent_6m_count|sep_anx_08_physical_complaints_on_separation,0.45225177276389283
elimination__psychologist_1_3,elimination,psychologist_1_3,drop_topk,5,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|dmdd_outbursts_frequency_per_week|sep_anx_symptom_count|conduct_symptom_count_12m,66,0.0,0.0,0.5,0.11584514029668307,0.09657974825261754,-0.38138030194104955,-0.7579111599221928,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|dmdd_outbursts_frequency_per_week|sep_anx_symptom_count|conduct_symptom_count_12m|adhd_hyperimpulsive_symptom_count|adhd_inattention_symptom_count|mdd_symptom_count|conduct_recent_6m_count|sep_anx_08_physical_complaints_on_separation,0.45225177276389283
elimination__psychologist_1_3,elimination,psychologist_1_3,winner_top_features,0,,71,0.7884615384615384,0.7884615384615384,0.8813803019410495,0.8737563002188758,0.03123659221675187,0.0,0.0,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|dmdd_outbursts_frequency_per_week|sep_anx_symptom_count|conduct_symptom_count_12m|adhd_hyperimpulsive_symptom_count|adhd_inattention_symptom_count|mdd_symptom_count|conduct_recent_6m_count|sep_anx_08_physical_complaints_on_separation,0.45225177276389283
elimination__psychologist_2_3,elimination,psychologist_2_3,drop_topk,1,enuresis_distress_impairment,60,0.7027027027027027,1.0,0.9742990654205608,0.9291508396339738,0.02240435430462578,-0.02453271028037385,-0.07084916036602618,enuresis_distress_impairment|enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|icut_total|sep_anx_duration_weeks|dmdd_duration_months|dmdd_outbursts_frequency_per_week|age_years,0.5118429447125622
elimination__psychologist_2_3,elimination,psychologist_2_3,drop_topk,3,enuresis_distress_impairment|enuresis_event_frequency_per_week|encopresis_event_frequency_per_month,58,0.6621621621621622,0.9423076923076923,0.9419482386772107,0.6398353577662023,0.04462237939165988,-0.05688353702372395,-0.36016464223379774,enuresis_distress_impairment|enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|icut_total|sep_anx_duration_weeks|dmdd_duration_months|dmdd_outbursts_frequency_per_week|age_years,0.5118429447125622
elimination__psychologist_2_3,elimination,psychologist_2_3,drop_topk,5,enuresis_distress_impairment|enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive,56,0.13454545454545455,0.7115384615384616,0.5777318475916606,0.16123919209066034,0.094215844641907,-0.421099928109274,-0.8387608079093396,enuresis_distress_impairment|enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|icut_total|sep_anx_duration_weeks|dmdd_duration_months|dmdd_outbursts_frequency_per_week|age_years,0.5118429447125622
elimination__psychologist_2_3,elimination,psychologist_2_3,winner_top_features,0,,61,0.9811320754716981,1.0,0.9988317757009346,1.0,0.0008869532963330752,0.0,0.0,enuresis_distress_impairment|enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|icut_total|sep_anx_duration_weeks|dmdd_duration_months|dmdd_outbursts_frequency_per_week|age_years,0.5118429447125622
