path,size_bytes,suffix,root_level,mtime_utc
reports/training/dataset_conduct_minimal__research_extended/feature_importance_permutation.csv,1398,.csv,no,1774896623
reports/training/dataset_conduct_minimal__research_extended/local_explanations.json,6313,.json,no,1774896623
reports/training/dataset_conduct_minimal__research_extended/result.json,12015,.json,no,1774896623
reports/training/dataset_conduct_minimal__research_extended/subgroup_metrics.csv,2477,.csv,no,1774896623
reports/training/dataset_conduct_minimal__research_extended/threshold_metrics_test.csv,1499,.csv,no,1774896623
reports/training/dataset_conduct_minimal__research_extended/threshold_metrics_val.csv,1694,.csv,no,1774896623
reports/training/dataset_conduct_minimal__research_extended/top_features_impurity.png,94742,.png,no,1774896623
reports/training/dataset_conduct_minimal__research_extended/top_features_permutation.png,88289,.png,no,1774896623
reports/training/dataset_conduct_minimal__strict_no_leakage/feature_importance_impurity.csv,1175,.csv,no,1774896623
reports/training/dataset_conduct_minimal__strict_no_leakage/feature_importance_permutation.csv,1362,.csv,no,1774896623
reports/training/dataset_conduct_minimal__strict_no_leakage/local_explanations.json,6283,.json,no,1774896623
reports/training/dataset_conduct_minimal__strict_no_leakage/result.json,11843,.json,no,1774896623
reports/training/dataset_conduct_minimal__strict_no_leakage/subgroup_metrics.csv,1581,.csv,no,1774896623
reports/training/dataset_conduct_minimal__strict_no_leakage/threshold_metrics_test.csv,1514,.csv,no,1774896623
reports/training/dataset_conduct_minimal__strict_no_leakage/threshold_metrics_val.csv,1715,.csv,no,1774896623
reports/training/dataset_conduct_minimal__strict_no_leakage/top_features_impurity.png,93073,.png,no,1774896623
reports/training/dataset_conduct_minimal__strict_no_leakage/top_features_permutation.png,89649,.png,no,1774896623
reports/training/dataset_depression_combined__research_extended/feature_importance_impurity.csv,1302,.csv,no,1774896623
reports/training/dataset_depression_combined__research_extended/feature_importance_permutation.csv,1440,.csv,no,1774896623
reports/training/dataset_depression_combined__research_extended/local_explanations.json,6279,.json,no,1774896623
reports/training/dataset_depression_combined__research_extended/result.json,11837,.json,no,1774896623
reports/training/dataset_depression_combined__research_extended/subgroup_metrics.csv,2204,.csv,no,1774896623
reports/training/dataset_depression_combined__research_extended/threshold_metrics_test.csv,1414,.csv,no,1774896623
reports/training/dataset_depression_combined__research_extended/threshold_metrics_val.csv,1489,.csv,no,1774896623
reports/training/dataset_depression_combined__research_extended/top_features_impurity.png,92756,.png,no,1774896623
reports/training/dataset_depression_combined__research_extended/top_features_permutation.png,88136,.png,no,1774896623
reports/training/dataset_depression_combined__strict_no_leakage/feature_importance_impurity.csv,1250,.csv,no,1774896623
reports/training/dataset_depression_combined__strict_no_leakage/feature_importance_permutation.csv,1481,.csv,no,1774896623
reports/training/dataset_depression_combined__strict_no_leakage/local_explanations.json,6263,.json,no,1774896623
reports/training/dataset_depression_combined__strict_no_leakage/result.json,11320,.json,no,1777166836
reports/training/dataset_depression_combined__strict_no_leakage/subgroup_metrics.csv,1520,.csv,no,1777166836
reports/training/dataset_depression_combined__strict_no_leakage/threshold_metrics_test.csv,1314,.csv,no,1777166836
reports/training/dataset_depression_combined__strict_no_leakage/threshold_metrics_val.csv,1462,.csv,no,1777166836
reports/training/dataset_depression_combined__strict_no_leakage/top_features_impurity.png,92768,.png,no,1774896623
reports/training/dataset_depression_combined__strict_no_leakage/top_features_permutation.png,91587,.png,no,1774896623
reports/training/dataset_depression_items__research_extended/feature_importance_impurity.csv,9611,.csv,no,1777166836
reports/training/dataset_depression_items__research_extended/feature_importance_permutation.csv,10291,.csv,no,1777166836
reports/training/dataset_depression_items__research_extended/local_explanations.json,6103,.json,no,1777166836
reports/training/dataset_depression_items__research_extended/result.json,11474,.json,no,1777166836
reports/training/dataset_depression_items__research_extended/subgroup_metrics.csv,2314,.csv,no,1777166836
reports/training/dataset_depression_items__research_extended/threshold_metrics_test.csv,1259,.csv,no,1777166836
reports/training/dataset_depression_items__research_extended/threshold_metrics_val.csv,1545,.csv,no,1777166836
reports/training/dataset_depression_items__research_extended/top_features_impurity.png,71737,.png,no,1774896623
reports/training/dataset_depression_items__research_extended/top_features_permutation.png,67678,.png,no,1774896623
reports/training/dataset_depression_items__strict_no_leakage/feature_importance_impurity.csv,9555,.csv,no,1777166836
reports/training/dataset_depression_items__strict_no_leakage/feature_importance_permutation.csv,8519,.csv,no,1777166836
reports/training/dataset_depression_items__strict_no_leakage/local_explanations.json,6065,.json,no,1777166836
reports/training/dataset_depression_items__strict_no_leakage/result.json,11410,.json,no,1777166836
reports/training/dataset_depression_items__strict_no_leakage/subgroup_metrics.csv,1449,.csv,no,1777166836
reports/training/dataset_depression_items__strict_no_leakage/threshold_metrics_test.csv,1155,.csv,no,1777166836
reports/training/dataset_depression_items__strict_no_leakage/threshold_metrics_val.csv,1574,.csv,no,1777166836
reports/training/dataset_depression_items__strict_no_leakage/top_features_impurity.png,69514,.png,no,1774896623
reports/training/dataset_depression_items__strict_no_leakage/top_features_permutation.png,68152,.png,no,1774896623
reports/training/dataset_depression_parent__research_extended/feature_importance_impurity.csv,1163,.csv,no,1777166836
reports/training/dataset_depression_parent__research_extended/feature_importance_permutation.csv,1240,.csv,no,1777166836
reports/training/dataset_depression_parent__research_extended/local_explanations.json,6022,.json,no,1777166836
reports/training/dataset_depression_parent__research_extended/result.json,11450,.json,no,1777166836
reports/training/dataset_depression_parent__research_extended/subgroup_metrics.csv,2120,.csv,no,1777166836
reports/training/dataset_depression_parent__research_extended/threshold_metrics_test.csv,1154,.csv,no,1777166836
reports/training/dataset_depression_parent__research_extended/threshold_metrics_val.csv,1574,.csv,no,1777166836
reports/training/dataset_depression_parent__research_extended/top_features_impurity.png,96526,.png,no,1774896623
reports/training/dataset_depression_parent__research_extended/top_features_permutation.png,93922,.png,no,1774896623
reports/training/dataset_depression_parent__strict_no_leakage/feature_importance_impurity.csv,1106,.csv,no,1777166836
reports/training/dataset_depression_parent__strict_no_leakage/feature_importance_permutation.csv,1317,.csv,no,1777166836
reports/training/dataset_depression_parent__strict_no_leakage/local_explanations.json,5989,.json,no,1777166836
reports/training/dataset_depression_parent__strict_no_leakage/result.json,11141,.json,no,1777166836
reports/training/dataset_depression_parent__strict_no_leakage/subgroup_metrics.csv,1486,.csv,no,1777166836
reports/training/dataset_depression_parent__strict_no_leakage/threshold_metrics_test.csv,1263,.csv,no,1777166836
reports/training/dataset_depression_parent__strict_no_leakage/threshold_metrics_val.csv,1440,.csv,no,1777166836
reports/training/dataset_depression_parent__strict_no_leakage/top_features_impurity.png,94758,.png,no,1774896623
reports/training/dataset_depression_parent__strict_no_leakage/top_features_permutation.png,95339,.png,no,1774896623
reports/training/dataset_elimination_core__research_extended/feature_importance_impurity.csv,963,.csv,no,1777166836
reports/training/dataset_elimination_core__research_extended/feature_importance_permutation.csv,1180,.csv,no,1777166836
reports/training/dataset_elimination_core__research_extended/local_explanations.json,6019,.json,no,1777166836
reports/training/dataset_elimination_core__research_extended/result.json,11594,.json,no,1777166836
reports/training/dataset_elimination_core__research_extended/subgroup_metrics.csv,2350,.csv,no,1777166836
reports/training/dataset_elimination_core__research_extended/threshold_metrics_test.csv,1506,.csv,no,1777166836
reports/training/dataset_elimination_core__research_extended/threshold_metrics_val.csv,1713,.csv,no,1777166836
reports/training/dataset_elimination_core__research_extended/top_features_impurity.png,92935,.png,no,1774896623
reports/training/dataset_elimination_core__research_extended/top_features_permutation.png,89034,.png,no,1774896623
reports/training/dataset_elimination_core__strict_no_leakage/feature_importance_impurity.csv,913,.csv,no,1777166836
reports/training/dataset_elimination_core__strict_no_leakage/feature_importance_permutation.csv,1109,.csv,no,1777166836
reports/training/dataset_elimination_core__strict_no_leakage/local_explanations.json,6005,.json,no,1777166836
