domain,role,mode,feature_set_id,position,feature
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,44,gad_duration_months
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,45,sep_anx_duration_weeks
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,46,social_anxiety_duration_months
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,47,pdd_impairment
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,48,adhd_context_other
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,49,dmdd_context_home
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,50,dmdd_context_peers
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,51,dmdd_context_school
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,52,adhd_hypimp_01_fidgets
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,53,adhd_hypimp_04_cannot_play_quietly
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,54,adhd_hypimp_02_leaves_seat
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,55,adhd_hypimp_03_runs_or_climbs_inappropriately
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,56,adhd_hypimp_05_driven_by_motor
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,57,adhd_hypimp_07_blurts_out
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,58,adhd_hypimp_06_talks_excessively
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,59,adhd_hypimp_08_difficulty_waiting_turn
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,60,adhd_hypimp_09_interrupts_intrudes
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,61,adhd_inatt_01_attention_to_detail_errors
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,62,adhd_inatt_02_sustained_attention_difficulty
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,63,adhd_inatt_04_fails_to_finish_tasks
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,64,adhd_inatt_03_seems_not_listening
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,65,adhd_inatt_06_avoids_sustained_effort
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,66,adhd_inatt_05_organization_difficulty
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,67,adhd_inatt_07_loses_things
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,68,adhd_inatt_08_easily_distracted
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,69,adhd_inatt_09_forgetful_daily_activities
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,70,dmdd_irritable_between_outbursts
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,71,mdd_05_psychomotor_change
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,72,mdd_06_fatigue_or_low_energy
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,73,dmdd_outbursts_severity
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,74,mdd_01_depressed_or_irritable_mood
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,75,gad_difficulty_controlling_worry
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,76,gad_excessive_worry_multiple_areas
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,77,mdd_02_loss_of_interest_or_pleasure
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,78,mdd_04_sleep_change
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,79,mdd_03_weight_or_appetite_change
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,80,mdd_07_worthlessness_or_excessive_guilt
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,81,mdd_08_concentration_or_decision_difficulty
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,82,mdd_09_death_or_suicidal_thoughts
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,83,sep_anx_01_distress_on_separation
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,84,sep_anx_02_worry_losing_attachment_figures
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,85,sep_anx_03_worry_event_causing_separation
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,86,sep_anx_04_refuses_leaving_home_school
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,87,sep_anx_05_fear_being_alone_without_attachment
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,88,sep_anx_06_refuses_sleep_away_or_alone
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,89,sep_anx_07_separation_nightmares
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,90,sep_anx_08_physical_complaints_on_separation
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,91,social_anxiety_almost_always_triggered
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,92,social_anxiety_avoid_or_endure_intense
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,93,social_anxiety_fear_being_observed
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,94,social_anxiety_fear_negative_evaluation
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,95,social_anxiety_fear_interactions
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,96,social_anxiety_fear_performance
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,97,pdd_05_concentration_difficulty
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,98,agor_avoid_or_need_companion
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,99,agor_escape_help_cognition
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,100,gad_assoc_01_restlessness
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,101,gad_assoc_02_fatigue
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,102,gad_assoc_03_concentration_difficulty
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,103,gad_assoc_04_irritability
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,104,gad_assoc_05_muscle_tension
conduct,psychologist,psychologist_full,structural_dsm5_plus_context_full,105,gad_assoc_06_sleep_problems
conduct,psychologist,psychologist_full,structural_compact_full,1,conduct_impairment_global
conduct,psychologist,psychologist_full,structural_compact_full,2,conduct_09_property_destruction
conduct,psychologist,psychologist_full,structural_compact_full,3,conduct_11_lies_to_obtain_or_avoid
conduct,psychologist,psychologist_full,structural_compact_full,4,conduct_03_weapon_use
conduct,psychologist,psychologist_full,structural_compact_full,5,conduct_05_physical_cruelty_animals
conduct,psychologist,psychologist_full,structural_compact_full,6,conduct_15_truancy_before_13
conduct,psychologist,psychologist_full,structural_compact_full,7,conduct_07_forced_sex
conduct,psychologist,psychologist_full,structural_compact_full,8,conduct_06_steals_confronting_victim
conduct,psychologist,psychologist_full,structural_compact_full,9,conduct_02_initiates_fights
conduct,psychologist,psychologist_full,structural_compact_full,10,conduct_08_fire_setting
conduct,psychologist,psychologist_full,structural_compact_full,11,conduct_13_stays_out_at_night_before_13
conduct,psychologist,psychologist_full,structural_compact_full,12,conduct_01_bullies_threatens_intimidates
conduct,psychologist,psychologist_full,structural_compact_full,13,conduct_04_physical_cruelty_people
conduct,psychologist,psychologist_full,structural_compact_full,14,conduct_14_runs_away_overnight
conduct,psychologist,psychologist_full,structural_compact_full,15,conduct_10_breaks_into_house_building_car
conduct,psychologist,psychologist_full,structural_compact_full,16,conduct_12_steals_without_confrontation
conduct,psychologist,psychologist_full,structural_compact_full,17,adhd_hypimp_01_fidgets
conduct,psychologist,psychologist_full,structural_compact_full,18,adhd_hypimp_04_cannot_play_quietly
conduct,psychologist,psychologist_full,structural_compact_full,19,adhd_hypimp_02_leaves_seat
conduct,psychologist,psychologist_full,structural_compact_full,20,adhd_hypimp_03_runs_or_climbs_inappropriately
conduct,psychologist,psychologist_full,structural_compact_full,21,adhd_hypimp_05_driven_by_motor
conduct,psychologist,psychologist_full,structural_compact_full,22,adhd_hypimp_07_blurts_out
conduct,psychologist,psychologist_full,structural_compact_full,23,adhd_hypimp_06_talks_excessively
conduct,psychologist,psychologist_full,structural_compact_full,24,adhd_hypimp_08_difficulty_waiting_turn
conduct,psychologist,psychologist_full,structural_compact_full,25,adhd_hypimp_09_interrupts_intrudes
conduct,psychologist,psychologist_full,structural_compact_full,26,adhd_inatt_01_attention_to_detail_errors
conduct,psychologist,psychologist_full,structural_compact_full,27,adhd_inatt_02_sustained_attention_difficulty
conduct,psychologist,psychologist_full,structural_compact_full,28,adhd_inatt_04_fails_to_finish_tasks
conduct,psychologist,psychologist_full,structural_compact_full,29,adhd_inatt_03_seems_not_listening
conduct,psychologist,psychologist_full,structural_compact_full,30,adhd_inatt_06_avoids_sustained_effort
conduct,psychologist,psychologist_full,structural_compact_full,31,adhd_inatt_05_organization_difficulty
conduct,psychologist,psychologist_full,structural_compact_full,32,adhd_inatt_07_loses_things
conduct,psychologist,psychologist_full,structural_compact_full,33,adhd_inatt_08_easily_distracted
conduct,psychologist,psychologist_full,structural_compact_full,34,adhd_inatt_09_forgetful_daily_activities
conduct,psychologist,psychologist_full,structural_compact_full,35,dmdd_irritable_between_outbursts
conduct,psychologist,psychologist_full,structural_compact_full,36,dmdd_outbursts_frequency_per_week
conduct,psychologist,psychologist_full,structural_compact_full,37,mdd_05_psychomotor_change
conduct,psychologist,psychologist_full,structural_compact_full,38,mdd_06_fatigue_or_low_energy
conduct,psychologist,psychologist_full,structural_compact_full,39,adhd_impairment_home
conduct,psychologist,psychologist_full,structural_compact_full,40,adhd_impairment_social
conduct,psychologist,psychologist_full,structural_compact_full,41,adhd_impairment_school
conduct,psychologist,psychologist_full,structural_compact_full,42,mdd_impairment
conduct,psychologist,psychologist_full,structural_compact_full,43,dmdd_duration_months
conduct,psychologist,psychologist_full,structural_compact_full,44,adhd_context_home
conduct,psychologist,psychologist_full,structural_compact_full,45,agor_duration_months
conduct,psychologist,psychologist_full,structural_compact_full,46,mdd_duration_weeks
conduct,psychologist,psychologist_full,structural_compact_full,47,dmdd_outbursts_severity
conduct,psychologist,psychologist_full,structural_compact_full,48,age_years
conduct,psychologist,psychologist_full,structural_compact_full,49,encopresis_event_frequency_per_month
conduct,psychologist,psychologist_full,structural_compact_full,50,enuresis_event_frequency_per_week
conduct,psychologist,psychologist_full,structural_compact_full,51,mdd_01_depressed_or_irritable_mood
conduct,psychologist,psychologist_full,structural_compact_full,52,gad_difficulty_controlling_worry
conduct,psychologist,psychologist_full,structural_compact_full,53,gad_excessive_worry_multiple_areas
conduct,psychologist,psychologist_full,structural_compact_full,54,mdd_02_loss_of_interest_or_pleasure
conduct,psychologist,psychologist_full,structural_compact_full,55,mdd_04_sleep_change
conduct,psychologist,psychologist_full,structural_compact_full,56,mdd_03_weight_or_appetite_change
conduct,psychologist,psychologist_full,structural_compact_full,57,mdd_07_worthlessness_or_excessive_guilt
conduct,psychologist,psychologist_full,structural_compact_full,58,mdd_08_concentration_or_decision_difficulty
conduct,psychologist,psychologist_full,structural_compact_full,59,mdd_09_death_or_suicidal_thoughts
conduct,psychologist,psychologist_full,structural_compact_full,60,sep_anx_01_distress_on_separation
conduct,psychologist,psychologist_full,structural_compact_full,61,sep_anx_02_worry_losing_attachment_figures
conduct,psychologist,psychologist_full,structural_compact_full,62,sep_anx_03_worry_event_causing_separation
conduct,psychologist,psychologist_full,structural_compact_full,63,sep_anx_04_refuses_leaving_home_school
conduct,psychologist,psychologist_full,structural_compact_full,64,sep_anx_05_fear_being_alone_without_attachment
conduct,psychologist,psychologist_full,structural_compact_full,65,sep_anx_06_refuses_sleep_away_or_alone
conduct,psychologist,psychologist_full,structural_compact_full,66,sep_anx_07_separation_nightmares
conduct,psychologist,psychologist_full,structural_compact_full,67,sep_anx_08_physical_complaints_on_separation
conduct,psychologist,psychologist_full,structural_compact_full,68,social_anxiety_almost_always_triggered
conduct,psychologist,psychologist_full,structural_compact_full,69,social_anxiety_avoid_or_endure_intense
conduct,psychologist,psychologist_full,structural_compact_full,70,social_anxiety_fear_being_observed
conduct,psychologist,psychologist_full,structural_compact_full,71,social_anxiety_fear_negative_evaluation
conduct,psychologist,psychologist_full,structural_compact_full,72,social_anxiety_fear_interactions
conduct,psychologist,psychologist_full,structural_compact_full,73,conduct_onset_before_10
conduct,psychologist,psychologist_full,structural_compact_full,74,social_anxiety_fear_performance
conduct,psychologist,psychologist_full,structural_compact_full,75,pdd_05_concentration_difficulty
