domain,role,feature,model_importance_score,questionnaire_rank,rank_score,domain_score,core_score,composite_importance,feature_type,selection_rationale
adhd,psychologist,adhd_onset_before_12,1.0,85.0,0.5307262569832403,1.0,0.45,0.8511452513966481,history_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,adhd_inatt_08_easily_distracted,0.6546337027473402,17.0,0.9106145251396648,1.0,1.0,0.809439756401603,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_impairment_school,0.4790223732881068,68.0,0.6256983240223464,1.0,1.0,0.6646508514485227,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,adhd_not_better_explained_other_mental,0.6781940566017383,123.0,0.3184357541899442,1.0,0.45,0.647784179138858,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,adhd_inatt_06_avoids_sustained_effort,0.3195841878283683,15.0,0.9217877094972067,1.0,1.0,0.6441496358136255,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_inatt_02_sustained_attention_difficulty,0.24345867412451325,11.0,0.9441340782122905,1.0,1.0,0.6105561527047146,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_impairment_home,0.3639496806062966,67.0,0.6312849162011174,1.0,1.0,0.6082318235433718,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,adhd_inatt_03_seems_not_listening,0.2251265062230217,12.0,0.9385474860335196,1.0,1.0,0.6002727503182147,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_inatt_09_forgetful_daily_activities,0.2062634768438446,18.0,0.9050279329608939,1.0,1.0,0.5841373250141011,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_hypimp_02_leaves_seat,0.13503080824510613,2.0,0.994413407821229,1.0,1.0,0.566398085686799,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_hypimp_04_cannot_play_quietly,0.08701915647927025,4.0,0.9832402234636871,1.0,1.0,0.5401576229323726,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_inatt_07_loses_things,0.11162856213491257,16.0,0.9162011173184358,1.0,1.0,0.5390545045311435,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_inatt_01_attention_to_detail_errors,0.07806494612123259,10.0,0.9497206703910615,1.0,1.0,0.5289766071388287,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_hypimp_03_runs_or_climbs_inappropriately,0.061475757286925004,3.0,0.9888268156424581,1.0,1.0,0.5285032417719542,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_inatt_04_fails_to_finish_tasks,0.07680042390035051,13.0,0.9329608938547486,1.0,1.0,0.524992390721125,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_impairment_social,0.19910981400955413,69.0,0.6201117318435754,1.0,1.0,0.5235772533734921,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,adhd_hypimp_07_blurts_out,0.05187328748178858,7.0,0.9664804469273743,1.0,1.0,0.5192327331263692,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_hypimp_01_fidgets,0.038374347825923985,1.0,1.0,1.0,1.0,0.519187173912962,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_hypimp_05_driven_by_motor,0.04578925012297512,5.0,0.9776536312849162,1.0,1.0,0.5184253513184708,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_hypimp_06_talks_excessively,0.03781227533406361,6.0,0.9720670391061452,1.0,1.0,0.5133195454882609,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_hypimp_08_difficulty_waiting_turn,0.034260252743979314,8.0,0.9608938547486033,1.0,1.0,0.5093088973217104,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_hypimp_09_interrupts_intrudes,0.035967424743622675,9.0,0.9553072625698324,1.0,1.0,0.5090451648857779,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_inatt_05_organization_difficulty,0.04369923629561943,14.0,0.9273743016759777,1.0,1.0,0.5073244784830053,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,conduct_03_weapon_use,0.048318039061044225,21.0,0.888268156424581,0.7,1.0,0.4418126508154383,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,conduct_impairment_global,0.15937212101745826,71.0,0.6089385474860336,0.7,1.0,0.4414737700059358,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,conduct_06_steals_confronting_victim,0.05306731489752082,24.0,0.8715083798882681,0.7,1.0,0.440835333426414,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,conduct_04_physical_cruelty_people,0.044113286053180066,22.0,0.88268156424581,0.7,1.0,0.438592955875752,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,conduct_02_initiates_fights,0.03573965308675721,20.0,0.8938547486033519,0.7,1.0,0.43664077626404896,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,conduct_10_breaks_into_house_building_car,0.038011284440301114,28.0,0.8491620111731844,0.7,1.0,0.42883804445478746,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,conduct_07_forced_sex,0.030441145030892645,25.0,0.8659217877094972,0.7,1.0,0.4284049300573457,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,conduct_09_property_destruction,0.0338216328390677,27.0,0.8547486033519553,0.7,1.0,0.4278605370899249,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,conduct_01_bullies_threatens_intimidates,0.015339808018213231,19.0,0.8994413407821229,0.7,1.0,0.42755817216553116,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,conduct_11_lies_to_obtain_or_avoid,0.03719006247106673,29.0,0.8435754189944134,0.7,1.0,0.42731011503441596,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,conduct_05_physical_cruelty_animals,0.018103821455337035,23.0,0.8770949720670391,0.7,1.0,0.4244709051410763,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,conduct_08_fire_setting,0.018848313864231678,26.0,0.8603351955307262,0.7,1.0,0.42149119603826113,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_context_home,0.025632993002851122,83.0,0.541899441340782,1.0,1.0,0.421196384769582,context_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,conduct_15_truancy_before_13,0.02998551729176748,33.0,0.8212290502793296,0.7,1.0,0.4192385687017496,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,conduct_13_stays_out_at_night_before_13,0.01984384114797052,31.0,0.8324022346368716,0.7,1.0,0.4164023675013595,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_context_other,0.1646728922643241,150.0,0.16759776536312854,1.0,1.0,0.4158559992047878,context_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa criteria_support; respondible por ambos roles
adhd,psychologist,conduct_12_steals_without_confrontation,0.011654712323010423,30.0,0.8379888268156425,0.7,1.0,0.41342512152463373,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,conduct_14_runs_away_overnight,0.012568403853837012,32.0,0.8268156424581006,0.7,1.0,0.4116473304185386,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,dmdd_outbursts_frequency_per_week,0.019067437518115703,35.0,0.8100558659217877,0.7,1.0,0.41154489194341537,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,adhd_context_school,0.0064608220526608424,84.0,0.5363128491620112,1.0,1.0,0.41049298085873265,context_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,encopresis_event_frequency_per_month,0.008781349193146102,36.0,0.8044692737430168,0.7,1.0,0.40528452934517645,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,dmdd_irritable_between_outbursts,0.0017801649469580938,34.0,0.8156424581005587,0.7,1.0,0.40401857409359077,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,enuresis_event_frequency_per_week,0.006297067794797996,37.0,0.7988826815642458,0.7,1.0,0.40292507021024815,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,mdd_03_weight_or_appetite_change,0.017007964076106375,42.0,0.770949720670391,0.7,1.0,0.4026939261721314,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,mdd_01_depressed_or_irritable_mood,0.012375488881388572,40.0,0.782122905027933,0.7,1.0,0.4026123254462809,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,mdd_02_loss_of_interest_or_pleasure,0.01119154616692416,41.0,0.776536312849162,0.7,1.0,0.40090303565329444,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,gad_difficulty_controlling_worry,0.0021285825707317587,38.0,0.7932960893854748,0.7,1.0,0.3997235091624608,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,gad_excessive_worry_multiple_areas,0.004349987254088695,39.0,0.7877094972067039,0.7,1.0,0.3997168930683851,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,mdd_07_worthlessness_or_excessive_guilt,0.018592259108973733,46.0,0.7486033519553073,0.7,1.0,0.3990167999455483,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,mdd_05_psychomotor_change,0.013908229503303619,44.0,0.7597765363128491,0.7,1.0,0.39890942201422164,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,mdd_04_sleep_change,0.005920755092427709,43.0,0.7653631284916201,0.7,1.0,0.39603300324453783,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,mdd_08_concentration_or_decision_difficulty,0.013541031220532,47.0,0.7430167597765363,0.7,1.0,0.39537386756557324,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,sep_anx_01_distress_on_separation,0.012128315527701616,49.0,0.7318435754189945,0.7,1.0,0.3924328728476497,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,mdd_06_fatigue_or_low_energy,0.002719857369803861,45.0,0.7541899441340782,0.7,1.0,0.3921979175117175,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,mdd_09_death_or_suicidal_thoughts,0.008913005678599354,48.0,0.7374301675977654,0.7,1.0,0.3919425363588528,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,sep_anx_02_worry_losing_attachment_figures,0.006113830021750125,50.0,0.7262569832402235,0.7,1.0,0.38830831165891977,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,sep_anx_08_physical_complaints_on_separation,0.01921760494492384,56.0,0.6927374301675977,0.7,1.0,0.3881562885059815,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,sep_anx_03_worry_event_causing_separation,0.005845076331641614,51.0,0.7206703910614525,0.7,1.0,0.3870566163781113,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,sep_anx_04_refuses_leaving_home_school,0.006322881800248463,52.0,0.7150837988826816,0.7,1.0,0.38617820067666053,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,sep_anx_07_separation_nightmares,0.009656829350155542,55.0,0.6983240223463687,0.7,1.0,0.38449321914435153,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,sep_anx_05_fear_being_alone_without_attachment,0.0042189493310882085,53.0,0.7094972067039106,0.7,1.0,0.38400891600632614,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,social_anxiety_fear_being_observed,0.016684955346163825,59.0,0.6759776536312849,0.7,1.0,0.3835380083993388,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,social_anxiety_almost_always_triggered,0.009873867396611858,57.0,0.6871508379888268,0.7,1.0,0.3823671012960712,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,sep_anx_06_refuses_sleep_away_or_alone,0.0006723932600180015,54.0,0.7039106145251397,0.7,1.0,0.38111831953503694,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,social_anxiety_avoid_or_endure_intense,0.006584377055629703,58.0,0.6815642458100559,0.7,1.0,0.379605037689826,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,social_anxiety_fear_interactions,0.008138709020879369,60.0,0.6703910614525139,0.7,1.0,0.3781475668009424,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,social_anxiety_fear_performance,0.011906951236014098,62.0,0.6592178770949721,0.7,1.0,0.37779705103700145,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,social_anxiety_fear_negative_evaluation,0.005705873863750812,61.0,0.664804469273743,0.7,1.0,0.375813830786624,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
adhd,psychologist,agor_escape_help_cognition,0.009231850507690327,63.0,0.6536312849162011,0.7,1.0,0.3753421822370854,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_cognition; respondible por ambos roles
