candidate_id,domain,mode,ablation_case,impacted_features,holdout_precision,holdout_recall,holdout_specificity,holdout_balanced_accuracy,holdout_f1,holdout_roc_auc,holdout_pr_auc,holdout_brier,delta_precision_vs_baseline,delta_recall_vs_baseline,delta_balanced_accuracy_vs_baseline,delta_pr_auc_vs_baseline,delta_brier_vs_baseline
depression__psychologist_full,depression,psychologist_full,keep_top10_only,adhd_hyperimpulsive_symptom_count|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_07_blurts_out|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_max|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_07_loses_things|adhd_inatt_09_forgetful_daily_activities|adhd_inattention_symptom_count|age_years|agor_almost_always_triggered|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|agor_fear_02_open_spaces|agor_fear_03_enclosed_spaces|agor_fear_04_crowds_queues|agor_fear_05_outside_home_alone|agor_impairment|agor_situation_count|ari_p_symptom_total|ari_sr_symptom_total|conduct_03_weapon_use|conduct_05_physical_cruelty_animals|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|conduct_aggression_count|conduct_deceit_theft_count|conduct_destruction_count|conduct_impairment_global|conduct_lpe_01_lack_remorse_guilt|conduct_lpe_count|conduct_recent_6m_count|conduct_serious_rule_violation_count|conduct_symptom_count_12m|dmdd_context_count|dmdd_context_peers|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|dmdd_outbursts_severity|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_event_frequency_per_week|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_assoc_symptom_count|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|icut_total|mdd_01_depressed_or_irritable_mood|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_not_due_substance_medical|mdd_not_psychotic_explained|pdd_01_appetite_change|pdd_02_sleep_change|pdd_03_low_energy|pdd_04_low_self_esteem|pdd_05_concentration_difficulty|pdd_06_hopelessness|pdd_depressed_or_irritable_mood|pdd_impairment|scared_p_generalized_anxiety|scared_p_panic_somatic|scared_p_school_avoidance|scared_p_separation_anxiety|scared_p_social_anxiety|scared_p_total|scared_sr_generalized_anxiety|scared_sr_panic_somatic|scared_sr_school_avoidance|scared_sr_separation_anxiety|scared_sr_social_anxiety|sdq_conduct_problems|sdq_emotional_symptoms|sdq_hyperactivity_inattention|sdq_impact|sdq_peer_problems|sdq_prosocial_behavior|sdq_total_difficulties|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_03_worry_event_causing_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|sep_anx_symptom_count|sex_assigned_at_birth|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|social_anxiety_impairment|swan_hyperactive_impulsive_total|swan_inattention_total|swan_total,0.873015873015873,0.6707317073170732,0.9798994974874372,0.8253156024022552,0.7586206896551724,0.9671528373575193,0.867471279724256,0.057150282352757986,-0.017609126984126977,-0.024390243902438935,-0.013451403358254677,-0.032886249766339914,0.010414742261816538
depression__psychologist_full,depression,psychologist_full,permute_mdd_duration_weeks,mdd_duration_weeks,0.9069767441860465,0.47560975609756095,0.9899497487437185,0.7327797524206398,0.624,0.9728214241941415,0.8706183668379315,0.05411067003639907,0.016351744186046457,-0.2195121951219512,-0.10598725333987014,-0.029739162652664408,0.007375129945457623
depression__psychologist_full,depression,psychologist_full,permute_mdd_impairment,mdd_impairment,0.7419354838709677,0.2804878048780488,0.9798994974874372,0.6301936511827431,0.40707964601769914,0.9498100257384483,0.7237553300679853,0.08310554438847285,-0.14868951612903225,-0.41463414634146334,-0.20857335457776682,-0.17660219942261057,0.03637000429753141
depression__psychologist_full,depression,psychologist_full,permute_mdd_symptom_count,mdd_symptom_count,0.7777777777777778,0.17073170731707318,0.9899497487437185,0.5803407280303958,0.28,0.9339992646157618,0.7245509893530039,0.09325697316657627,-0.11284722222222221,-0.5243902439024389,-0.25842627773011406,-0.175806540137592,0.046521433075634826
depression__psychologist_full,depression,psychologist_full,permute_mfq_p_total,mfq_p_total,0.9047619047619048,0.6951219512195121,0.9849246231155779,0.840023287167545,0.7862068965517242,0.9763451403358255,0.8985627516713204,0.04608512766588389,0.014136904761904767,0.0,0.0012562814070351536,-0.001794777819275506,-0.0006504124250575546
depression__psychologist_full,depression,psychologist_full,permute_pdd_symptom_count,pdd_symptom_count,0.890625,0.6951219512195121,0.9824120603015075,0.8387670057605099,0.7808219178082192,0.9752420639784287,0.9021397058726713,0.04705562609953564,0.0,0.0,0.0,0.001782176382075451,0.000320086008594192
elimination__caregiver_2_3,elimination,caregiver_2_3,drop_cleanbase_features,age_years|social_anxiety_almost_always_triggered|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance,0.9803921568627451,0.9615384615384616,0.9976635514018691,0.9796010064701653,0.970873786407767,0.9984498562185478,0.9747928157276897,0.005007290701890934,0.018853695324283493,0.0,0.001168224299065379,0.0002604357025088877,-0.0009941628034683568
elimination__caregiver_2_3,elimination,caregiver_2_3,drop_dsm5_features,adhd_context_school|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_school|adhd_impairment_social|adhd_inatt_05_organization_difficulty|adhd_inatt_07_loses_things|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|conduct_10_breaks_into_house_building_car|conduct_15_truancy_before_13|dmdd_duration_months|dmdd_onset_before_10|encopresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_event_frequency_per_week|gad_assoc_05_muscle_tension|gad_assoc_symptom_count|mdd_02_loss_of_interest_or_pleasure|mdd_04_sleep_change|mdd_08_concentration_or_decision_difficulty|mdd_impairment|pdd_duration_months_child|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|sep_anx_symptom_count,0.0,0.0,1.0,0.5,0.0,0.5,0.10833333333333334,0.10833311666766665,-0.9615384615384616,-0.9615384615384616,-0.47843278217109997,-0.8661990466918474,0.10233166316230737
elimination__caregiver_2_3,elimination,caregiver_2_3,drop_top1,enuresis_distress_impairment,0.9696969696969697,0.6153846153846154,0.9976635514018691,0.8065240833932423,0.7529411764705882,0.900431344356578,0.787820918072984,0.04003735893948062,0.00815850815850816,-0.34615384615384615,-0.17190869877785764,-0.1867114619521968,0.03403590543412133
elimination__caregiver_2_3,elimination,caregiver_2_3,drop_top3,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive,1.0,0.17307692307692307,1.0,0.5865384615384616,0.29508196721311475,0.5942442487419123,0.27805944055944054,0.09000471429914417,0.038461538461538436,-0.7884615384615385,-0.3918943206326384,-0.6964729394657403,0.08400326079378488
elimination__caregiver_2_3,elimination,caregiver_2_3,drop_top5,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_duration_months_consecutive,0.0,0.0,1.0,0.5,0.0,0.5,0.10833333333333334,0.10833311666766665,-0.9615384615384616,-0.9615384615384616,-0.47843278217109997,-0.8661990466918474,0.10233166316230737
elimination__caregiver_2_3,elimination,caregiver_2_3,keep_top10_only,adhd_context_school|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_school|adhd_impairment_social|adhd_inatt_05_organization_difficulty|adhd_inatt_07_loses_things|agor_avoid_or_need_companion|agor_escape_help_cognition|agor_fear_01_public_transport|conduct_10_breaks_into_house_building_car|conduct_15_truancy_before_13|dmdd_duration_months|dmdd_onset_before_10|gad_assoc_05_muscle_tension|gad_assoc_symptom_count|mdd_02_loss_of_interest_or_pleasure|mdd_04_sleep_change|mdd_08_concentration_or_decision_difficulty|mdd_impairment|pdd_duration_months_child|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_impairment|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance,0.9629629629629629,1.0,0.9953271028037384,0.9976635514018692,0.9811320754716981,0.9985621854780734,0.9767348676686697,0.003756028668658995,0.0014245014245013454,0.038461538461538436,0.019230769230769273,0.0022024876434888485,-0.002245424836700295
elimination__caregiver_2_3,elimination,caregiver_2_3,permute_encopresis_duration_months_consecutive,encopresis_duration_months_consecutive,0.9347826086956522,0.8269230769230769,0.9929906542056075,0.9099568655643422,0.8775510204081632,0.9495192307692306,0.8867112653969436,0.020217570846702993,-0.026755852842809347,-0.1346153846153847,-0.06847591660675778,-0.08782111462823727,0.014216117341343704
elimination__caregiver_2_3,elimination,caregiver_2_3,permute_encopresis_event_frequency_per_month,encopresis_event_frequency_per_month,0.9565217391304348,0.8461538461538461,0.9953271028037384,0.9207404744787923,0.8979591836734694,0.9403756290438534,0.8726474668245687,0.018156407695715047,-0.0050167224080267525,-0.11538461538461542,-0.05769230769230771,-0.1018849132006121,0.012154954190355758
elimination__caregiver_2_3,elimination,caregiver_2_3,permute_enuresis_distress_impairment,enuresis_distress_impairment,0.8048780487804879,0.6346153846153846,0.9813084112149533,0.8079618979151689,0.7096774193548387,0.8819419482386772,0.720421035669013,0.044677515954725036,-0.1566604127579737,-0.326923076923077,-0.17047088425593104,-0.2541113443561678,0.03867606244936574
elimination__caregiver_2_3,elimination,caregiver_2_3,permute_enuresis_duration_months_consecutive,enuresis_duration_months_consecutive,0.9777777777777777,0.8461538461538461,0.9976635514018691,0.9219086987778576,0.9072164948453608,0.969176851186197,0.9192426246181433,0.015805190742110505,0.01623931623931618,-0.11538461538461542,-0.05652408339324233,-0.05528975540703751,0.009803737236751216
elimination__caregiver_2_3,elimination,caregiver_2_3,permute_enuresis_event_frequency_per_week,enuresis_event_frequency_per_week,0.9787234042553191,0.8846153846153846,0.9976635514018691,0.9411394680086269,0.9292929292929293,0.9501258087706685,0.8901915426504101,0.014293375681680664,0.017184942716857554,-0.07692307692307698,-0.03729331416247306,-0.08434083737477072,0.008291922176321374
elimination__caregiver_full,elimination,caregiver_full,drop_cleanbase_features,age_years|ari_p_symptom_total|mfq_p_total|scared_p_panic_somatic|scared_p_possible_anxiety_disorder_cut25|scared_p_school_avoidance|scared_p_total|sdq_emotional_symptoms|sdq_hyperactivity_inattention|sdq_impact|social_anxiety_almost_always_triggered|social_anxiety_children_peer_only_flag|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance,0.9622641509433962,0.9807692307692307,0.9953271028037384,0.9880481667864845,0.9714285714285714,0.9975961538461539,0.9619408892993798,0.0056710324155144825,0.0014798372179060104,0.038461538461538436,0.019230769230769273,0.002040985281828722,-0.0023827205486795814
elimination__caregiver_full,elimination,caregiver_full,drop_dsm5_features,adhd_context_school|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_school|adhd_impairment_social|adhd_inatt_05_organization_difficulty|adhd_inatt_07_loses_things|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|conduct_10_breaks_into_house_building_car|conduct_15_truancy_before_13|conduct_onset_before_10|dmdd_context_school|dmdd_duration_months|dmdd_one_setting_severe|dmdd_onset_before_10|encopresis_constipation_present|encopresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_visible_deposition_pattern|enuresis_distress_impairment|enuresis_diurnal|enuresis_duration_months_consecutive|enuresis_event_frequency_per_week|enuresis_nocturnal|enuresis_primary_course|enuresis_secondary_course|gad_assoc_05_muscle_tension|gad_assoc_symptom_count|mdd_02_loss_of_interest_or_pleasure|mdd_04_sleep_change|mdd_08_concentration_or_decision_difficulty|mdd_impairment|pdd_03_low_energy|pdd_04_low_self_esteem|pdd_05_concentration_difficulty|pdd_duration_months_child|pdd_impairment|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|sep_anx_symptom_count,0.0,0.0,1.0,0.5,0.0,0.5,0.10833333333333334,0.10833311666766665,-0.9607843137254902,-0.9423076923076923,-0.4688173975557153,-0.8515665706842177,0.10027936370347258
elimination__caregiver_full,elimination,caregiver_full,drop_top1,enuresis_distress_impairment,0.9444444444444444,0.6538461538461539,0.9953271028037384,0.8245866283249461,0.7727272727272727,0.9740968727534148,0.8836272598369372,0.03254838651375634,-0.016339869281045805,-0.28846153846153844,-0.14423076923076916,-0.07627264418061386,0.02449463354956228
elimination__caregiver_full,elimination,caregiver_full,drop_top3,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive,1.0,0.1346153846153846,1.0,0.5673076923076923,0.23728813559322035,0.5941993170381021,0.2766025641025641,0.09160259983261407,0.039215686274509776,-0.8076923076923077,-0.401509705248023,-0.683297339914987,0.08354884686842
elimination__caregiver_full,elimination,caregiver_full,drop_top5,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course,1.0,0.1346153846153846,1.0,0.5673076923076923,0.23728813559322035,0.5942667145938174,0.2798076923076923,0.0913591340205183,0.039215686274509776,-0.8076923076923077,-0.401509705248023,-0.6800922117098588,0.08330538105632423
elimination__caregiver_full,elimination,caregiver_full,keep_top10_only,adhd_context_school|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_school|adhd_impairment_social|adhd_inatt_05_organization_difficulty|adhd_inatt_07_loses_things|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|ari_p_symptom_total|conduct_10_breaks_into_house_building_car|conduct_15_truancy_before_13|conduct_onset_before_10|dmdd_context_school|dmdd_duration_months|dmdd_one_setting_severe|dmdd_onset_before_10|encopresis_constipation_present|encopresis_visible_deposition_pattern|gad_assoc_05_muscle_tension|gad_assoc_symptom_count|mdd_02_loss_of_interest_or_pleasure|mdd_04_sleep_change|mdd_08_concentration_or_decision_difficulty|mdd_impairment|mfq_p_total|pdd_03_low_energy|pdd_04_low_self_esteem|pdd_05_concentration_difficulty|pdd_duration_months_child|pdd_impairment|scared_p_panic_somatic|scared_p_possible_anxiety_disorder_cut25|scared_p_school_avoidance|scared_p_total|sdq_emotional_symptoms|sdq_hyperactivity_inattention|sdq_impact|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|sep_anx_symptom_count|social_anxiety_almost_always_triggered|social_anxiety_children_peer_only_flag|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance,0.9444444444444444,0.9807692307692307,0.9929906542056075,0.9868799424874191,0.9622641509433962,0.9963829978432782,0.9438259109311741,0.00795969594458846,-0.016339869281045805,0.038461538461538436,0.018062544931703783,-0.016073993086377025,-9.405701960560342e-05
elimination__caregiver_full,elimination,caregiver_full,permute_enuresis_distress_impairment,enuresis_distress_impairment,0.9230769230769231,0.6923076923076923,0.9929906542056075,0.8426491732566499,0.7912087912087912,0.975444823867721,0.845393562680352,0.031291181011940436,-0.037707390648567096,-0.25,-0.12616822429906538,-0.11450634133719906,0.023237428047746374
elimination__caregiver_full,elimination,caregiver_full,permute_enuresis_duration_months_consecutive,enuresis_duration_months_consecutive,0.9772727272727273,0.8269230769230769,0.9976635514018691,0.912293314162473,0.8958333333333334,0.9979106757728253,0.9689875600589887,0.014868395665924494,0.01648841354723707,-0.11538461538461542,-0.05652408339324233,0.009087656041437575,0.00681464270173043
elimination__caregiver_full,elimination,caregiver_full,permute_enuresis_event_frequency_per_week,enuresis_event_frequency_per_week,0.9777777777777777,0.8461538461538461,0.9976635514018691,0.9219086987778576,0.9072164948453608,0.9691094536304817,0.9267085069393021,0.015107602576312225,0.01699346405228752,-0.09615384615384615,-0.04690869877785764,-0.03319139707824903,0.007053849612118161
elimination__caregiver_full,elimination,caregiver_full,permute_enuresis_nocturnal,enuresis_nocturnal,0.98,0.9423076923076923,0.9976635514018691,0.9699856218547807,0.9607843137254902,0.998696980589504,0.979017094017094,0.0059539973339888886,0.019215686274509758,0.0,0.001168224299065379,0.019117189999542927,-0.0020997556302051754
elimination__caregiver_full,elimination,caregiver_full,permute_enuresis_primary_course,enuresis_primary_course,0.96,0.9230769230769231,0.9953271028037384,0.9592020129403307,0.9411764705882353,0.9968997124370956,0.9535124135124136,0.010291688844187234,-0.0007843137254902599,-0.019230769230769162,-0.009615384615384581,-0.006387490505137539,0.0022379358799931703
elimination__psychologist_full,elimination,psychologist_full,drop_cleanbase_features,age_years|mfq_p_total|scared_p_panic_somatic|scared_p_possible_anxiety_disorder_cut25|scared_p_school_avoidance|scared_sr_generalized_anxiety|scared_sr_panic_somatic|scared_sr_possible_anxiety_disorder_cut25|scared_sr_school_avoidance|scared_sr_separation_anxiety|scared_sr_social_anxiety|scared_sr_total|sdq_emotional_symptoms|sdq_hyperactivity_inattention|sdq_impact|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|social_anxiety_not_better_explained,0.9807692307692307,0.9807692307692307,0.9976635514018691,0.9892163910855499,0.9807692307692307,0.9987643781452192,0.9800901022054868,0.0037571974803967843,0.02332242225859238,0.11538461538461531,0.05886053199137298,0.02781454630606972,-0.007666079418663198
elimination__psychologist_full,elimination,psychologist_full,drop_dsm5_features,adhd_context_school|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_social|adhd_inatt_05_organization_difficulty|adhd_inatt_07_loses_things|adhd_not_psychosis_exclusive|agor_avoid_or_need_companion|agor_disproportionate|agor_duration_months|agor_escape_help_cognition|agor_not_better_explained|conduct_10_breaks_into_house_building_car|conduct_15_truancy_before_13|conduct_onset_before_10|dmdd_context_school|dmdd_duration_months|dmdd_no_mania_hypomania|dmdd_no_substance_medical|dmdd_not_better_explained|dmdd_one_setting_severe|dmdd_onset_before_10|encopresis_constipation_present|encopresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_not_due_substance_medical|encopresis_overflow_incontinence|encopresis_visible_deposition_pattern|enuresis_distress_impairment|enuresis_diurnal|enuresis_duration_months_consecutive|enuresis_event_frequency_per_week|enuresis_nocturnal|enuresis_not_due_substance_medical|enuresis_primary_course|enuresis_secondary_course|gad_assoc_05_muscle_tension|gad_not_better_explained|gad_not_due_substance_medical|mdd_02_loss_of_interest_or_pleasure|mdd_08_concentration_or_decision_difficulty|mdd_impairment|mdd_not_due_substance_medical|mdd_not_psychotic_explained|pdd_03_low_energy|pdd_04_low_self_esteem|pdd_05_concentration_difficulty|pdd_duration_months_child|pdd_no_mania_hypomania|pdd_no_substance_medical|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|sep_anx_symptom_count,0.0,0.0,1.0,0.5,0.0,0.5,0.10833333333333334,0.10833311666766665,-0.9574468085106383,-0.8653846153846154,-0.43035585909417695,-0.8439422225660838,0.09690983976860668
elimination__psychologist_full,elimination,psychologist_full,drop_top1,enuresis_distress_impairment,0.9166666666666666,0.4230769230769231,0.9953271028037384,0.7092020129403307,0.5789473684210527,0.9560343278217109,0.8679164448628555,0.03734498447183235,-0.04078014184397172,-0.44230769230769235,-0.22115384615384626,-0.08435911103656157,0.025921707572772366
elimination__psychologist_full,elimination,psychologist_full,drop_top3,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive,1.0,0.09615384615384616,1.0,0.5480769230769231,0.17543859649122806,0.5942217828900073,0.2766025641025641,0.09274306908015077,0.04255319148936165,-0.7692307692307693,-0.3822789360172538,-0.6756729917968529,0.08131979218109078
elimination__psychologist_full,elimination,psychologist_full,drop_top5,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|enuresis_primary_course|enuresis_nocturnal,1.0,0.09615384615384616,1.0,0.5480769230769231,0.17543859649122806,0.5942217828900073,0.2766025641025641,0.09274306908015077,0.04255319148936165,-0.7692307692307693,-0.3822789360172538,-0.6756729917968529,0.08131979218109078
elimination__psychologist_full,elimination,psychologist_full,keep_top10_only,adhd_context_school|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_social|adhd_inatt_05_organization_difficulty|adhd_inatt_07_loses_things|adhd_not_psychosis_exclusive|agor_avoid_or_need_companion|agor_disproportionate|agor_duration_months|agor_escape_help_cognition|agor_not_better_explained|conduct_10_breaks_into_house_building_car|conduct_15_truancy_before_13|conduct_onset_before_10|dmdd_context_school|dmdd_duration_months|dmdd_no_mania_hypomania|dmdd_no_substance_medical|dmdd_not_better_explained|dmdd_one_setting_severe|dmdd_onset_before_10|encopresis_constipation_present|encopresis_not_due_substance_medical|encopresis_overflow_incontinence|encopresis_visible_deposition_pattern|enuresis_not_due_substance_medical|gad_assoc_05_muscle_tension|gad_not_better_explained|gad_not_due_substance_medical|mdd_02_loss_of_interest_or_pleasure|mdd_08_concentration_or_decision_difficulty|mdd_impairment|mdd_not_due_substance_medical|mdd_not_psychotic_explained|mfq_p_total|pdd_03_low_energy|pdd_04_low_self_esteem|pdd_05_concentration_difficulty|pdd_duration_months_child|pdd_no_mania_hypomania|pdd_no_substance_medical|scared_p_panic_somatic|scared_p_possible_anxiety_disorder_cut25|scared_p_school_avoidance|scared_sr_generalized_anxiety|scared_sr_panic_somatic|scared_sr_possible_anxiety_disorder_cut25|scared_sr_school_avoidance|scared_sr_separation_anxiety|scared_sr_social_anxiety|scared_sr_total|sdq_emotional_symptoms|sdq_hyperactivity_inattention|sdq_impact|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|sep_anx_symptom_count|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|social_anxiety_not_better_explained,0.9807692307692307,0.9807692307692307,0.9976635514018691,0.9892163910855499,0.9807692307692307,0.9987194464414091,0.9794521436727914,0.004590847102524261,0.02332242225859238,0.11538461538461531,0.05886053199137298,0.027176587773374394,-0.006832429796535721
elimination__psychologist_full,elimination,psychologist_full,permute_enuresis_distress_impairment,enuresis_distress_impairment,0.9166666666666666,0.4230769230769231,0.9953271028037384,0.7092020129403307,0.5789473684210527,0.9478792235801582,0.8297030453591333,0.038193749903862366,-0.04078014184397172,-0.44230769230769235,-0.22115384615384626,-0.12257251054028373,0.026770473004802384
elimination__psychologist_full,elimination,psychologist_full,permute_enuresis_duration_months_consecutive,enuresis_duration_months_consecutive,0.9772727272727273,0.8269230769230769,0.9976635514018691,0.912293314162473,0.8958333333333334,0.9982251976994968,0.9726929989759129,0.012167530085001424,0.019825918762088945,-0.03846153846153855,-0.018062544931704005,0.020417443076495845,0.0007442531859414413
elimination__psychologist_full,elimination,psychologist_full,permute_enuresis_event_frequency_per_week,enuresis_event_frequency_per_week,0.9767441860465116,0.8076923076923077,0.9976635514018691,0.9026779295470884,0.8842105263157894,0.9403531631919483,0.8762319177462885,0.01823265642106017,0.01929737753587324,-0.05769230769230771,-0.027677929547088587,-0.07604363815312853,0.006809379522000187
elimination__psychologist_full,elimination,psychologist_full,permute_enuresis_nocturnal,enuresis_nocturnal,0.9574468085106383,0.8653846153846154,0.9953271028037384,0.930355859094177,0.9090909090909091,0.9970794392523364,0.9543626882477976,0.011115663730335705,0.0,0.0,0.0,0.002087132348380538,-0.0003076131687242776
elimination__psychologist_full,elimination,psychologist_full,permute_enuresis_primary_course,enuresis_primary_course,0.9565217391304348,0.8461538461538461,0.9953271028037384,0.9207404744787923,0.8979591836734694,0.9970569734004314,0.9538904302613522,0.011839943565726652,-0.0009250693802035359,-0.019230769230769273,-0.009615384615384692,0.0016148743619351924,0.00041666666666666935
